64.478	64.494	64.51	64.526	64.542	64.558	64.574	64.589	64.605	64.62	64.636	64.651	64.667	64.682	64.697	64.712	64.727	64.742	64.757	64.772	64.787	64.802	64.817	64.831	64.846	64.86	64.875	64.889	64.903	64.918	64.932	64.946	64.96	64.974	64.988	65.001	65.015	65.029	65.042	65.056	65.069	65.083	65.096	65.109	65.123	65.136	65.149	65.162	65.175	65.188	65.2	65.213	65.226	65.238	65.251	65.263	65.275	65.288	65.3	65.312	65.324	65.336	65.348	65.36	65.372	65.383	65.395	65.407	65.418	65.43	65.441	65.452	65.463	65.475	65.486	65.497	65.507	65.518	65.529	65.54	65.55	65.561	65.571	65.582	65.592	65.602	65.613	65.623	65.633	65.643	65.653	65.662	65.672	65.682	65.691	65.701	65.714	65.704	65.695	65.685	65.676	65.666	65.656	65.646	65.636	65.626	65.616	65.606	65.596	65.585	65.575	65.565	65.554	65.544	65.533	65.522	65.511	65.5	65.489	65.478	65.467	65.456	65.445	65.434	65.422	65.411	65.399	65.388	65.376	65.364	65.352	65.34
64.431	64.447	64.463	64.479	64.495	64.511	64.527	64.542	64.558	64.573	64.589	64.604	64.619	64.635	64.65	64.665	64.68	64.695	64.71	64.725	64.74	64.754	64.769	64.784	64.798	64.813	64.827	64.841	64.856	64.87	64.884	64.898	64.912	64.926	64.94	64.954	64.967	64.981	64.995	65.008	65.021	65.035	65.048	65.061	65.074	65.088	65.101	65.114	65.126	65.139	65.152	65.165	65.177	65.19	65.202	65.215	65.227	65.239	65.251	65.264	65.276	65.288	65.299	65.311	65.323	65.335	65.346	65.358	65.369	65.381	65.392	65.403	65.415	65.426	65.437	65.448	65.459	65.469	65.48	65.491	65.501	65.512	65.522	65.533	65.543	65.553	65.563	65.574	65.584	65.593	65.603	65.613	65.623	65.632	65.642	65.652	65.663	65.654	65.645	65.635	65.625	65.616	65.606	65.596	65.586	65.576	65.566	65.556	65.546	65.535	65.525	65.515	65.504	65.494	65.483	65.472	65.461	65.451	65.44	65.429	65.417	65.406	65.395	65.384	65.372	65.361	65.349	65.338	65.326	65.314	65.303	65.291
64.384	64.4	64.416	64.432	64.448	64.464	64.479	64.495	64.511	64.526	64.542	64.557	64.572	64.587	64.603	64.618	64.633	64.648	64.663	64.678	64.692	64.707	64.722	64.736	64.751	64.765	64.779	64.794	64.808	64.822	64.836	64.85	64.864	64.878	64.892	64.906	64.919	64.933	64.947	64.96	64.973	64.987	65	65.013	65.026	65.039	65.052	65.065	65.078	65.091	65.104	65.116	65.129	65.142	65.154	65.166	65.179	65.191	65.203	65.215	65.227	65.239	65.251	65.263	65.274	65.286	65.298	65.309	65.321	65.332	65.343	65.355	65.366	65.377	65.388	65.399	65.41	65.42	65.431	65.442	65.452	65.463	65.473	65.484	65.494	65.504	65.514	65.524	65.534	65.544	65.554	65.564	65.574	65.583	65.593	65.602	65.613	65.604	65.594	65.585	65.575	65.566	65.556	65.546	65.536	65.526	65.516	65.506	65.496	65.486	65.475	65.465	65.454	65.444	65.433	65.422	65.412	65.401	65.39	65.379	65.368	65.357	65.345	65.334	65.323	65.311	65.3	65.288	65.277	65.265	65.253	65.241
64.338	64.354	64.37	64.386	64.402	64.417	64.433	64.449	64.464	64.48	64.495	64.51	64.526	64.541	64.556	64.571	64.586	64.601	64.616	64.631	64.645	64.66	64.675	64.689	64.704	64.718	64.732	64.747	64.761	64.775	64.789	64.803	64.817	64.831	64.845	64.858	64.872	64.886	64.899	64.913	64.926	64.939	64.953	64.966	64.979	64.992	65.005	65.018	65.031	65.043	65.056	65.069	65.081	65.094	65.106	65.119	65.131	65.143	65.155	65.167	65.179	65.191	65.203	65.215	65.226	65.238	65.25	65.261	65.273	65.284	65.295	65.306	65.317	65.329	65.34	65.35	65.361	65.372	65.383	65.393	65.404	65.414	65.425	65.435	65.445	65.456	65.466	65.476	65.486	65.496	65.506	65.515	65.525	65.535	65.544	65.553	65.564	65.554	65.545	65.536	65.526	65.516	65.507	65.497	65.487	65.477	65.467	65.457	65.447	65.436	65.426	65.416	65.405	65.395	65.384	65.373	65.362	65.352	65.341	65.33	65.319	65.308	65.296	65.285	65.274	65.262	65.251	65.239	65.228	65.216	65.204	65.192
64.292	64.308	64.324	64.34	64.356	64.371	64.387	64.403	64.418	64.434	64.449	64.464	64.479	64.495	64.51	64.525	64.54	64.555	64.569	64.584	64.599	64.614	64.628	64.643	64.657	64.672	64.686	64.7	64.714	64.728	64.742	64.756	64.77	64.784	64.798	64.812	64.825	64.839	64.852	64.866	64.879	64.892	64.906	64.919	64.932	64.945	64.958	64.971	64.983	64.996	65.009	65.021	65.034	65.046	65.059	65.071	65.083	65.096	65.108	65.12	65.132	65.144	65.155	65.167	65.179	65.19	65.202	65.213	65.225	65.236	65.247	65.259	65.27	65.281	65.292	65.303	65.313	65.324	65.335	65.345	65.356	65.366	65.377	65.387	65.397	65.408	65.418	65.428	65.438	65.448	65.457	65.467	65.477	65.486	65.496	65.505	65.515	65.506	65.496	65.487	65.477	65.467	65.458	65.448	65.438	65.428	65.418	65.408	65.398	65.388	65.377	65.367	65.356	65.346	65.335	65.325	65.314	65.303	65.292	65.281	65.27	65.259	65.248	65.237	65.225	65.214	65.202	65.191	65.179	65.167	65.156	65.144
64.247	64.263	64.279	64.294	64.31	64.326	64.341	64.357	64.372	64.388	64.403	64.418	64.434	64.449	64.464	64.479	64.494	64.509	64.524	64.538	64.553	64.568	64.582	64.597	64.611	64.625	64.64	64.654	64.668	64.682	64.696	64.71	64.724	64.738	64.752	64.765	64.779	64.792	64.806	64.819	64.832	64.846	64.859	64.872	64.885	64.898	64.911	64.924	64.937	64.949	64.962	64.975	64.987	65	65.012	65.024	65.036	65.049	65.061	65.073	65.085	65.096	65.108	65.12	65.132	65.143	65.155	65.166	65.178	65.189	65.2	65.211	65.222	65.233	65.244	65.255	65.266	65.277	65.287	65.298	65.308	65.319	65.329	65.34	65.35	65.36	65.37	65.38	65.39	65.4	65.41	65.419	65.429	65.438	65.448	65.457	65.466	65.457	65.448	65.438	65.428	65.419	65.409	65.399	65.39	65.38	65.37	65.36	65.349	65.339	65.329	65.318	65.308	65.298	65.287	65.276	65.266	65.255	65.244	65.233	65.222	65.211	65.2	65.188	65.177	65.166	65.154	65.143	65.131	65.119	65.108	65.096
64.201	64.217	64.233	64.249	64.265	64.28	64.296	64.311	64.327	64.342	64.357	64.373	64.388	64.403	64.418	64.433	64.448	64.463	64.478	64.492	64.507	64.522	64.536	64.551	64.565	64.579	64.593	64.608	64.622	64.636	64.65	64.664	64.678	64.691	64.705	64.719	64.732	64.746	64.759	64.773	64.786	64.799	64.812	64.825	64.839	64.851	64.864	64.877	64.89	64.903	64.915	64.928	64.94	64.953	64.965	64.977	64.99	65.002	65.014	65.026	65.038	65.049	65.061	65.073	65.085	65.096	65.108	65.119	65.13	65.142	65.153	65.164	65.175	65.186	65.197	65.208	65.219	65.229	65.24	65.251	65.261	65.271	65.282	65.292	65.302	65.312	65.322	65.332	65.342	65.352	65.362	65.372	65.381	65.391	65.4	65.41	65.418	65.409	65.399	65.39	65.38	65.37	65.361	65.351	65.341	65.331	65.321	65.311	65.301	65.291	65.281	65.27	65.26	65.249	65.239	65.228	65.217	65.207	65.196	65.185	65.174	65.163	65.152	65.14	65.129	65.118	65.106	65.095	65.083	65.072	65.06	65.048
64.156	64.172	64.188	64.203	64.219	64.235	64.25	64.266	64.281	64.297	64.312	64.327	64.342	64.357	64.372	64.387	64.402	64.417	64.432	64.446	64.461	64.476	64.49	64.505	64.519	64.533	64.547	64.562	64.576	64.59	64.604	64.618	64.631	64.645	64.659	64.673	64.686	64.7	64.713	64.726	64.74	64.753	64.766	64.779	64.792	64.805	64.818	64.831	64.843	64.856	64.869	64.881	64.894	64.906	64.918	64.931	64.943	64.955	64.967	64.979	64.991	65.003	65.014	65.026	65.038	65.049	65.061	65.072	65.083	65.095	65.106	65.117	65.128	65.139	65.15	65.161	65.171	65.182	65.193	65.203	65.214	65.224	65.234	65.245	65.255	65.265	65.275	65.285	65.295	65.305	65.314	65.324	65.334	65.343	65.353	65.362	65.37	65.36	65.351	65.341	65.332	65.322	65.313	65.303	65.293	65.283	65.273	65.263	65.253	65.243	65.232	65.222	65.212	65.201	65.191	65.18	65.169	65.159	65.148	65.137	65.126	65.115	65.104	65.092	65.081	65.07	65.058	65.047	65.035	65.024	65.012	65
64.111	64.127	64.143	64.158	64.174	64.19	64.205	64.22	64.236	64.251	64.266	64.282	64.297	64.312	64.327	64.342	64.357	64.371	64.386	64.401	64.415	64.43	64.444	64.459	64.473	64.487	64.502	64.516	64.53	64.544	64.558	64.572	64.585	64.599	64.613	64.626	64.64	64.653	64.667	64.68	64.693	64.707	64.72	64.733	64.746	64.759	64.771	64.784	64.797	64.81	64.822	64.835	64.847	64.86	64.872	64.884	64.896	64.908	64.92	64.932	64.944	64.956	64.968	64.979	64.991	65.002	65.014	65.025	65.036	65.048	65.059	65.07	65.081	65.092	65.103	65.114	65.124	65.135	65.146	65.156	65.167	65.177	65.187	65.197	65.208	65.218	65.228	65.238	65.248	65.257	65.267	65.277	65.286	65.296	65.305	65.315	65.321	65.312	65.303	65.293	65.284	65.274	65.265	65.255	65.245	65.235	65.225	65.215	65.205	65.195	65.185	65.174	65.164	65.153	65.143	65.132	65.122	65.111	65.1	65.089	65.078	65.067	65.056	65.045	65.034	65.022	65.011	64.999	64.988	64.976	64.965	64.953
64.067	64.082	64.098	64.114	64.129	64.145	64.16	64.176	64.191	64.206	64.222	64.237	64.252	64.267	64.282	64.297	64.312	64.326	64.341	64.356	64.37	64.385	64.399	64.414	64.428	64.442	64.456	64.471	64.485	64.499	64.512	64.526	64.54	64.554	64.567	64.581	64.595	64.608	64.621	64.635	64.648	64.661	64.674	64.687	64.7	64.713	64.726	64.739	64.751	64.764	64.776	64.789	64.801	64.814	64.826	64.838	64.85	64.862	64.874	64.886	64.898	64.91	64.922	64.933	64.945	64.956	64.968	64.979	64.99	65.001	65.013	65.024	65.035	65.046	65.056	65.067	65.078	65.089	65.099	65.11	65.12	65.13	65.141	65.151	65.161	65.171	65.181	65.191	65.201	65.211	65.22	65.23	65.24	65.249	65.258	65.268	65.274	65.265	65.255	65.246	65.236	65.227	65.217	65.207	65.198	65.188	65.178	65.168	65.158	65.148	65.137	65.127	65.117	65.106	65.096	65.085	65.075	65.064	65.053	65.042	65.031	65.02	65.009	64.998	64.987	64.975	64.964	64.952	64.941	64.929	64.918	64.906
