130.18	130.27	130.37	130.46	130.56	130.65	130.75	130.84	130.94	131.03	131.13	131.23	131.32	131.42	131.52	131.61	131.71	131.81	131.9	132	132.1	132.19	132.29	132.39	132.49	132.58	132.68	132.78	132.88	132.97	133.07	133.17	133.27	133.37	133.47	133.56	133.66	133.76	133.86	133.96	134.06	134.16	134.26	134.36	134.46	134.56	134.66	134.76	134.86	134.96	135.06	135.16	135.26	135.36	135.46	135.56	135.66	135.76	135.86	135.96	136.06	136.17	136.27	136.37	136.47	136.57	136.67	136.77	136.88	136.98	137.08	137.18	137.28	137.39	137.49	137.59	137.69	137.8	137.9	138	138.11	138.21	138.31	138.42	138.52	138.62	138.73	138.83	138.93	139.04	139.14	139.24	139.35	139.45	139.56	139.66	165.57	165.67	165.78	165.88	165.98	166.09	166.19	166.3	166.4	166.5	166.61	166.71	166.81	166.92	167.02	167.12	167.23	167.33	167.43	167.54	167.64	167.74	167.84	167.95	168.05	168.15	168.25	168.35	168.46	168.56	168.66	168.76	168.86	168.97	169.07	169.17
130.22	130.32	130.41	130.51	130.6	130.7	130.79	130.89	130.98	131.08	131.18	131.27	131.37	131.46	131.56	131.66	131.75	131.85	131.95	132.04	132.14	132.24	132.33	132.43	132.53	132.63	132.72	132.82	132.92	133.02	133.11	133.21	133.31	133.41	133.51	133.61	133.7	133.8	133.9	134	134.1	134.2	134.3	134.4	134.5	134.6	134.7	134.8	134.9	135	135.1	135.2	135.3	135.4	135.5	135.6	135.7	135.8	135.9	136	136.1	136.2	136.3	136.4	136.51	136.61	136.71	136.81	136.91	137.01	137.12	137.22	137.32	137.42	137.52	137.63	137.73	137.83	137.93	138.04	138.14	138.24	138.34	138.45	138.55	138.65	138.76	138.86	138.96	139.07	139.17	139.27	139.38	139.48	139.59	139.69	165.55	165.65	165.75	165.86	165.96	166.07	166.17	166.27	166.38	166.48	166.58	166.69	166.79	166.89	167	167.1	167.2	167.31	167.41	167.51	167.61	167.72	167.82	167.92	168.02	168.12	168.23	168.33	168.43	168.53	168.63	168.73	168.84	168.94	169.04	169.14
130.27	130.36	130.46	130.55	130.65	130.74	130.84	130.93	131.03	131.12	131.22	131.32	131.41	131.51	131.6	131.7	131.8	131.89	131.99	132.09	132.18	132.28	132.38	132.47	132.57	132.67	132.76	132.86	132.96	133.06	133.16	133.25	133.35	133.45	133.55	133.65	133.74	133.84	133.94	134.04	134.14	134.24	134.34	134.44	134.54	134.63	134.73	134.83	134.93	135.03	135.13	135.23	135.33	135.43	135.53	135.63	135.73	135.83	135.94	136.04	136.14	136.24	136.34	136.44	136.54	136.64	136.74	136.84	136.95	137.05	137.15	137.25	137.35	137.46	137.56	137.66	137.76	137.86	137.97	138.07	138.17	138.27	138.38	138.48	138.58	138.69	138.79	138.89	139	139.1	139.2	139.31	139.41	139.51	139.62	139.72	165.53	165.63	165.73	165.84	165.94	166.04	166.15	166.25	166.35	166.46	166.56	166.66	166.77	166.87	166.97	167.08	167.18	167.28	167.38	167.49	167.59	167.69	167.79	167.89	168	168.1	168.2	168.3	168.4	168.5	168.61	168.71	168.81	168.91	169.01	169.11
130.31	130.41	130.5	130.6	130.69	130.79	130.88	130.98	131.07	131.17	131.26	131.36	131.45	131.55	131.65	131.74	131.84	131.93	132.03	132.13	132.22	132.32	132.42	132.51	132.61	132.71	132.81	132.9	133	133.1	133.2	133.29	133.39	133.49	133.59	133.69	133.78	133.88	133.98	134.08	134.18	134.28	134.38	134.47	134.57	134.67	134.77	134.87	134.97	135.07	135.17	135.27	135.37	135.47	135.57	135.67	135.77	135.87	135.97	136.07	136.17	136.27	136.37	136.47	136.58	136.68	136.78	136.88	136.98	137.08	137.18	137.29	137.39	137.49	137.59	137.69	137.79	137.9	138	138.1	138.2	138.31	138.41	138.51	138.61	138.72	138.82	138.92	139.03	139.13	139.23	139.34	139.44	139.54	139.65	139.75	165.5	165.61	165.71	165.82	165.92	166.02	166.13	166.23	166.33	166.43	166.54	166.64	166.74	166.85	166.95	167.05	167.15	167.26	167.36	167.46	167.56	167.67	167.77	167.87	167.97	168.07	168.17	168.28	168.38	168.48	168.58	168.68	168.78	168.88	168.98	169.08
130.36	130.45	130.55	130.64	130.74	130.83	130.92	131.02	131.11	131.21	131.31	131.4	131.5	131.59	131.69	131.78	131.88	131.98	132.07	132.17	132.27	132.36	132.46	132.56	132.65	132.75	132.85	132.94	133.04	133.14	133.24	133.33	133.43	133.53	133.63	133.72	133.82	133.92	134.02	134.12	134.22	134.31	134.41	134.51	134.61	134.71	134.81	134.91	135.01	135.11	135.21	135.31	135.41	135.51	135.61	135.71	135.81	135.91	136.01	136.11	136.21	136.31	136.41	136.51	136.61	136.71	136.81	136.91	137.01	137.12	137.22	137.32	137.42	137.52	137.62	137.72	137.83	137.93	138.03	138.13	138.24	138.34	138.44	138.54	138.64	138.75	138.85	138.95	139.06	139.16	139.26	139.36	139.47	139.57	139.67	139.78	165.48	165.59	165.69	165.79	165.9	166	166.1	166.21	166.31	166.41	166.51	166.62	166.72	166.82	166.93	167.03	167.13	167.23	167.33	167.44	167.54	167.64	167.74	167.84	167.95	168.05	168.15	168.25	168.35	168.45	168.55	168.65	168.76	168.86	168.96	169.06
130.4	130.49	130.59	130.68	130.78	130.87	130.97	131.06	131.16	131.25	131.35	131.44	131.54	131.63	131.73	131.83	131.92	132.02	132.11	132.21	132.31	132.4	132.5	132.6	132.69	132.79	132.89	132.98	133.08	133.18	133.27	133.37	133.47	133.57	133.67	133.76	133.86	133.96	134.06	134.16	134.25	134.35	134.45	134.55	134.65	134.75	134.85	134.95	135.04	135.14	135.24	135.34	135.44	135.54	135.64	135.74	135.84	135.94	136.04	136.14	136.24	136.34	136.44	136.54	136.64	136.74	136.85	136.95	137.05	137.15	137.25	137.35	137.45	137.55	137.66	137.76	137.86	137.96	138.06	138.16	138.27	138.37	138.47	138.57	138.68	138.78	138.88	138.98	139.09	139.19	139.29	139.39	139.5	139.6	139.7	139.81	165.46	165.57	165.67	165.77	165.88	165.98	166.08	166.18	166.29	166.39	166.49	166.6	166.7	166.8	166.9	167	167.11	167.21	167.31	167.41	167.51	167.62	167.72	167.82	167.92	168.02	168.12	168.22	168.33	168.43	168.53	168.63	168.73	168.83	168.93	169.03
130.44	130.54	130.63	130.73	130.82	130.92	131.01	131.1	131.2	131.29	131.39	131.48	131.58	131.68	131.77	131.87	131.96	132.06	132.15	132.25	132.35	132.44	132.54	132.64	132.73	132.83	132.93	133.02	133.12	133.22	133.31	133.41	133.51	133.61	133.7	133.8	133.9	134	134.1	134.19	134.29	134.39	134.49	134.59	134.69	134.78	134.88	134.98	135.08	135.18	135.28	135.38	135.48	135.58	135.68	135.78	135.88	135.98	136.08	136.18	136.28	136.38	136.48	136.58	136.68	136.78	136.88	136.98	137.08	137.18	137.28	137.38	137.48	137.59	137.69	137.79	137.89	137.99	138.09	138.2	138.3	138.4	138.5	138.6	138.71	138.81	138.91	139.01	139.12	139.22	139.32	139.42	139.53	139.63	139.73	139.83	165.44	165.55	165.65	165.75	165.85	165.96	166.06	166.16	166.27	166.37	166.47	166.57	166.67	166.78	166.88	166.98	167.08	167.18	167.29	167.39	167.49	167.59	167.69	167.79	167.9	168	168.1	168.2	168.3	168.4	168.5	168.6	168.7	168.8	168.9	169
130.49	130.58	130.67	130.77	130.86	130.96	131.05	131.15	131.24	131.34	131.43	131.53	131.62	131.72	131.81	131.91	132	132.1	132.19	132.29	132.39	132.48	132.58	132.68	132.77	132.87	132.96	133.06	133.16	133.26	133.35	133.45	133.55	133.64	133.74	133.84	133.94	134.03	134.13	134.23	134.33	134.43	134.53	134.62	134.72	134.82	134.92	135.02	135.12	135.22	135.31	135.41	135.51	135.61	135.71	135.81	135.91	136.01	136.11	136.21	136.31	136.41	136.51	136.61	136.71	136.81	136.91	137.01	137.11	137.21	137.31	137.42	137.52	137.62	137.72	137.82	137.92	138.02	138.12	138.23	138.33	138.43	138.53	138.63	138.74	138.84	138.94	139.04	139.14	139.25	139.35	139.45	139.55	139.66	139.76	139.86	165.42	165.52	165.63	165.73	165.83	165.94	166.04	166.14	166.24	166.35	166.45	166.55	166.65	166.75	166.86	166.96	167.06	167.16	167.26	167.36	167.47	167.57	167.67	167.77	167.87	167.97	168.07	168.17	168.27	168.37	168.48	168.58	168.68	168.78	168.88	168.98
130.53	130.62	130.72	130.81	130.9	131	131.09	131.19	131.28	131.38	131.47	131.57	131.66	131.76	131.85	131.95	132.04	132.14	132.23	132.33	132.43	132.52	132.62	132.71	132.81	132.91	133	133.1	133.2	133.29	133.39	133.49	133.58	133.68	133.78	133.88	133.97	134.07	134.17	134.27	134.37	134.46	134.56	134.66	134.76	134.86	134.95	135.05	135.15	135.25	135.35	135.45	135.55	135.65	135.75	135.85	135.94	136.04	136.14	136.24	136.34	136.44	136.54	136.64	136.74	136.84	136.94	137.04	137.15	137.25	137.35	137.45	137.55	137.65	137.75	137.85	137.95	138.05	138.15	138.26	138.36	138.46	138.56	138.66	138.76	138.87	138.97	139.07	139.17	139.28	139.38	139.48	139.58	139.68	139.79	139.89	165.4	165.5	165.61	165.71	165.81	165.91	166.02	166.12	166.22	166.32	166.43	166.53	166.63	166.73	166.83	166.93	167.04	167.14	167.24	167.34	167.44	167.54	167.64	167.74	167.85	167.95	168.05	168.15	168.25	168.35	168.45	168.55	168.65	168.75	168.85	168.95
130.57	130.66	130.76	130.85	130.95	131.04	131.13	131.23	131.32	131.42	131.51	131.61	131.7	131.8	131.89	131.99	132.08	132.18	132.27	132.37	132.47	132.56	132.66	132.75	132.85	132.95	133.04	133.14	133.23	133.33	133.43	133.53	133.62	133.72	133.82	133.91	134.01	134.11	134.21	134.3	134.4	134.5	134.6	134.7	134.79	134.89	134.99	135.09	135.19	135.29	135.38	135.48	135.58	135.68	135.78	135.88	135.98	136.08	136.18	136.28	136.38	136.48	136.58	136.68	136.78	136.88	136.98	137.08	137.18	137.28	137.38	137.48	137.58	137.68	137.78	137.88	137.98	138.08	138.18	138.29	138.39	138.49	138.59	138.69	138.79	138.9	139	139.1	139.2	139.3	139.41	139.51	139.61	139.71	139.81	139.92	165.38	165.48	165.59	165.69	165.79	165.89	166	166.1	166.2	166.3	166.4	166.51	166.61	166.71	166.81	166.91	167.01	167.11	167.22	167.32	167.42	167.52	167.62	167.72	167.82	167.92	168.02	168.12	168.22	168.32	168.42	168.52	168.62	168.72	168.82	168.92
