13.354	12.665	13.006	13.007	11.978	12.652	11.975	12.3	12.651	12.652	12.654	12.655	11.616	12.307	11.968	11.957	11.958	12.298	12.299	12.649	12.65	11.611	11.963	11.275	12.657	11.647	11.649	13.03	13.031	11.652	12.003	11.313	11.313	11.988	11.984	11.636	12.328	11.989	11.641	11.303	10.988	11.996	10.641	12.017	12.019	10.99	11.331	10.992	11.673	12.024
11.788	12.129	12.819	12.82	11.791	11.792	11.793	11.433	12.804	12.465	11.103	11.438	11.779	11.78	11.464	12.471	12.467	11.111	10.772	11.803	11.464	11.804	11.806	11.807	11.483	12.514	11.481	12.512	11.823	11.134	11.484	11.485	11.486	12.167	11.823	11.134	11.12	11.811	11.473	11.125	12.506	11.128	11.153	11.154	11.5	11.152	11.503	10.124	10.814	11.155
12.486	12.487	11.458	12.148	11.809	11.104	11.121	11.808	11.458	11.443	12.474	10.755	11.446	11.471	11.798	11.132	10.779	11.469	11.82	10.781	11.822	12.502	11.823	11.488	10.46	11.477	10.798	11.475	10.8	11.151	10.802	10.803	12.184	11.154	10.125	10.801	10.786	10.448	11.829	12.171	11.482	11.144	11.485	11.18	11.143	10.454	10.829	11.87	10.491	11.521
11.716	11.027	11.002	11.343	11.344	12.035	11.005	11.346	11.343	11.697	10.318	11.349	11.35	11.701	11.008	10.336	10.333	11.364	10.671	10.685	10.686	10.71	10.337	11.028	11.369	10.691	11.027	10.362	10.363	10.714	11.056	11.396	10.717	10.012	10.369	10.349	10.716	11.04	11.042	10.703	11.385	10.356	11.388	10.713	10.02	11.051	10.712	10.713	10.36	11.394
10.894	10.205	10.522	10.206	11.213	10.874	10.209	10.895	10.546	10.897	10.208	11.238	10.55	10.55	11.241	11.242	10.209	10.213	10.9	9.8686	9.8692	10.556	10.557	10.217	9.532	9.5294	10.22	9.8674	10.559	9.8736	10.565	10.566	10.55	10.567	9.8778	10.208	9.8746	10.209	10.9	9.1952	9.539	10.214	10.24	10.217	9.8881	10.239	10.556	10.581	10.582	9.8858
9.7202	10.437	10.456	10.439	9.7676	10.101	10.415	9.7659	10.117	10.117	10.132	10.133	10.474	10.475	9.4455	10.813	10.133	10.824	8.7545	9.7852	10.826	9.7863	10.477	9.7714	9.7882	10.123	9.43	9.4474	9.7887	11.154	8.7445	9.4354	9.4523	9.1131	9.4332	10.124	10.118	10.142	9.0888	9.4365	10.462	9.7977	9.7754	10.491	9.1174	9.4584	10.149	8.7701	8.7706	10.151
8.6873	9.3783	9.7468	9.3738	9.4085	9.7493	9.056	8.7168	9.7474	9.7482	10.089	10.09	9.7507	9.7054	9.0625	9.7491	9.0599	9.0608	9.7515	9.7059	9.7065	9.4132	9.0215	9.0221	9.369	9.7056	9.0206	9.0218	10.049	9.714	10.405	9.0496	8.6864	10.077	9.7512	9.0479	9.0622	9.3987	9.0632	9.0642	9.416	10.434	9.069	8.376	10.097	9.0682	9.759	9.7597	9.4201	10.1
8.7164	8.7089	9.412	9.0467	9.0737	9.0443	8.7089	9.3858	9.3866	8.6974	9.0743	9.7389	9.4035	8.7144	9.3873	9.0481	9.4028	8.7136	10.094	9.4048	9.7492	9.4059	9.4066	9.7574	8.7078	9.7486	8.0355	9.0943	8.7593	8.7126	8.4074	8.7143	9.0946	9.4015	9.0621	8.7464	8.7132	9.4377	8.4085	8.7493	9.1004	9.0978	8.0691	8.4103	8.4253	8.0862	8.427	8.4276	8.0718	8.0721
7.9102	7.5649	7.5657	8.9366	6.8795	8.5941	8.5888	8.5896	7.9065	8.2511	8.2519	7.9026	8.6132	9.3039	7.9247	7.9255	8.6163	7.5871	8.6178	7.9045	7.9328	8.2796	7.5901	7.5909	7.5877	8.2823	7.2369	7.9339	7.5827	8.286	8.6207	7.9334	7.2441	7.2386	8.2791	7.9361	7.5846	7.9253	8.6284	9.3131	8.6196	7.9308	7.9321	7.9271	7.942	7.6028	7.9297	7.9302	8.9606	7.6008
7.3208	7.6655	7.3184	8.3531	7.3201	8.0109	7.6617	7.6602	6.9871	6.6317	7.6686	7.3192	8.0099	7.6668	7.339	7.6621	7.3229	7.0175	7.3582	8.015	7.6616	7.6623	7.6692	8.0476	8.0483	7.699	8.0497	8.0505	7.7014	8.3923	7.3429	7.6836	7.3581	7.345	7.6858	8.0505	7.0212	7.362	7.3587	6.3333	7.7002	8.0509	7.3482	6.6731	6.678	8.0549	6.7133	7.3661	7.0265	7.7073
6.2058	6.5565	5.8634	6.5543	6.2051	6.2098	6.5545	6.5614	6.2098	7.2489	7.2434	6.2103	6.5611	6.5556	6.2101	7.927	6.2154	6.2147	6.5591	7.2498	6.5566	6.2111	7.2557	6.8987	7.5933	6.904	6.2108	6.9093	6.2083	7.253	6.5676	6.596	7.259	6.5699	6.5668	6.5715	6.2182	6.2151	6.2474	6.2482	6.5713	6.2058	7.6304	6.2076	6.9424	6.8993	6.5559	6.5944	7.2913	6.602
6.2182	6.2427	6.2434	5.8942	5.555	5.1935	5.9005	4.8635	4.8419	5.2188	6.2495	5.5602	6.2248	5.9016	6.2522	5.559	5.5674	5.5344	5.9013	6.252	5.8765	4.8733	5.9255	5.9124	6.2631	6.226	5.1967	5.5851	6.6158	6.6165	5.9134	5.6019	5.915	5.5896	5.9126	6.2634	5.928	6.2926	6.2796	5.6042	5.9449	5.2656	5.9101	5.9431	6.2801	6.2947	5.5917	5.6063	5.9331	5.9254
5.0575	5.0744	4.735	4.7474	4.7328	5.4113	4.7182	5.4367	4.3712	4.7204	5.0611	4.3995	5.7763	5.087	5.4376	5.0883	5.0652	5.4399	4.3729	5.0912	5.4419	5.4402	5.0894	4.3977	4.7622	4.0729	5.756	5.4405	5.1051	5.7819	5.4188	5.0894	5.0925	5.781	4.7518	5.1065	5.7596	5.458	4.7311	5.7955	4.7801	5.0693	5.8115	5.8122	5.8129	5.446	4.4345	3.7552	5.4621	5.4589
3.732	4.0927	5.1096	4.1179	4.7988	4.1196	4.0965	4.4372	3.7717	4.0987	3.7317	3.7239	4.4608	3.4313	3.432	4.0766	4.8035	4.7581	3.7288	3.7717	3.3862	4.0769	4.4614	5.166	4.4628	3.7758	4.4665	4.4672	4.7578	4.4623	4.1368	4.1375	4.8045	3.7891	4.8061	3.7845	4.1415	4.4645	5.1691	3.7898	4.8206	4.8151	4.8218	4.1363	4.4609	4.484	3.7769	3.7692	4.1199	4.4606
2.9925	2.9932	2.9877	3.6785	3.3569	2.6339	2.9932	4.0178	2.3261	2.9891	3.336	2.9843	3.3373	3.3256	2.3262	2.667	2.3277	2.9909	3.3377	3.676	3.3605	3.3273	3.0195	4.4026	3.0193	4.0501	4.0506	4.0513	3.712	3.3288	3.3633	4.0541	4.0387	2.9879	3.7126	3.0248	3.3641	3.7149	4.0395	4.0402	3.3508	3.3637	3.3619	3.7126	3.7133	4.0402	3.0248	3.7155	3.0262	3.367
2.5823	2.2391	3.2685	2.5769	3.2701	2.5785	2.9193	2.58	2.9245	1.8951	1.9195	2.9188	1.917	1.55	2.5807	1.8914	1.5836	1.9206	1.8975	2.272	1.9188	2.6095	1.5801	2.6147	1.9252	2.612	2.6163	2.9532	2.2739	2.2707	2.5991	2.2598	2.2544	2.25	2.2784	1.5891	1.9299	3.2883	3.2852	2.9419	3.2925	2.263	2.9436	3.282	3.2951	3.2897	2.2828	3.2935	3.9781	2.6049
2.1604	2.1449	1.1156	1.1164	1.1096	0.77661	1.1188	1.1357	0.76389	0.79304	1.4451	0.79187	0.79252	1.1332	1.1363	0.7946	0.7778	0.43996	0.4431	1.8239	1.1208	1.4614	0.79342	1.8125	1.8268	1.4635	1.798	1.1086	1.1469	0.80756	1.1369	0.79526	0.44845	1.8408	1.474	1.4771	2.1793	1.1498	1.1504	1.8409	1.8039	2.1445	1.1527	1.8258	2.5166	2.1549	1.4919	2.519	1.4796	1.4941
-0.051521	0.99552	0.64249	1.0009	0.63793	0.98886	1.0035	0.30007	0.64057	0.65493	0.30169	-0.74153	0.6531	0.65373	-0.041776	-0.047273	0.64979	0.65681	-0.73023	-0.38936	-0.034762	-0.38054	-0.04009	-0.039637	0.65092	-0.3786	-0.030389	1.3366	0.64355	-0.032017	0.31738	-0.030537	0.65277	0.30502	0.99837	0.32279	1.6771	0.65233	0.32043	1.0035	1.6755	0.32217	0.99666	1.6798	1.0144	0.31753	1.3522	1.3607	0.64762	1.0221
-0.50043	0.54175	0.20867	-0.13053	-0.49596	-0.50028	-0.83972	0.19483	-0.48099	-0.48043	-0.82232	-0.14293	-1.5249	-1.1579	-2.2011	-1.8502	-0.83547	-1.8473	-1.5241	-1.5096	-1.8416	-1.1723	-0.49178	-1.1752	-1.5109	-0.82022	-0.14337	0.56501	0.21571	-0.8137	-0.47291	-0.4684	-0.12499	-0.14164	-0.46215	-0.81435	0.22132	-0.47205	-0.81398	0.21917	-0.47033	-0.12593	-0.1266	0.22175	0.22253	-0.11669	0.21553	0.22132	0.22189	-0.11014
