-5.87	-4.4763	-5.1669	-5.5073	-4.8336	-5.8605	-6.1953	-6.552	-6.5487	-7.2355	-6.8895	-6.5473	-6.8903	-6.2042	-7.9291	-5.8558	-7.6056	-7.2656	-5.5272	2.0431	3.0733	3.4094	3.7595	1.7055	2.7295	4.1019	3.7596	3.0858	1.3657	-4.1447	-4.1413	-6.5521	-6.5523	-6.5525	-6.8927	-3.7921	-4.8324	-5.1902	-4.1427	-5.5309	-5.5274	-6.2219	-6.5762	-4.8525	-4.1587	-5.5268	-4.4954	-4.5147	-3.8072	-6.2318	-6.9299
-4.4086	-3.379	-3.7255	-4.7529	-3.0353	-5.7838	-5.104	-5.791	-5.445	-7.1719	-7.5187	-6.4702	-7.851	-5.8022	-7.2139	-7.2081	-6.1746	-6.5148	-6.1984	-1.0138	3.1165	4.4965	5.1866	3.8065	3.7828	4.4966	4.4729	3.0928	-1.6902	-6.1709	-5.1646	-5.821	-6.1888	-2.7483	-4.8026	-6.5209	-5.1531	-5.8334	-5.1597	-4.8037	-5.1505	-7.9018	-7.5558	-6.5157	-5.8257	-5.1457	-2.7394	-7.9047	-7.9048	-4.8002	-7.5652
-3.8473	-4.881	-6.2515	-4.8817	-5.2159	-5.9089	-5.9069	-2.1168	-4.5336	-7.9849	-7.6353	-4.8786	-4.529	-5.9063	-4.1702	-7.2673	-5.8869	-6.5934	-6.5772	-3.1491	2.3575	4.4175	5.1076	-0.38887	-4.1854	-1.0789	2.3611	-4.1819	-4.8534	-5.8836	-4.8535	-4.5036	-5.8877	-5.5478	-5.2117	-4.5079	-4.1656	-5.2298	-5.1949	-4.8691	-5.1931	-5.9176	-3.8236	-5.2277	-4.1979	-5.9222	-2.8005	-4.1985	-2.4786	-4.8891	-5.2074
-6.2375	-3.4638	-6.5608	-4.8348	-1.7471	-4.8417	-3.4657	-4.8365	-1.0625	-3.1407	-4.165	-3.8154	-4.1787	-6.2157	-5.2219	-5.5622	-6.9426	-7.2791	-6.604	-6.2528	-4.8725	-4.5411	-5.5713	-5.9266	-6.9394	-6.5894	-6.6031	-6.2631	-4.5428	-5.2328	-5.573	-5.937	-5.937	-4.897	-3.1769	-2.8207	-3.5236	-4.5415	-4.878	-3.8481	-4.8823	-4.1988	-6.9659	-6.5998	-6.2951	-6.6177	-8.3723	-6.3019	-7.6666	-8.357	-7.6557
-5.2115	-6.2523	-4.1859	-3.4964	-3.843	-5.2174	-3.8477	-4.8822	-5.5688	-5.2367	-4.1898	-5.5629	-5.2169	-6.9375	-7.2642	-7.6282	-6.2692	-7.296	-7.9861	-7.6049	-6.9385	-5.5684	-7.2888	-7.2616	-6.2588	-5.9088	-5.2148	-3.8521	-5.2187	-4.5384	-5.2187	-5.2188	-4.1887	-4.8789	-1.7787	-5.2194	-6.2561	-5.566	-6.2563	-5.5703	-4.544	-6.601	-6.2687	-6.609	-6.6093	-6.9495	-6.9235	-6.9578	-5.5878	-6.6181	-8.0051
-3.5713	-4.6021	-3.2359	-3.5727	-1.1628	-4.5898	-3.914	-2.5443	-3.9149	-4.2758	-4.6162	-6.3232	-6.3235	-5.9836	-7.7341	-7.7381	-6.708	-6.0143	-7.0621	-5.6683	-3.6043	-6.3548	-6.0113	-5.6614	-6.0151	-6.0151	-6.3551	-3.2547	-3.2548	-4.9849	-3.9449	-4.635	-3.945	-4.2952	-3.6016	-3.6155	-4.9821	-4.6322	-3.2659	-3.9563	-3.9563	-5.6707	-7.3927	-4.6485	-4.6487	-7.0519	-7.3899	-5.6697	-6.7441	-5.6777	-7.3983
-4.1834	-2.4638	-2.114	-2.8046	-3.835	-2.8054	-3.4959	-5.9067	-3.1879	-3.1614	-4.882	-6.2589	-6.9492	-6.6094	-5.9269	-3.8568	-4.2234	-6.2901	-5.5874	-5.9439	-2.85	-4.9203	-6.2872	-4.227	-5.257	-5.6008	-4.2206	-3.5305	-3.1906	-2.8404	-3.1906	-2.1506	-3.1744	-3.5308	-3.5274	-1.1173	-3.1876	-5.5955	-4.5579	-1.7917	-3.852	-5.9401	-6.9705	-3.8664	-7.6547	-5.2445	-4.211	-5.6089	-6.6394	-6.3031	-7.3299
-3.4958	-0.39619	-1.7765	-1.7834	-2.8074	-1.7778	-2.4583	-7.3041	-3.1629	-2.8237	-4.1906	-4.5411	-7.6282	-8.3223	-6.2283	-5.2021	-5.1859	-5.8889	-4.8524	-8.2769	-5.1991	-4.5058	-4.8495	-3.8195	-5.1995	-5.1996	-3.8194	-5.8896	-2.7894	-3.4793	-2.4393	-2.4394	-3.1295	-1.7396	-3.1261	-1.0497	-3.1737	-6.2578	-2.8338	-3.4605	-3.5243	-4.2047	-5.5687	-7.9831	-6.603	-7.2933	-6.2598	-7.9977	-6.2813	-6.5952	-7.6357
1.1602	0.11957	-0.91706	1.1588	-0.91153	-2.632	-2.2925	-4.0304	-1.607	-4.6941	-5.3847	-6.0753	-6.7794	-7.0932	-7.4828	-8.5369	-7.8377	-7.8207	-5.7632	-4.7468	-4.0433	-4.0434	-4.04	-4.7203	-4.0637	-3.7137	-5.4073	-2.6835	-5.7575	-6.0974	-5.0938	-2.3436	-1.6536	-1.6272	-0.93375	-0.27016	-1.964	-1.9641	-0.61774	-2.3145	-5.4385	-5.4388	-5.4226	-7.8332	-7.4669	-7.1435	-7.8304	-7.8305	-6.8214	-4.0747	-5.1052
3.2997	3.6391	-1.1712	-2.5684	-2.9022	-2.5526	-2.2131	-3.9472	2.2662	-7.0484	-4.6318	-5.9991	-9.1134	-6.6898	-7.4204	-8.1108	-4.3204	-6.0409	-7.4175	-5.6975	-2.5974	-1.2139	-2.5941	-5.0044	-2.5941	-2.2541	-0.18391	-2.594	-4.3178	-6.7278	-5.6978	-5.3443	-2.5976	0.50595	-1.9042	-0.8706	-1.2109	-0.18441	0.15553	-2.9448	-5.6987	-6.7426	-6.7429	-5.7164	-7.0969	-6.4034	-6.7303	-7.7739	-9.148	-4.0009	-6.4116
5.6932	0.49916	-1.5611	-2.245	-3.282	-1.9024	-1.5629	2.9067	-3.6105	-6.7212	-5.3747	-6.7219	-7.069	-5.7124	-4.9461	-7.0301	-2.8867	-5.6371	-5.3104	-4.2639	-3.234	-3.9174	-2.204	-3.5841	-2.8838	-3.5739	-0.47367	-2.1937	-4.254	-1.8436	-1.8437	-0.47367	-0.81368	0.21628	1.5962	4.0063	-0.81051	-0.81059	-0.81066	-3.5843	-6.3348	-6.0284	-7.7122	-8.3924	-8.3928	-9.083	-4.956	-6.7196	-9.1268	-5.3165	-7.3739
-0.38389	2.7458	-3.8177	-2.4382	-6.2519	-1.7357	-4.8264	-7.6335	-6.9205	-7.6343	-5.2242	-6.5948	-5.2019	-3.8221	-5.2092	-7.2629	-7.6064	-7.9538	-4.8604	-2.7973	-1.4175	-2.7975	-7.9611	-3.4907	-1.0773	-5.5472	-5.5472	-0.046813	0.30294	-0.046784	-0.046893	-0.72686	1.6832	-0.38685	0.64308	-0.046939	0.9928	-3.4874	-2.787	-2.7873	-1.4073	-6.918	-6.5646	-7.2548	-5.8818	-8.9755	-6.229	11.671	4.0977	-6.9131	-8.6334
0.8903	0.89271	-1.5205	-2.2206	-3.9239	-2.2083	-4.2819	-4.6323	-6.3357	-5.6461	-6.3364	-7.367	-6.6772	-6.0045	-9.4783	-7.065	-5.6952	-7.4128	-4.3128	-7.0634	-6.3706	-4.6632	-4.6632	-5.3432	0.17005	-1.5629	-0.87285	-1.2093	2.2306	0.85078	0.5107	4.9937	-0.52923	1.8808	-0.17924	3.9508	1.8805	-0.86966	1.8803	7.0501	4.9836	-7.0731	-7.0733	-6.7334	-9.1441	-9.4801	-6.0311	-0.17796	4.6386	-7.088	-7.0755
2.846	-1.6173	-1.2848	-0.94519	-3.6811	-5.7488	-5.3986	-4.369	-3.6793	-7.1226	-6.7829	-6.4306	-2.308	-8.1514	-7.4644	-7.7793	-8.4925	-8.4929	-7.4497	-7.7773	-1.5773	-4.6946	0.8156	-0.22437	0.12574	-0.91427	-0.20692	3.2332	2.203	2.1859	3.2367	5.3068	0.1295	2.8796	-0.22053	3.9095	5.6293	-1.2336	-0.89371	-3.294	-3.2941	-8.1375	-2.9738	-1.944	-9.1875	-9.5332	-5.0448	-3.6649	2.8975	4.2544	3.9041
3.3222	4.3292	-3.9313	-3.5783	-3.9266	-4.6044	0.20801	-4.2677	-6.3409	-3.5658	-8.4018	-7.3694	-2.8868	-5.9899	-4.5543	-3.5145	-4.8976	-5.928	-7.6458	-6.6034	-0.75332	1.9892	2.3391	-1.4435	-0.75346	0.96659	4.7502	1.6602	1.3102	1.6603	3.7203	-0.74974	-0.40968	0.28028	8.2003	9.5703	4.7502	6.8202	8.88	0.63336	2.3532	3.0329	4.7527	-1.7903	-6.9634	-7.6363	11.969	11.629	5.0884	4.398	8.8677
5.4847	2.0444	-1.0488	-3.7992	-3.445	-2.4247	-2.0723	-3.7927	-7.2187	-5.8517	-4.1319	-5.1596	-4.8099	-5.1876	-5.898	-6.2483	-4.8685	-6.249	-6.2305	-3.1306	5.1421	3.4219	2.0418	-5.5412	-4.5112	-3.8212	-3.4711	-1.411	-1.3982	1.7054	0.3254	5.1455	2.0455	-1.0546	0.67541	1.3553	9.9654	11.685	8.9125	5.8223	-0.718	-3.8184	-3.4677	-7.5983	-6.2411	-6.5686	3.7514	4.4437	4.1034	5.1303	2.3799
-3.6953	3.1846	-3.3526	-0.94289	-4.0492	-4.0726	-2.0027	-2.6931	-5.4435	-4.0697	-3.0299	-5.4404	-2.3576	-4.4182	-5.1522	-4.8125	-6.1829	-8.2164	-6.8507	-3.3878	-1.6678	1.092	0.05185	-5.4485	-5.4715	-3.4115	-2.005	0.74505	0.74531	-1.3149	-2.0048	-3.3848	-2.3548	-2.0119	3.4882	3.8452	4.5352	5.2152	3.495	-1.6687	-2.6918	-7.1624	-7.5357	-8.9161	-8.5521	-3.4062	0.40658	5.5661	5.883	7.9756	12.109
-0.53293	-2.2201	-5.0038	-3.9473	-3.2843	-3.9749	-5.6952	-4.2949	-3.6052	-6.0389	-3.2822	-5.3263	-4.2931	-4.9736	-5.9708	-4.591	-2.5244	-4.5948	-6.3121	-1.8289	-5.9592	-4.5795	-3.8895	-6.2998	-7.6898	-6.2966	-6.9867	-2.5033	-3.1931	-1.8232	0.58698	-0.10305	1.277	0.24687	-2.8532	0.93684	1.6305	-2.4997	-2.8499	0.59013	0.93994	-3.8804	-6.294	-8.0145	-4.2344	-1.1347	2.3051	5.7446	-1.1321	4.0277	14.007
-4.2572	-2.884	-4.6079	-2.8882	-0.81827	-3.2456	-3.5958	-5.3097	-4.9599	-7.7273	-2.9038	-4.9609	-4.2677	-3.5948	-4.2651	-5.9855	-5.2791	-0.10907	1.584	-1.5164	-8.0304	-6.3371	-5.6437	-8.0308	-9.4345	-8.0544	-4.9308	-1.4907	-3.5572	2.9828	-3.2073	-0.79723	-4.2374	-4.2375	-3.2038	-1.4838	-1.8271	-4.9273	-5.9576	-3.2042	1.6158	-1.1478	-3.8982	-4.9285	-7.0224	-1.8291	-2.1758	2.9838	-5.9801	-3.9202	13.313
-5.8504	-0.68679	-1.7172	1.0325	-1.3678	-2.4119	-2.412	-2.0859	-5.5231	-7.9272	-6.5543	-5.5146	-6.2078	-4.4882	0.34536	3.0952	-4.1524	-3.092	0.37079	-0.71303	-6.5166	-5.8704	-7.2072	-6.8703	-6.5303	-7.9072	-2.4067	-3.097	-3.7768	-4.4671	-1.0269	-4.1205	-6.1772	-3.0934	-3.0869	-5.1471	-4.807	-7.5709	-4.8073	-6.1775	-0.67736	-0.32753	-3.4279	-1.7082	-6.5252	-2.0453	-0.32548	3.1141	-5.1465	-4.4567	13.783
-6.532	-3.4454	0.34441	0.68403	-3.4464	-2.4305	-3.1107	-2.7677	-2.0551	-3.4492	-3.7895	-6.5502	-6.8933	-5.157	-5.5337	-6.5748	-5.5349	-3.4742	-0.40075	-3.465	-6.589	-6.2393	-6.5895	-4.1558	-4.1623	-5.1954	-3.8153	-3.149	-3.4989	-4.8692	-4.8693	-6.2222	-2.782	-4.8658	-6.596	-5.5559	-5.5558	-5.8795	-6.9363	-6.5699	-5.5563	-1.0626	-1.063	-2.437	-3.1173	-1.7476	-2.4642	0.32178	-0.7349	3.0449	13.051
-4.292	-3.2684	-3.2688	-2.9291	-4.293	-0.85338	-0.86384	-2.5844	-4.6411	-4.9816	-1.2188	-5.7069	-2.5859	-3.6264	-2.3028	2.1672	-4.0307	-4.0146	-3.6715	-4.3682	-3.3382	-3.6886	-4.3525	-6.0828	-6.7795	-4.0146	-2.2882	-5.7424	-6.0923	-6.0661	-7.0927	-5.3989	-6.429	-6.4291	-6.4291	-6.7429	-6.4027	-6.4291	-6.403	-7.4332	-5.3731	-3.6795	-1.9562	-4.3568	-5.0207	-3.6636	-1.9574	-0.91777	-0.22799	-3.6858	10.118
-6.3453	-6.0217	-3.598	-4.626	-3.6122	-4.2869	-3.9333	-3.9501	-4.9779	-4.9783	-2.572	-6.6992	-6.0167	-3.9356	-2.202	-2.9085	-5.0002	-5.6834	-4.6473	-4.3076	-5.3315	-2.2453	-8.0965	-4.6336	0.86668	-0.15722	-0.83106	-5.6517	-7.7282	-7.746	-6.3284	-7.4059	-6.7122	-5.9883	-7.7424	-7.4024	-7.056	-7.4061	-6.026	-7.0563	-8.083	-4.269	-4.9559	-4.2661	-3.2363	-0.47649	-1.5168	-0.47715	-0.86107	-5.3355	7.0585
-4.0972	-5.485	-4.1052	-4.7794	-4.1057	-4.793	-2.0491	-1.677	-0.64717	-3.7478	-3.058	-1.352	-3.4123	-3.399	-3.7629	-5.1396	-7.8904	-7.8985	-7.5375	-3.7609	-4.1011	-7.207	-8.5851	-1.6941	0.36583	-2.7208	-2.3845	-3.0684	-4.1047	-7.542	-7.1956	-5.8154	-5.8154	-6.8594	-7.8859	-7.5234	-7.5397	-6.8595	-8.23	-7.89	-6.8601	-7.8897	-5.4733	-4.7898	-4.0999	-4.7842	-4.1005	-4.4447	5.5318	1.4052	5.885
-4.5133	-6.5775	-4.1737	-4.5079	-4.5081	-3.4813	-1.0713	-3.4757	-4.8399	-1.7561	-4.1504	-3.8008	-4.841	-5.1814	-6.5519	-4.8317	-2.7442	-6.5413	-4.4754	-3.4669	-6.2151	-6.5467	-3.0888	-3.7867	-3.7868	-3.0968	-4.4633	-3.7794	-6.5336	-7.2103	-6.8879	-6.544	-8.6085	-6.5717	-7.9183	-8.2685	-6.9119	-7.6021	-8.6326	-8.609	-6.8889	-6.5453	-8.6066	-5.8386	-6.5428	-6.5293	-6.8835	-7.2101	-3.0797	4.4905	7.2339
-5.3577	-5.3579	-3.9993	-4.6859	-4.6899	-3.3064	-4.6659	-4.3263	-3.6577	-1.9379	-5.0285	-2.6523	-4.3452	-5.4131	-6.086	-6.7576	-7.1206	-4.3663	-6.7614	-5.369	-6.4281	-6.4307	-3.9868	-5.0173	-4.705	-4.0149	-5.3951	-4.0188	-4.0211	-5.7391	-6.082	-6.4134	-5.3956	-7.8062	-5.3833	-6.7598	-8.134	-7.7941	-7.8067	-8.1472	-7.4535	-7.4576	-7.4545	-6.7332	-5.7346	-4.7072	-6.7616	-5.738	-4.708	4.5886	4.5907
-6.0732	-5.3694	-5.3859	-5.3777	-4.34	-4.0143	-4.0169	-4.014	-2.6254	-2.2757	-6.0727	-6.7347	-4.0066	-6.0673	-6.3877	-5.0175	-4.3401	-5.7206	-6.3573	-8.1318	-4.9917	-7.0802	-4.326	-5.719	-5.0165	-7.0535	-6.7372	-5.7069	-4.9929	-5.7107	-6.3909	-4.667	-5.3534	-8.4696	-7.7718	-6.7416	-6.7415	-8.122	-8.1147	-6.3845	-7.0751	-6.049	-7.0444	-6.0583	-6.0551	-5.6791	-5.3292	6.3526	2.5623	-5.3663	-6.3607
-6.6368	-6.9796	-6.9637	-4.5535	-1.8095	-4.2203	-5.2444	-4.9033	-2.4937	-3.1841	-5.2585	-4.5839	-7.685	-4.893	-6.6498	-6.6676	-5.2975	-5.6064	-5.6205	-5.2746	-3.5545	-4.2316	-4.2318	-5.9524	-7.3506	-6.9855	-6.993	-7.3648	-6.6745	-5.6366	-4.6064	-6.3269	-6.3345	-4.5968	-7.3537	-7.0075	-7.6977	-7.3656	-8.7466	-7.3234	-9.4375	-6.9839	-6.3018	-5.6042	-9.0535	-4.919	-0.44851	1.9613	1.961	2.3046	0.58802
-6.3808	-5.0082	-3.9684	-5.0226	-6.0531	-5.3634	-4.6758	-0.53181	-5.3642	-7.0988	-6.3802	-7.3933	-6.7561	-7.4326	-6.4327	-5.0663	-3.6863	-4.6952	-6.0621	-5.7476	-4.3651	-6.4346	-6.3995	-6.7463	-5.7414	-7.7884	-4.3474	-6.4004	-7.126	-6.0895	-6.0958	-5.0655	-6.7861	-7.1201	-5.4057	-7.1201	-7.807	-7.4672	-4.7129	-6.78	-6.4127	-6.4344	-6.7811	-6.7577	-5.7238	-5.718	-5.3842	0.84113	0.84086	6.6832	6.3367
-7.3634	-5.2654	-4.9532	-3.931	-5.2701	-3.2415	-4.2718	-4.5885	-4.2724	-3.575	-3.899	-5.2873	-7.0147	-5.6345	-7.7254	-6.005	-5.2713	-3.595	-4.6354	-5.9623	-5.9588	-7.3434	-6.3569	-8.3742	-7.0112	-6.6579	-6.6466	-6.3103	-6.6504	-6.662	-6.6621	-6.3221	-5.2818	-7.6888	-6.3182	-7.6889	-7.3528	-7.6895	-8.0442	-8.3846	-5.6625	-6.3054	-5.9519	-7.6768	-7.6808	-6.3107	-6.3548	5.0578	7.8037	7.8108	8.1605
-7.7875	-6.1008	-2.6603	-2.3073	-6.4337	-4.0372	-5.0625	-5.7492	-6.7712	-5.731	-5.7312	-6.4442	-6.1004	-7.8027	-7.8255	-6.4189	-6.7935	-6.7938	-3.6894	-6.4405	-5.4103	-5.4106	-4.7206	-5.0608	-6.0598	-8.4887	-6.7917	-5.0376	-5.3842	-6.096	-6.1022	-6.4361	-7.1265	-6.7926	-7.1404	-7.1268	-7.8176	-7.4461	-7.8204	-7.1305	-7.7938	-7.0864	-7.4705	-7.4687	-8.5094	-8.8264	-7.1318	-0.56298	6.6833	8.0092	6.6651
-6.064	-6.0794	-4.0038	-5.7084	-6.7528	-6.4131	-6.41	-4.3258	-5.0162	-5.7204	-6.3972	-7.4277	-6.7378	-7.4758	-6.4044	-6.0595	-6.41	-6.4227	-6.7507	-6.4171	-5.3672	-4.6773	-6.7605	-5.0662	-4.6839	-5.3742	-6.7437	-6.4211	-5.3808	-5.731	-6.0651	-7.4335	-7.4338	-6.7456	-6.4034	-7.0863	-8.1397	-8.8054	-8.468	-7.8166	-7.7907	-5.3739	-8.8074	-7.4779	-8.1274	-6.0945	-5.7546	-3.3119	5.2923	6.3335	7.0232
-7.8888	-4.7714	-6.4924	-7.5103	-2.3541	-5.8068	-5.8507	-5.8034	-5.1171	-6.8379	-7.1853	-5.4648	-4.4369	-4.7711	-7.2262	-4.7816	-6.8426	-6.548	-6.163	-6.537	-5.847	-5.5069	-5.8135	-6.1637	-5.1616	-7.5487	-8.248	-6.8589	-6.5012	-7.5318	-5.1546	-5.8525	-7.2372	-7.5498	-7.5662	-5.841	-4.477	-5.5104	-5.5031	-7.5329	-6.5265	-4.1237	-6.8863	-6.1612	-6.8442	-7.1949	-6.8425	-6.165	3.8059	5.2019	6.8954
-6.4449	-8.1837	-6.4582	-3.7153	-6.1429	-5.7915	-6.1182	-5.7782	-6.8089	-6.4591	-5.4426	-5.7906	-6.4734	-7.5005	-7.1143	-6.7793	-6.105	-7.8023	-5.7676	-6.1194	-5.4178	-7.803	-4.7332	-7.8272	-7.8411	-7.4949	-7.4874	-7.4899	-7.1339	-5.3893	-6.1038	-6.1051	-7.1106	-6.1117	-7.485	-7.1488	-7.8147	-6.1129	-7.4625	-6.0944	-7.4912	-6.0793	-7.1479	-7.1091	-7.4659	-8.8325	-8.4698	-5.7397	3.2089	1.1448	4.237
-0.29485	-2.0191	-6.1505	-4.7916	-6.1624	-5.8339	-5.1476	-4.8044	-5.5135	-6.194	-5.4976	-4.4513	-6.176	-5.5147	-6.5293	-5.8904	-5.5268	-7.248	-7.5606	-7.2482	-5.8678	-6.8708	-6.205	-5.865	-7.2181	-7.242	-5.5214	-6.5796	-4.8315	-6.5561	-7.8993	-5.5257	-6.8931	-6.5771	-8.2471	-8.6028	-5.8361	-5.8603	-6.5272	-7.2103	-6.8844	-8.6057	-9.2957	-7.9159	-6.8857	-7.8881	-6.519	-7.2335	-7.2262	2.4321	3.4618
2.0343	-4.1556	-4.8475	-3.4886	-5.5356	-5.2209	-4.8924	-5.8978	-5.5617	-6.2521	-5.9022	-6.9429	-6.5858	-5.5556	-6.3183	-6.6667	-6.6194	-5.9707	-5.6369	-6.6638	-6.6639	-7.3522	-6.9833	-6.2808	-6.3059	-5.6156	-7.6769	-8.0236	-7.356	-6.3193	-6.9974	-6.3073	-7.3503	-5.975	-6.3266	-6.6632	-7.353	-6.3213	-5.6336	-4.9404	-7.3521	-6.6182	-8.7311	-6.655	-7.3096	-6.9698	-6.9684	-6.2798	-5.9662	-2.149	0.60199
-2.8846	-4.9479	-6.3426	-5.2961	-6.3507	-7.3705	-6.0252	-7.0435	-6.6984	-6.6997	-6.0259	-7.3845	-7.0153	-6.6754	-5.3327	-6.3636	-7.7372	-6.7279	-6.7068	-6.0167	-6.7064	-6.6904	-3.5893	-7.0486	-6.7083	-7.0662	-7.7429	-7.0665	-7.0705	-5.6898	-7.4109	-7.4076	-5.0042	-7.4042	-7.7409	-6.0341	-6.7247	-4.6579	-5.6886	-7.0447	-7.0449	-8.7695	-7.7249	-7.0465	-7.7373	-7.3699	-6.6897	-6.7062	-6.3614	-1.5326	0.87367
