45.872	45.835	45.798	45.762	45.725	45.688	45.651	45.614	45.578	45.541	45.504	45.467	45.43	45.393	45.356	45.319	45.282	45.245	45.208	45.171	45.134	45.097	45.06	45.023	44.986	44.949	44.912	44.874	44.837	44.8	44.763	44.726	44.689	44.652	44.614	44.577	44.54	44.503	44.465	44.428	44.391	44.354	44.316	44.279	44.242	44.205	44.167	44.13	44.093	44.055	44.018
45.841	45.804	45.768	45.731	45.694	45.657	45.62	45.584	45.547	45.51	45.473	45.436	45.399	45.362	45.325	45.288	45.251	45.214	45.177	45.14	45.103	45.066	45.029	44.992	44.955	44.918	44.881	44.844	44.807	44.77	44.733	44.696	44.658	44.621	44.584	44.547	44.51	44.472	44.435	44.398	44.361	44.324	44.286	44.249	44.212	44.174	44.137	44.1	44.063	44.025	43.988
45.81	45.773	45.737	45.7	45.663	45.626	45.59	45.553	45.516	45.479	45.442	45.405	45.368	45.331	45.295	45.258	45.221	45.184	45.147	45.11	45.073	45.036	44.999	44.962	44.925	44.888	44.851	44.814	44.777	44.739	44.702	44.665	44.628	44.591	44.554	44.517	44.479	44.442	44.405	44.368	44.331	44.293	44.256	44.219	44.182	44.144	44.107	44.07	44.032	43.995	43.958
45.78	45.743	45.706	45.67	45.633	45.596	45.559	45.522	45.486	45.449	45.412	45.375	45.338	45.301	45.264	45.227	45.19	45.154	45.117	45.08	45.043	45.006	44.969	44.932	44.895	44.858	44.821	44.784	44.747	44.709	44.672	44.635	44.598	44.561	44.524	44.487	44.45	44.412	44.375	44.338	44.301	44.264	44.226	44.189	44.152	44.115	44.077	44.04	44.003	43.966	43.928
45.749	45.713	45.676	45.639	45.603	45.566	45.529	45.492	45.456	45.419	45.382	45.345	45.308	45.271	45.234	45.197	45.161	45.124	45.087	45.05	45.013	44.976	44.939	44.902	44.865	44.828	44.791	44.754	44.717	44.68	44.643	44.606	44.569	44.531	44.494	44.457	44.42	44.383	44.346	44.309	44.271	44.234	44.197	44.16	44.122	44.085	44.048	44.011	43.973	43.936	43.899
45.72	45.683	45.646	45.609	45.573	45.536	45.499	45.463	45.426	45.389	45.352	45.315	45.278	45.242	45.205	45.168	45.131	45.094	45.057	45.02	44.983	44.946	44.909	44.872	44.835	44.798	44.761	44.724	44.687	44.65	44.613	44.576	44.539	44.502	44.465	44.428	44.391	44.354	44.316	44.279	44.242	44.205	44.168	44.131	44.093	44.056	44.019	43.982	43.944	43.907	43.87
45.69	45.653	45.616	45.58	45.543	45.506	45.47	45.433	45.396	45.359	45.322	45.286	45.249	45.212	45.175	45.138	45.101	45.064	45.028	44.991	44.954	44.917	44.88	44.843	44.806	44.769	44.732	44.695	44.658	44.621	44.584	44.547	44.51	44.473	44.436	44.399	44.361	44.324	44.287	44.25	44.213	44.176	44.139	44.101	44.064	44.027	43.99	43.953	43.915	43.878	43.841
45.66	45.623	45.587	45.55	45.513	45.477	45.44	45.403	45.366	45.33	45.293	45.256	45.219	45.182	45.145	45.109	45.072	45.035	44.998	44.961	44.924	44.887	44.85	44.813	44.777	44.74	44.703	44.666	44.629	44.592	44.555	44.518	44.481	44.444	44.406	44.369	44.332	44.295	44.258	44.221	44.184	44.147	44.11	44.072	44.035	43.998	43.961	43.924	43.886	43.849	43.812
45.63	45.594	45.557	45.52	45.484	45.447	45.41	45.374	45.337	45.3	45.263	45.226	45.19	45.153	45.116	45.079	45.042	45.006	44.969	44.932	44.895	44.858	44.821	44.784	44.747	44.71	44.673	44.637	44.6	44.563	44.526	44.489	44.452	44.414	44.377	44.34	44.303	44.266	44.229	44.192	44.155	44.118	44.081	44.043	44.006	43.969	43.932	43.895	43.858	43.82	43.783
45.601	45.564	45.528	45.491	45.454	45.418	45.381	45.344	45.308	45.271	45.234	45.197	45.161	45.124	45.087	45.05	45.013	44.977	44.94	44.903	44.866	44.829	44.792	44.755	44.719	44.682	44.645	44.608	44.571	44.534	44.497	44.46	44.423	44.386	44.349	44.312	44.275	44.238	44.201	44.163	44.126	44.089	44.052	44.015	43.978	43.941	43.904	43.866	43.829	43.792	43.755
