La	Lo	Sig	Theta	Ice
66.215000	149.880000	-6.096700	-17.424000	1
66.217000	149.990000	-5.741500	-17.424000	1
66.218000	150.090000	-6.436500	-17.424000	1
66.220000	150.200000	-6.432800	-17.424000	1
66.221000	150.310000	-6.432300	-17.424000	1
66.222000	150.420000	-6.771200	-17.424000	1
66.223000	150.530000	-6.091900	-17.424000	1
66.224000	150.640000	-6.781900	-17.424000	1
66.225000	150.750000	-6.427900	-17.424000	1
66.226000	150.860000	-5.747400	-17.424000	1
66.227000	150.970000	-6.431400	-17.424000	1
66.227000	151.070000	-5.754500	-17.424000	1
66.228000	151.180000	-4.710200	-17.424000	1
66.228000	151.290000	-6.083300	-17.424000	1
66.229000	151.400000	-6.086900	-17.424000	1
66.229000	151.510000	-6.079200	-17.424000	1
66.230000	151.620000	-7.124500	-17.424000	1
66.230000	151.730000	-6.433800	-17.424000	1
66.230000	151.840000	-7.124300	-17.424000	1
66.230000	151.950000	-7.124200	-17.424000	1
66.230000	152.060000	-7.456900	-17.424000	1
66.230000	152.160000	-5.746100	-17.424000	1
66.229000	152.270000	-5.070600	-17.424000	1
66.229000	152.380000	-1.629700	-17.424000	1
66.229000	152.490000	-1.282200	-17.424000	1
66.228000	152.600000	-3.686200	-17.424000	1
66.228000	152.710000	-4.032700	-17.424000	1
66.227000	152.820000	-4.705500	-17.424000	1
66.227000	152.930000	-7.814100	-17.424000	1
66.226000	153.040000	-7.460300	-17.424000	1
65.999000	154.990000	-7.525600	-14.393000	1
65.997000	155.100000	-7.890800	-14.393000	1
65.994000	155.200000	-3.774200	-14.393000	1
65.992000	155.310000	-9.963300	-14.393000	1
65.990000	155.420000	-10.635000	-14.393000	1
65.987000	155.530000	-9.944700	-14.393000	1
65.984000	155.630000	-9.596500	-14.393000	1
65.982000	155.740000	-9.604000	-14.393000	1
65.979000	155.850000	-7.555200	-14.393000	1
65.976000	155.960000	-8.566900	-14.393000	1
65.973000	156.060000	-5.128000	-14.393000	1
65.970000	156.170000	-5.471900	-14.393000	1
65.967000	156.280000	-6.502400	-14.393000	1
65.863000	146.050000	-7.850300	-13.635000	1
65.867000	146.160000	-4.766400	-13.635000	1
65.871000	146.260000	-5.460300	-13.635000	1
65.875000	146.370000	-6.497900	-13.635000	1
65.879000	146.480000	-6.841100	-13.635000	1
65.883000	146.590000	-6.508300	-13.635000	1
65.887000	146.690000	-6.504200	-13.635000	1
65.891000	146.800000	-1.685300	-13.635000	1
65.895000	146.910000	-5.477200	-13.635000	1
65.899000	147.010000	-4.096500	-13.635000	1
65.902000	147.120000	-6.149300	-13.635000	1
65.906000	147.230000	-7.865900	-13.635000	1
65.909000	147.340000	-8.552200	-13.635000	1
65.975000	150.560000	-6.104400	-13.635000	1
65.976000	150.670000	-5.412800	-13.635000	1
65.977000	150.780000	-5.069900	-13.635000	1
65.978000	150.890000	-5.412400	-13.635000	1
65.978000	151.000000	-5.763500	-13.635000	1
65.979000	151.100000	-6.449900	-13.635000	1
65.980000	151.210000	-5.415600	-13.635000	1
65.980000	151.320000	-6.441900	-13.635000	1
65.981000	151.430000	-5.419000	-13.635000	1
65.981000	151.540000	-5.418800	-13.635000	1
65.981000	151.640000	-5.426200	-13.635000	1
65.981000	151.750000	-5.064700	-13.635000	1
65.981000	151.860000	-4.732000	-13.635000	1
65.982000	151.970000	-5.441000	-13.635000	1
65.981000	152.070000	-7.131400	-13.635000	1
65.981000	152.180000	-2.671400	-13.635000	1
65.981000	152.290000	-5.075600	-13.635000	1
65.981000	152.400000	-3.705300	-13.635000	1
65.980000	152.510000	-5.087000	-13.635000	1
65.980000	152.610000	-5.071800	-13.635000	1
65.922000	150.140000	-6.311500	-12.876000	1
65.923000	150.250000	-5.971000	-12.876000	1
