La	Lo	Sig	Theta	Ice
63.348000	129.870000	-7.910900	-18.179000	1
66.014000	150.110000	-7.454800	-17.424000	1
66.020000	150.210000	-7.454700	-17.424000	1
66.026000	150.320000	-5.385800	-17.424000	1
66.031000	150.430000	-5.735500	-17.424000	1
66.037000	150.540000	-5.041300	-17.424000	1
66.042000	150.640000	-5.381400	-17.424000	1
66.048000	150.750000	-5.399700	-17.424000	1
66.053000	150.860000	-6.426400	-17.424000	1
66.058000	150.970000	-5.392000	-17.424000	1
66.064000	151.070000	-5.745800	-17.424000	1
66.069000	151.180000	-6.768900	-17.424000	1
66.074000	151.290000	-6.422300	-17.424000	1
66.079000	151.400000	-7.116500	-17.424000	1
66.084000	151.500000	-6.074600	-17.424000	1
66.088000	151.610000	-5.749300	-17.424000	1
66.093000	151.720000	-5.753000	-17.424000	1
66.098000	151.830000	-6.071000	-17.424000	1
66.102000	151.940000	-6.089400	-17.424000	1
66.107000	152.040000	-6.425900	-17.424000	1
66.111000	152.150000	-5.745400	-17.424000	1
66.115000	152.260000	-6.074400	-17.424000	1
63.259000	129.980000	-7.137400	-16.659000	1
65.915000	150.150000	-6.610100	-15.903000	1
65.921000	150.250000	-6.950000	-15.903000	1
65.926000	150.360000	-4.877700	-15.903000	1
65.932000	150.470000	-5.915300	-15.903000	1
65.937000	150.580000	-5.217300	-15.903000	1
65.943000	150.680000	-6.253800	-15.903000	1
65.948000	150.790000	-5.570800	-15.903000	1
65.954000	150.900000	-5.574300	-15.903000	1
65.959000	151.000000	-5.216600	-15.903000	1
65.964000	151.110000	-5.574100	-15.903000	1
65.969000	151.220000	-5.566700	-15.903000	1
65.974000	151.320000	-5.903000	-15.903000	1
65.979000	151.430000	-5.574200	-15.903000	1
65.984000	151.540000	-5.562800	-15.903000	1
65.989000	151.650000	-6.260800	-15.903000	1
65.993000	151.750000	-5.917800	-15.903000	1
65.998000	151.860000	-5.231300	-15.903000	1
66.002000	151.970000	-6.952000	-15.903000	1
66.007000	152.080000	-3.166900	-15.903000	1
66.011000	152.180000	-4.879900	-15.903000	1
66.015000	152.290000	-6.279000	-15.903000	1
66.020000	152.400000	-4.898600	-15.903000	1
66.024000	152.510000	-7.305900	-15.903000	1
66.028000	152.610000	-4.898600	-15.903000	1
63.809000	133.110000	-6.935600	-15.145000	1
63.827000	133.200000	-7.272100	-15.145000	1
63.845000	133.290000	-6.599100	-15.145000	1
63.862000	133.380000	-5.904800	-15.145000	1
63.880000	133.470000	-6.248700	-15.145000	1
63.897000	133.570000	-6.259900	-15.145000	1
