La	Lo	Sig	Theta	Ice
64.066000	165.360000	-6.846800	-18.179000	1
64.084000	165.460000	-6.854100	-18.179000	1
64.101000	165.550000	-7.190300	-18.179000	1
64.119000	165.640000	-9.269500	-18.179000	1
64.136000	165.730000	-10.316000	-18.179000	1
64.153000	165.830000	-9.276700	-18.179000	1
64.171000	165.920000	-6.871800	-18.179000	1
64.188000	166.010000	-7.887600	-18.179000	1
64.205000	166.100000	-8.585200	-18.179000	1
64.222000	166.200000	-5.508100	-18.179000	1
64.239000	166.290000	-6.867500	-18.179000	1
64.256000	166.380000	-4.452400	-18.179000	1
64.273000	166.480000	-5.832800	-18.179000	1
64.290000	166.570000	-5.496200	-18.179000	1
64.307000	166.660000	-5.492200	-18.179000	1
64.324000	166.760000	-5.499500	-18.179000	1
64.340000	166.850000	-7.214000	-18.179000	1
64.357000	166.950000	-8.228400	-18.179000	1
64.374000	167.040000	-8.927500	-18.179000	1
64.390000	167.130000	-8.583200	-18.179000	1
64.406000	167.230000	-5.494800	-18.179000	1
64.423000	167.320000	-6.525200	-18.179000	1
64.439000	167.420000	-3.412700	-18.179000	1
64.455000	167.510000	-8.231100	-18.179000	1
63.633000	164.290000	-5.196200	-15.145000	1
63.651000	164.380000	-7.245400	-15.145000	1
63.669000	164.470000	-8.962100	-15.145000	1
63.688000	164.560000	-8.984400	-15.145000	1
63.706000	164.650000	-5.191000	-15.145000	1
63.724000	164.740000	-4.179400	-15.145000	1
63.742000	164.830000	-4.507800	-15.145000	1
63.760000	164.920000	-7.941600	-15.145000	1
63.778000	165.010000	-9.673600	-15.145000	1
63.796000	165.100000	-5.541000	-15.145000	1
63.813000	165.190000	-5.200600	-15.145000	1
63.831000	165.280000	-7.600100	-15.145000	1
63.849000	165.370000	-6.894300	-15.145000	1
63.866000	165.460000	-7.924500	-15.145000	1
63.884000	165.560000	-7.583900	-15.145000	1
63.901000	165.650000	-8.629400	-15.145000	1
63.919000	165.740000	-5.550200	-15.145000	1
63.936000	165.830000	-7.945900	-15.145000	1
63.954000	165.920000	-6.896300	-15.145000	1
63.971000	166.020000	-6.209500	-15.145000	1
63.988000	166.110000	-6.212800	-15.145000	1
64.005000	166.200000	-8.288900	-15.145000	1
64.022000	166.290000	-7.246700	-15.145000	1
64.039000	166.390000	-5.879600	-15.145000	1
64.056000	166.480000	-7.600100	-15.145000	1
64.073000	166.570000	-6.894500	-15.145000	1
64.090000	166.660000	-6.905600	-15.145000	1
64.106000	166.760000	-7.596000	-15.145000	1
64.123000	166.850000	-5.184500	-15.145000	1
64.140000	166.940000	-5.874700	-15.145000	1
64.156000	167.040000	-5.195500	-15.145000	1
64.173000	167.130000	-7.229900	-15.145000	1
64.189000	167.220000	-5.183900	-15.145000	1
64.206000	167.320000	-7.252000	-15.145000	1
64.222000	167.410000	-5.183500	-15.145000	1
64.238000	167.500000	-6.563800	-15.145000	1
64.254000	167.600000	-2.778900	-15.145000	1
64.270000	167.690000	-5.186700	-15.145000	1
46.477000	130.200000	-9.468100	-14.380000	1
46.514000	130.240000	-9.131500	-14.379000	1
46.550000	130.280000	-9.466900	-14.380000	1
46.586000	130.310000	-10.153000	-14.380000	1
46.623000	130.350000	-9.125900	-14.380000	1
46.659000	130.380000	-8.438800	-14.380000	1
46.696000	130.420000	-9.819100	-14.380000	1
46.732000	130.460000	-8.781600	-14.380000	1
46.768000	130.490000	-9.124000	-14.380000	1
46.805000	130.530000	-9.460000	-14.380000	1
46.841000	130.570000	-9.467000	-14.380000	1
46.877000	130.600000	-9.454700	-14.380000	1
46.914000	130.640000	-7.404400	-14.380000	1
46.950000	130.680000	-9.124900	-14.380000	1
46.986000	130.710000	-2.592100	-14.380000	1
47.023000	130.750000	-7.403200	-14.380000	1
47.059000	130.790000	-9.814300	-14.380000	1
47.095000	130.820000	-9.456200	-14.380000	1
47.131000	130.860000	-9.455700	-14.380000	1
47.167000	130.900000	-9.115100	-14.380000	1
47.204000	130.940000	-7.405300	-14.380000	1
47.240000	130.970000	-9.466400	-14.380000	1
47.276000	131.010000	-10.153000	-14.380000	1
47.312000	131.050000	-9.804400	-14.380000	1
47.348000	131.090000	-10.148000	-14.380000	1
47.384000	131.120000	-10.488000	-14.380000	1
47.421000	131.160000	-10.148000	-14.380000	1
47.457000	131.200000	-10.496000	-14.380000	1
47.493000	131.240000	-9.806900	-14.380000	1
47.529000	131.270000	-6.705000	-14.380000	1
47.565000	131.310000	-9.806800	-14.380000	1
47.601000	131.350000	-9.810300	-14.380000	1
47.637000	131.390000	-10.147000	-14.380000	1
47.673000	131.420000	-9.107800	-14.381000	1
47.709000	131.460000	-8.427800	-14.380000	1
47.745000	131.500000	-5.339800	-14.381000	1
47.781000	131.540000	-11.516000	-14.380000	1
47.817000	131.580000	-8.422900	-14.381000	1
47.853000	131.610000	-7.739800	-14.380000	1
47.889000	131.650000	-6.704800	-14.381000	1
47.924000	131.690000	-7.735000	-14.380000	1
47.960000	131.730000	-7.386800	-14.381000	1
47.996000	131.770000	-10.486000	-14.380000	1
48.032000	131.810000	-10.828000	-14.381000	1
48.068000	131.840000	-11.176000	-14.380000	1
48.104000	131.880000	-10.144000	-14.381000	1
48.139000	131.920000	-10.143000	-14.381000	1
48.175000	131.960000	-9.108400	-14.381000	1
48.211000	132.000000	-10.131000	-14.381000	1
48.247000	132.040000	-11.518000	-14.381000	1
48.283000	132.080000	-11.864000	-14.381000	1
48.318000	132.120000	-10.832000	-14.381000	1
48.354000	132.150000	-11.867000	-14.381000	1
48.390000	132.190000	-10.484000	-14.381000	1
48.425000	132.230000	-10.831000	-14.381000	1
48.461000	132.270000	-11.507000	-14.381000	1
48.497000	132.310000	-11.507000	-14.381000	1
48.532000	132.350000	-11.166000	-14.381000	1
48.568000	132.390000	-11.173000	-14.381000	1
48.604000	132.430000	-11.513000	-14.381000	1
48.639000	132.470000	-10.478000	-14.381000	1
48.675000	132.510000	-9.446200	-14.381000	1
48.710000	132.550000	-10.144000	-14.381000	1
48.746000	132.590000	-10.481000	-14.381000	1
48.781000	132.630000	-9.794900	-14.381000	1
48.817000	132.670000	-8.421300	-14.381000	1
48.852000	132.710000	-8.416800	-14.381000	1
48.888000	132.750000	-8.753100	-14.381000	1
48.923000	132.780000	-9.785500	-14.382000	1
48.959000	132.820000	-10.130000	-14.381000	1
48.994000	132.860000	-9.442100	-14.381000	1
49.030000	132.910000	-6.698000	-14.381000	1
49.065000	132.950000	-6.697400	-14.381000	1
49.101000	132.990000	-8.405700	-14.382000	1
49.136000	133.030000	-9.103500	-14.381000	1
49.171000	133.070000	-8.764400	-14.381000	1
49.207000	133.110000	-8.416500	-14.381000	1
49.242000	133.150000	-7.049200	-14.381000	1
49.277000	133.190000	-9.106300	-14.382000	1
49.313000	133.230000	-8.752100	-14.381000	1
49.348000	133.270000	-9.442100	-14.382000	1
49.383000	133.310000	-8.415100	-14.382000	1
49.418000	133.350000	-9.795900	-14.382000	1
49.454000	133.390000	-9.097500	-14.382000	1
49.489000	133.430000	-8.761600	-14.382000	1
49.524000	133.470000	-7.726900	-14.382000	1
49.559000	133.510000	-9.452000	-14.382000	1
49.594000	133.550000	-8.749500	-14.382000	1
49.630000	133.600000	-9.796900	-14.382000	1
49.665000	133.640000	-9.796700	-14.382000	1
49.700000	133.680000	-9.446100	-14.382000	1
49.735000	133.720000	-9.445600	-14.382000	1
49.770000	133.760000	-6.689800	-14.382000	1
49.805000	133.800000	-9.115300	-14.382000	1
49.840000	133.840000	-7.030700	-14.382000	1
49.875000	133.880000	-7.714600	-14.382000	1
63.619000	165.290000	-6.707000	-12.114000	1
63.636000	165.380000	-7.056700	-12.114000	1
63.654000	165.470000	-6.691200	-12.114000	1
63.671000	165.560000	-5.335500	-12.114000	1
63.689000	165.650000	-4.293500	-12.114000	1
63.706000	165.740000	-2.909200	-12.115000	1
63.724000	165.830000	-3.595200	-12.114000	1
63.741000	165.920000	-6.020600	-12.114000	1
63.758000	166.010000	-4.974900	-12.114000	1
63.775000	166.100000	-4.299500	-12.115000	1
63.793000	166.200000	-6.684700	-12.114000	1
63.810000	166.290000	-7.034500	-12.115000	1
63.827000	166.380000	-4.283300	-12.114000	1
63.844000	166.470000	-4.283000	-12.114000	1
63.860000	166.560000	-2.562500	-12.114000	1
63.877000	166.660000	-4.278700	-12.115000	1
63.894000	166.750000	-4.270900	-12.115000	1
63.911000	166.840000	-3.938200	-12.114000	1
63.927000	166.930000	-5.994500	-12.114000	1
63.944000	167.030000	-4.610100	-12.114000	1
63.960000	167.120000	-5.307600	-12.114000	1
63.977000	167.210000	-5.303700	-12.114000	1
63.993000	167.300000	-4.963300	-12.115000	1
64.009000	167.400000	-4.966900	-12.114000	1
64.026000	167.490000	-2.892600	-12.115000	1
64.042000	167.580000	-7.367500	-12.115000	1
64.058000	167.680000	-5.299100	-12.115000	1
64.074000	167.770000	-3.936100	-12.115000	1
64.090000	167.860000	-1.525700	-12.115000	1
63.557000	165.240000	-4.247700	-11.361000	1
63.575000	165.330000	-4.610100	-11.361000	1
63.593000	165.420000	-2.870600	-11.361000	1
63.610000	165.510000	-4.246700	-11.361000	1
63.628000	165.600000	-4.590200	-11.361000	1
63.645000	165.690000	-2.869600	-11.361000	1
63.663000	165.780000	-4.918200	-11.361000	1
63.680000	165.880000	-3.899100	-11.361000	1
63.697000	165.970000	-2.170900	-11.361000	1
63.715000	166.060000	-6.324000	-11.361000	1
63.732000	166.150000	-3.204000	-11.361000	1
63.749000	166.240000	-4.576400	-11.361000	1
63.766000	166.330000	-6.636500	-11.361000	1
63.783000	166.420000	-6.292300	-11.361000	1
63.800000	166.520000	-2.847600	-11.361000	1
63.816000	166.610000	-3.885000	-11.361000	1
63.833000	166.700000	-5.945100	-11.361000	1
63.850000	166.790000	-7.669100	-11.361000	1
63.867000	166.880000	-6.634800	-11.361000	1
63.883000	166.980000	-6.615700	-11.361000	1
63.900000	167.070000	-8.011000	-11.361000	1
63.916000	167.160000	-5.592300	-11.361000	1
63.933000	167.250000	-6.282200	-11.361000	1
63.949000	167.350000	-4.905600	-11.361000	1
63.965000	167.440000	-4.913000	-11.361000	1
63.982000	167.530000	-3.527300	-11.361000	1
63.998000	167.630000	-7.648300	-11.361000	1
64.014000	167.720000	-4.908700	-11.361000	1
64.030000	167.810000	-4.232200	-11.361000	1
64.046000	167.910000	-4.557100	-11.361000	1
63.756000	166.560000	-5.635000	-10.601000	1
63.772000	166.650000	-4.604500	-10.601000	1
63.789000	166.740000	-6.310800	-10.601000	1
63.806000	166.830000	-4.603800	-10.601000	1
63.822000	166.930000	-6.656400	-10.601000	1
63.839000	167.020000	-8.384200	-10.601000	1
63.856000	167.110000	-7.347400	-10.601000	1
63.872000	167.200000	-6.659500	-10.601000	1
63.888000	167.300000	-5.275100	-10.601000	1
63.905000	167.390000	-5.621200	-10.601000	1
63.921000	167.480000	-5.278500	-10.601000	1
63.937000	167.580000	-5.964700	-10.601000	1
63.953000	167.670000	-6.654600	-10.601000	1
63.969000	167.760000	-5.639400	-10.601000	1
63.985000	167.850000	-4.251500	-10.601000	1
64.001000	167.950000	-5.281500	-10.601000	1
63.719000	166.920000	-5.963600	-9.090300	1
63.735000	167.010000	-4.269500	-9.090200	1
