La	Lo	Sig	Theta	Ice
59.501000	131.610000	-5.715700	-12.874000	1
59.265000	131.290000	-5.109000	-8.333700	1
59.073000	131.040000	-6.984300	-4.558900	1
58.577000	130.380000	-4.135100	5.255500	1
58.462000	130.230000	-5.477500	7.520700	1
58.424000	130.170000	-4.414200	8.274000	1
58.346000	130.070000	-3.288500	9.786900	1
58.306000	130.020000	-2.908400	10.544000	1
58.228000	129.920000	-4.438800	12.052000	1
58.188000	129.870000	-6.462400	12.812000	1
58.148000	129.810000	-4.461700	13.571000	1
58.108000	129.760000	-7.312900	14.323000	1
58.067000	129.710000	-6.995400	15.084000	1
58.027000	129.650000	-4.651000	15.841000	1
57.986000	129.600000	-8.226400	16.595000	1
