La	Lo	Sig	Theta	Ice
63.749000	131.900000	-6.627100	-0.787840	1
63.735000	131.990000	-4.563600	-0.789020	1
63.720000	132.080000	7.136200	-0.788220	1
63.706000	132.180000	9.196300	-0.788270	1
63.691000	132.270000	-1.460600	-0.789250	1
63.677000	132.360000	5.419000	-0.788110	1
63.662000	132.460000	11.597000	-0.789230	1
63.648000	132.550000	1.636600	-0.788830	1
63.633000	132.640000	-1.463600	-0.788570	1
63.618000	132.740000	-3.873400	-0.789370	1
63.603000	132.830000	-5.931200	-0.788420	1
62.846000	136.780000	-4.377000	0.116940	1
62.828000	136.870000	-3.346900	0.117230	1
63.602000	131.900000	-3.876200	1.492400	1
63.588000	131.990000	3.344600	1.493300	1
63.573000	132.080000	-0.435340	1.493400	1
63.559000	132.180000	-5.586200	1.492200	1
63.545000	132.270000	-5.935400	1.493400	1
63.530000	132.360000	-6.273000	1.492100	1
63.515000	132.460000	-7.652800	1.492500	1
63.501000	132.550000	-4.212400	1.492800	1
63.486000	132.640000	-6.273300	1.491700	1
63.471000	132.730000	-4.902600	1.492800	1
63.457000	132.830000	-5.243300	1.491900	1
63.442000	132.920000	-4.903200	1.492000	1
63.528000	131.740000	-7.820300	2.998600	1
63.514000	131.830000	-6.790900	2.997500	1
63.500000	131.930000	-4.730000	2.998300	1
63.485000	132.020000	-2.669700	2.998400	1
63.471000	132.110000	-6.450800	2.997300	1
63.457000	132.210000	-6.789900	2.998400	1
63.442000	132.300000	-2.670500	2.997300	1
63.428000	132.390000	-5.070400	2.997500	1
63.413000	132.480000	-3.010000	2.997800	1
63.398000	132.580000	-5.761100	2.996700	1
63.384000	132.670000	-4.380300	2.997700	1
63.369000	132.760000	-0.947460	2.997000	1
63.354000	132.850000	4.899300	2.997000	1
63.339000	132.950000	-2.670700	2.997400	1
63.324000	133.040000	-4.041700	2.996300	1
63.309000	133.130000	-5.071500	2.996700	1
63.294000	133.220000	2.828300	2.996200	1
63.279000	133.310000	-3.702300	2.995800	1
63.263000	133.400000	-5.072100	2.996200	1
63.484000	131.710000	-6.141700	3.753500	1
63.470000	131.800000	-5.452300	3.752500	1
63.455000	131.900000	-5.801700	3.753200	1
63.441000	131.990000	-4.081200	3.753400	1
63.427000	132.080000	-8.206000	3.752200	1
