La	Lo	Sig	Theta	Ice
62.725000	143.380000	-4.948600	1.486800	1
62.707000	143.460000	-3.231000	1.487700	1
62.689000	143.550000	7.431600	1.487100	1
62.670000	143.640000	3.301500	1.487300	1
62.652000	143.720000	-3.568500	1.487700	1
62.633000	143.810000	-4.262100	1.486900	1
62.615000	143.900000	-3.922100	1.487100	1
62.596000	143.980000	3.988400	1.487800	1
62.577000	144.070000	1.574600	1.486600	1
62.559000	144.160000	0.208290	1.487900	1
62.540000	144.240000	5.018100	1.487600	1
62.521000	144.330000	3.650800	1.486900	1
62.502000	144.410000	-0.821830	1.487500	1
62.809000	143.460000	-6.501000	2.992000	1
62.791000	143.550000	-5.813800	2.992800	1
62.772000	143.640000	-7.181100	2.992300	1
62.754000	143.720000	-7.527900	2.992400	1
62.735000	143.810000	-3.400700	2.992800	1
62.717000	143.900000	-2.718000	2.992100	1
62.698000	143.980000	-1.001400	2.992100	1
62.679000	144.070000	-6.154500	2.992900	1
62.661000	144.160000	-0.655150	2.991800	1
62.642000	144.240000	-4.784500	2.992900	1
62.623000	144.330000	-5.464600	2.992800	1
62.604000	144.420000	-4.785200	2.992000	1
62.585000	144.500000	-4.431500	2.992500	1
62.566000	144.590000	-7.538300	2.992800	1
63.588000	144.520000	-5.483000	17.360000	1
63.569000	144.610000	-5.487100	17.360000	1
63.550000	144.700000	-5.154800	17.360000	1
63.531000	144.790000	-8.600600	17.360000	1
63.512000	144.880000	-9.957900	17.359000	1
63.493000	144.970000	-10.298000	17.360000	1
63.473000	145.050000	-8.927000	17.360000	1
63.454000	145.140000	-8.579400	17.360000	1
63.435000	145.230000	-9.958300	17.360000	1
63.415000	145.320000	-8.233200	17.360000	1
63.395000	145.410000	-8.230000	17.359000	1
63.376000	145.490000	-5.839500	17.360000	1
63.356000	145.580000	-6.191200	17.360000	1
