64.93	64.944	64.958	64.972	64.986	64.999	65.013	65.027	65.04	65.054	65.067	65.081	65.094	65.107	65.121	65.134	65.147	65.16	65.173	65.185	65.198	65.211	65.224	65.236	65.248	65.261	65.273	65.286	65.298	65.31	65.322	65.334	65.346	65.358	65.369	65.381	65.393	65.404	65.416	65.427	65.439	65.45	65.461	65.472	65.483	65.494	65.505	65.516	65.527	65.537	65.548	65.558	65.569	65.579	65.59	65.6	65.61	65.62	65.63	65.64	65.65	65.66	65.67	65.679	65.689	65.706	65.697	65.687	65.678	65.668	65.658	65.649	65.639	65.629	65.619	65.609	65.598	65.588	65.578	65.567	65.557	65.546	65.536	65.525	65.514	65.503	65.493	65.482	65.47	65.459	65.448	65.437	65.426	65.414	65.403	65.391	65.379	65.368	65.356	65.344	65.332	65.32	65.308	65.296	65.284	65.271	65.259	65.247	65.234	65.222	65.209	65.196	65.184	65.171	65.158	65.145	65.132	65.119	65.106	65.092	65.079	65.066	65.052	65.039	65.025	65.011	64.998	64.984	64.97	64.956
64.882	64.896	64.91	64.924	64.938	64.952	64.965	64.979	64.993	65.006	65.02	65.033	65.046	65.059	65.073	65.086	65.099	65.112	65.124	65.137	65.15	65.163	65.175	65.188	65.2	65.213	65.225	65.237	65.249	65.261	65.274	65.285	65.297	65.309	65.321	65.333	65.344	65.356	65.367	65.379	65.39	65.401	65.412	65.423	65.434	65.445	65.456	65.467	65.478	65.488	65.499	65.51	65.52	65.53	65.541	65.551	65.561	65.571	65.581	65.591	65.601	65.611	65.62	65.63	65.64	65.656	65.647	65.637	65.628	65.618	65.608	65.599	65.589	65.579	65.569	65.559	65.549	65.538	65.528	65.518	65.507	65.497	65.486	65.475	65.465	65.454	65.443	65.432	65.421	65.41	65.399	65.387	65.376	65.365	65.353	65.342	65.33	65.318	65.307	65.295	65.283	65.271	65.259	65.247	65.234	65.222	65.21	65.197	65.185	65.172	65.16	65.147	65.134	65.122	65.109	65.096	65.083	65.07	65.056	65.043	65.03	65.017	65.003	64.99	64.976	64.962	64.949	64.935	64.921	64.907
64.835	64.849	64.863	64.877	64.89	64.904	64.918	64.931	64.945	64.958	64.972	64.985	64.998	65.012	65.025	65.038	65.051	65.064	65.076	65.089	65.102	65.115	65.127	65.14	65.152	65.165	65.177	65.189	65.201	65.213	65.225	65.237	65.249	65.261	65.272	65.284	65.296	65.307	65.319	65.33	65.341	65.353	65.364	65.375	65.386	65.397	65.408	65.418	65.429	65.44	65.45	65.461	65.471	65.482	65.492	65.502	65.512	65.522	65.532	65.542	65.552	65.562	65.571	65.581	65.591	65.606	65.597	65.587	65.578	65.568	65.559	65.549	65.539	65.529	65.519	65.509	65.499	65.489	65.478	65.468	65.457	65.447	65.436	65.426	65.415	65.404	65.393	65.382	65.371	65.36	65.349	65.338	65.326	65.315	65.304	65.292	65.281	65.269	65.257	65.245	65.233	65.221	65.209	65.197	65.185	65.173	65.161	65.148	65.136	65.123	65.111	65.098	65.085	65.073	65.06	65.047	65.034	65.021	65.007	64.994	64.981	64.968	64.954	64.941	64.927	64.914	64.9	64.886	64.872	64.858
64.788	64.802	64.816	64.83	64.843	64.857	64.871	64.884	64.898	64.911	64.925	64.938	64.951	64.964	64.977	64.99	65.003	65.016	65.029	65.042	65.055	65.067	65.08	65.092	65.105	65.117	65.129	65.141	65.154	65.165	65.178	65.189	65.201	65.213	65.225	65.236	65.248	65.259	65.271	65.282	65.294	65.305	65.316	65.327	65.338	65.349	65.359	65.37	65.381	65.391	65.402	65.413	65.423	65.433	65.444	65.454	65.464	65.474	65.484	65.494	65.504	65.513	65.523	65.533	65.542	65.557	65.548	65.538	65.529	65.519	65.509	65.5	65.49	65.48	65.47	65.46	65.45	65.439	65.429	65.419	65.408	65.398	65.387	65.377	65.366	65.355	65.344	65.333	65.322	65.311	65.3	65.289	65.278	65.266	65.255	65.243	65.232	65.22	65.208	65.197	65.185	65.173	65.161	65.149	65.137	65.124	65.112	65.1	65.087	65.075	65.062	65.05	65.037	65.024	65.011	64.998	64.985	64.972	64.959	64.946	64.933	64.919	64.906	64.892	64.879	64.865	64.852	64.838	64.824	64.81
64.741	64.755	64.769	64.783	64.797	64.81	64.824	64.838	64.851	64.865	64.878	64.891	64.904	64.917	64.931	64.944	64.957	64.969	64.982	64.995	65.008	65.02	65.033	65.045	65.057	65.07	65.082	65.094	65.106	65.118	65.13	65.142	65.154	65.166	65.177	65.189	65.2	65.212	65.223	65.235	65.246	65.257	65.268	65.279	65.29	65.301	65.312	65.323	65.333	65.344	65.354	65.365	65.375	65.385	65.396	65.406	65.416	65.426	65.436	65.446	65.456	65.465	65.475	65.485	65.494	65.508	65.499	65.489	65.48	65.47	65.461	65.451	65.441	65.431	65.421	65.411	65.401	65.391	65.381	65.37	65.36	65.349	65.339	65.328	65.317	65.307	65.296	65.285	65.274	65.263	65.252	65.241	65.229	65.218	65.206	65.195	65.183	65.172	65.16	65.148	65.136	65.125	65.113	65.1	65.088	65.076	65.064	65.052	65.039	65.027	65.014	65.002	64.989	64.976	64.963	64.95	64.937	64.924	64.911	64.898	64.885	64.872	64.858	64.845	64.831	64.818	64.804	64.79	64.776	64.763
64.695	64.709	64.723	64.737	64.75	64.764	64.778	64.791	64.805	64.818	64.831	64.845	64.858	64.871	64.884	64.897	64.91	64.923	64.936	64.948	64.961	64.973	64.986	64.998	65.011	65.023	65.035	65.047	65.059	65.071	65.083	65.095	65.107	65.119	65.13	65.142	65.153	65.165	65.176	65.188	65.199	65.21	65.221	65.232	65.243	65.254	65.265	65.275	65.286	65.296	65.307	65.317	65.328	65.338	65.348	65.358	65.369	65.378	65.388	65.398	65.408	65.418	65.427	65.437	65.446	65.46	65.45	65.441	65.432	65.422	65.412	65.403	65.393	65.383	65.373	65.363	65.353	65.343	65.332	65.322	65.312	65.301	65.291	65.28	65.269	65.259	65.248	65.237	65.226	65.215	65.204	65.193	65.181	65.17	65.159	65.147	65.136	65.124	65.112	65.1	65.089	65.077	65.065	65.053	65.041	65.028	65.016	65.004	64.992	64.979	64.967	64.954	64.941	64.928	64.916	64.903	64.89	64.877	64.864	64.851	64.837	64.824	64.811	64.797	64.784	64.77	64.757	64.743	64.729	64.715
64.649	64.663	64.677	64.691	64.704	64.718	64.732	64.745	64.759	64.772	64.785	64.798	64.812	64.825	64.838	64.851	64.864	64.876	64.889	64.902	64.914	64.927	64.939	64.952	64.964	64.976	64.989	65.001	65.013	65.025	65.037	65.048	65.06	65.072	65.083	65.095	65.107	65.118	65.129	65.141	65.152	65.163	65.174	65.185	65.196	65.207	65.217	65.228	65.239	65.249	65.26	65.27	65.281	65.291	65.301	65.311	65.321	65.331	65.341	65.351	65.361	65.37	65.38	65.389	65.399	65.412	65.402	65.393	65.383	65.374	65.364	65.354	65.345	65.335	65.325	65.315	65.305	65.294	65.284	65.274	65.264	65.253	65.243	65.232	65.221	65.211	65.2	65.189	65.178	65.167	65.156	65.145	65.133	65.122	65.111	65.099	65.088	65.076	65.064	65.053	65.041	65.029	65.017	65.005	64.993	64.981	64.969	64.956	64.944	64.931	64.919	64.906	64.894	64.881	64.868	64.855	64.842	64.829	64.816	64.803	64.79	64.777	64.763	64.75	64.737	64.723	64.709	64.696	64.682	64.668
64.603	64.617	64.631	64.645	64.658	64.672	64.686	64.699	64.712	64.726	64.739	64.752	64.765	64.778	64.791	64.804	64.817	64.83	64.843	64.855	64.868	64.88	64.893	64.905	64.918	64.93	64.942	64.954	64.966	64.978	64.99	65.002	65.013	65.025	65.037	65.048	65.06	65.071	65.083	65.094	65.105	65.116	65.127	65.138	65.149	65.16	65.17	65.181	65.192	65.202	65.213	65.223	65.233	65.244	65.254	65.264	65.274	65.284	65.294	65.304	65.313	65.323	65.332	65.342	65.351	65.363	65.354	65.345	65.335	65.326	65.316	65.306	65.297	65.287	65.277	65.267	65.257	65.247	65.236	65.226	65.216	65.205	65.195	65.184	65.173	65.163	65.152	65.141	65.13	65.119	65.108	65.097	65.086	65.074	65.063	65.052	65.04	65.029	65.017	65.005	64.993	64.981	64.97	64.958	64.945	64.933	64.921	64.909	64.897	64.884	64.872	64.859	64.846	64.834	64.821	64.808	64.795	64.782	64.769	64.756	64.743	64.73	64.716	64.703	64.689	64.676	64.662	64.649	64.635	64.621
64.558	64.571	64.585	64.599	64.612	64.626	64.64	64.653	64.666	64.68	64.693	64.706	64.719	64.732	64.745	64.758	64.771	64.784	64.796	64.809	64.822	64.834	64.847	64.859	64.871	64.884	64.896	64.908	64.92	64.932	64.944	64.955	64.967	64.979	64.99	65.002	65.013	65.024	65.036	65.047	65.058	65.069	65.08	65.091	65.102	65.113	65.124	65.134	65.145	65.155	65.166	65.176	65.186	65.197	65.207	65.217	65.227	65.237	65.247	65.256	65.266	65.276	65.285	65.295	65.304	65.315	65.306	65.297	65.287	65.278	65.268	65.258	65.249	65.239	65.229	65.219	65.209	65.199	65.189	65.178	65.168	65.158	65.147	65.136	65.126	65.115	65.104	65.094	65.083	65.072	65.061	65.049	65.038	65.027	65.016	65.004	64.993	64.981	64.969	64.958	64.946	64.934	64.922	64.91	64.898	64.886	64.874	64.862	64.849	64.837	64.824	64.812	64.799	64.787	64.774	64.761	64.748	64.735	64.722	64.709	64.696	64.683	64.669	64.656	64.643	64.629	64.616	64.602	64.588	64.574
64.512	64.526	64.54	64.554	64.567	64.581	64.594	64.608	64.621	64.634	64.648	64.661	64.674	64.687	64.7	64.713	64.726	64.738	64.751	64.764	64.776	64.789	64.801	64.813	64.826	64.838	64.85	64.862	64.874	64.886	64.898	64.909	64.921	64.933	64.944	64.956	64.967	64.978	64.99	65.001	65.012	65.023	65.034	65.045	65.056	65.067	65.077	65.088	65.099	65.109	65.119	65.13	65.14	65.15	65.16	65.17	65.18	65.19	65.2	65.21	65.22	65.229	65.239	65.248	65.258	65.268	65.259	65.25	65.24	65.231	65.221	65.211	65.202	65.192	65.182	65.172	65.162	65.152	65.142	65.131	65.121	65.111	65.1	65.09	65.079	65.068	65.057	65.047	65.036	65.025	65.014	65.003	64.991	64.98	64.969	64.957	64.946	64.934	64.923	64.911	64.899	64.887	64.876	64.864	64.852	64.839	64.827	64.815	64.803	64.79	64.778	64.765	64.753	64.74	64.727	64.715	64.702	64.689	64.676	64.663	64.65	64.636	64.623	64.61	64.596	64.583	64.569	64.556	64.542	64.528
