-0.19786	-1.5469	-3.2672	-2.9417	-5.0088	-3.9606	-2.941	-3.9565	-4.6612	-4.3062	-2.9259	-3.9707	-3.6306	-4.667	-3.6213	-3.28	-5.6584	-6.0084	-5.6825	-4.9944	-4.9914	-5.3383	-4.9625	-5.6604	-3.9606	-3.9389	-4.9698	-4.3213	-3.96	-5.6809	-5.3249	-5.3404	-4.3267	-3.5977	-4.3269	-3.6319	-6.3487	-6.0146	-5.6751	-3.6294	-4.3242	-3.5996	-5.3438	-6.0026	-5.6776	-3.956	-5.6524	-4.9617	-6.6823	-6.0159	-3.9595	-6.0329	-3.2404	-4.6207	-4.9684	-6.0087	-5.3356	-3.6213	-2.2343	-3.2683	-3.5897	-4.6512	-6.0081	-6.3545	-4.9738	-5.6206	-3.9473	-0.52388	-4.944	-4.6424	-7.3417	-1.8904	-2.5331	-2.5841	-3.223	-5.9833	-3.922	-3.219	-3.27	-2.5762	-3.5825	-6.3713	-5.6431	-5.3365	-4.9388	-4.9899	-7.4014	-2.2389	-4.2722	-4.6621	-4.287	-3.9558	-2.5802	-6.0353	-4.6509	-2.2163	-1.8949	-4.6617	-2.2037	-3.5815	-4.9894	-3.6198	-3.5962	-2.9058	-2.5889	-1.8574	2.9456	-7.6962	-5.2846	-3.589	-1.1819	-5.6408	-4.2663	-3.9324	-4.5814	-4.6584	-2.5388	-3.9316	-1.5171	-1.2029	-1.8416	-1.5075	-4.6044	-3.9326	0.21365	-2.8703	-1.8526	-0.82856	0.20195	1.6229
-1.0667	-2.8084	-4.8578	-5.2225	-4.1834	-3.1528	-3.4899	-3.8401	-3.8396	-4.8787	-4.5194	-3.4948	-4.8754	-4.1822	-4.1868	-4.8748	-4.1869	-4.482	-4.1693	-4.8705	-4.531	-4.5301	-1.4287	-4.5335	-4.1859	-4.8231	-3.4615	-2.0906	-3.1547	-5.1983	-5.1936	-4.5287	-4.5157	-4.8585	-4.8727	-1.7758	-3.813	-5.5332	-4.8588	-3.4775	-2.4586	-4.1859	-3.1216	-5.1983	-4.8584	-5.5318	-5.8573	-5.1817	-4.5286	-4.8577	-4.8747	-4.5172	-4.8534	-5.5472	-5.5309	-6.221	-4.5001	-4.132	-4.1529	-3.1225	-5.1647	-4.8279	-4.5155	-4.165	-3.7914	-3.4271	-2.7583	-4.8114	-0.33137	-4.8027	-4.8114	-6.8715	-6.8686	-7.2225	-7.58	-3.0817	-3.7955	-2.4149	-1.0371	-3.795	-5.5193	-3.7974	-5.5145	-6.5485	-4.1371	-6.8897	-6.5492	-5.156	-5.1647	-5.8365	-6.8897	-6.543	-3.448	-3.4353	-3.7916	-2.0649	-1.0097	-3.1037	-1.3821	-2.0584	-4.4864	-0.32912	-3.4461	-2.4169	-2.757	0.68377	-0.35623	2.4041	-0.34983	1.029	-2.075	-5.4986	-3.7927	-2.3962	-2.72	-0.6768	-1.3493	-3.4097	-0.33503	-1.0298	-1.706	-4.0989	-2.7071	-0.34858	-0.67098	-2.4345	-0.35284	1.046	1.745	-2.3856
-0.69748	-3.0981	-3.0978	-3.4456	-4.4886	-5.5124	-5.5182	-3.7976	-2.4206	-0.70021	-3.7898	-4.83	-4.1432	-2.0764	-4.1377	-2.7574	-4.814	-4.4774	-4.8278	-4.8287	-6.5105	-5.4728	-4.0952	-4.792	-5.4683	-6.1586	-4.7884	-3.4485	-4.834	-4.8293	-5.1548	-5.169	-5.1723	-3.0975	-3.7919	-1.7303	-4.1002	-4.4811	-6.1839	-4.4787	-4.4763	-4.0991	-4.4778	-5.4929	-5.1532	-5.8189	-6.1558	-5.8177	-5.8186	-5.1522	-4.4821	-6.1642	-5.1273	-4.8319	-4.4643	-4.1002	-5.4668	-4.4653	-4.7901	-5.4668	-2.0667	-3.7871	-4.465	-5.1537	-6.507	-7.8502	-6.4791	-3.7181	-5.1247	-2.0362	-2.735	-3.0814	-0.66704	-3.0437	-5.4832	-4.1102	-4.429	-5.4593	-5.4592	-4.1058	-4.1094	-3.7381	-6.8602	-7.1985	-5.4531	-6.1522	-7.2052	-8.2148	-7.5477	-4.105	-3.7974	-2.4044	-3.0421	-3.051	-2.0355	-1.0053	-3.7972	-3.0468	-3.4144	-6.5019	-4.1469	-6.4929	-5.7865	-4.0931	-2.0337	-1.6936	-0.99213	-0.64952	-2.3984	-3.0461	-5.0992	-4.4052	-3.0521	-0.27393	-1.0038	-3.3993	-2.0099	-3.105	2.1122	2.0987	0.39248	-2.3427	-0.64715	-1.6732	-1.6519	1.109	-2.0338	1.1103	1.768	-4.7907
-2.9975	-1.6348	-1.2809	-3.6736	-3.3736	-2.3155	-3.7205	-3.3379	-3.0137	-5.0842	-3.3513	-3.3447	-3.3371	-3.0183	-3.0178	-4.0285	-5.7491	-3.3392	-4.396	-5.0721	-5.4081	-4.3817	-6.1019	-3.6736	-4.0136	-6.1014	-4.0134	-4.7206	-2.9826	-5.7476	-5.7467	-4.7166	-3.322	-3.3367	-2.6569	-3.0097	-4.3793	-5.7458	-5.4257	-4.3808	-5.3939	-4.0275	-5.0564	-5.0684	-6.4244	-4.7203	-4.7208	-5.052	-5.4104	-5.7334	-5.7328	-5.7315	-6.0855	-4.0119	-4.3646	-3.3528	-4.0115	-4.3619	-5.7346	-4.7179	-6.0823	-1.9645	-4.704	-4.3806	-5.4112	-5.3318	-3.9651	-4.9916	-3.6113	-1.912	-4.9868	-5.3456	-4.6628	-6.3384	-3.2247	-2.9132	-3.9433	-4.2933	-5.3312	-4.9908	-4.633	-4.6166	-5.9994	-7.0275	-6.6871	-4.2923	-6.0479	-3.9708	-3.9632	-4.9511	-3.2381	-2.9331	-4.2997	-3.273	-3.6367	-3.2867	-4.3133	-4.9823	-2.2287	-3.2515	-2.895	-5.3219	-6.6865	-4.6179	-3.2512	-0.50055	0.52966	-1.4956	-0.46542	-5.6393	-1.8642	-2.228	-4.2771	0.87279	-1.1973	-4.5994	-1.5647	-1.1574	0.9157	3.3198	0.91984	-2.8705	-0.15474	-2.5647	-0.84431	0.55003	-0.8275	-0.15358	-2.5502	-1.8574
-3.703	-1.9938	-3.6892	-5.0831	-5.0987	-4.7582	-3.7388	-4.0613	-3.7171	-5.7839	-6.8184	-5.435	-3.713	-2.6802	-2.686	-3.7162	-5.0953	-2.3454	-3.3708	-4.7559	-5.4383	-3.6892	-6.4771	-6.121	-5.0829	-5.096	-1.6418	-4.7451	-1.6493	-6.1023	-4.3943	-4.7448	-4.0405	-3.0324	-3.0378	-5.4386	-4.0398	-4.3796	-5.7734	-4.7436	-5.0688	-5.4118	-5.7517	-5.7551	-5.4329	-4.7281	-4.7247	-4.378	-5.418	-5.7796	-5.414	-5.0815	-5.4346	-5.4418	-3.7175	-2.3447	-4.0673	-4.749	-5.0663	-5.7814	-5.7601	-3.6855	-4.0395	-2.3439	-4.751	-4.3203	-2.95	-1.8923	-7.4042	-5.367	-3.6364	-2.6086	-5.707	-8.1031	-6.7385	-7.4212	-4.6311	-2.898	-6.339	-7.0642	-4.9919	-7.0289	-7.3691	-2.9484	-3.2946	-5.3414	-7.0633	-4.671	-3.6194	-4.9912	-3.2956	-5.3501	-4.9574	-4.321	-5.7065	-2.5804	-4.2795	-3.5766	-3.5766	-2.24	-4.6518	-2.8925	-3.5726	-2.5586	-3.5725	-0.54316	-0.48559	-2.8946	-4.9527	-2.6032	-3.6097	-0.16903	-5.3401	0.54264	-1.5488	1.9255	2.9558	0.52076	3.9975	0.89743	-1.9052	0.17158	-3.9589	-0.82169	-1.5341	-1.5475	-0.82233	-0.16707	-0.4821	-2.8912
-6.2052	-4.521	-3.8158	-2.799	-2.799	-4.5166	-2.462	-3.1521	-4.8722	-3.4855	-2.1116	-2.8015	-4.8719	-4.4904	-3.1478	-3.1226	-5.5333	-6.2131	-3.1474	-3.1221	-4.8734	-4.8424	-4.5053	-4.4805	-6.2012	-5.1813	-3.475	-4.5186	-2.4303	-1.4281	-5.1867	-4.1431	-3.8001	-4.4824	-2.7625	-3.4591	-3.8025	-3.8086	-5.5386	-4.1451	-4.484	-4.4843	-3.1139	-4.4961	-4.8418	-5.1874	-5.1701	-4.8336	-4.483	-5.1697	-4.8453	-4.1641	-3.7886	-2.4182	-3.7923	-3.1334	-3.4593	-1.4129	-4.8534	-3.7918	-3.8041	-4.8313	-1.3905	-5.5389	-5.2102	-3.4878	-5.187	-6.6304	-5.5586	-6.57	-6.9153	-4.8545	-6.2737	-2.111	-5.5444	-7.6229	-4.5589	-7.9631	-7.6013	-8.2915	-6.2528	-4.4993	-4.8493	-5.1856	-6.91	-3.5135	-1.7931	-1.8068	-2.8233	-5.5954	-4.5513	-5.5604	-5.9242	-5.5427	-4.4986	-4.1585	-2.4594	-7.2811	-2.7818	-4.1695	-1.4225	-1.78	-4.8657	-2.4363	1.353	-4.1904	-3.4677	-4.4941	-2.4698	-3.8039	-0.7169	-3.4849	-3.4672	-1.4067	-1.0565	-0.73385	-2.1188	1.3555	1.6945	1.6909	-1.7981	-2.1029	0.32647	-0.37955	0.97325	2.3537	-2.0992	-1.7214	-2.4079	1.6888
-4.8957	-1.4516	-3.8546	-3.5141	-1.4514	-1.4574	-2.4732	-6.6195	-4.9048	-5.9313	-5.2489	-5.2561	-2.8378	-1.8214	-3.8737	-4.8688	-6.6109	-6.5852	-4.2073	-3.183	-3.8651	-5.936	-2.8283	-4.5444	-5.925	-3.5271	-2.8388	-3.5209	-4.5509	-4.5264	-4.8831	-4.5433	-5.9233	-2.4934	-5.2333	-3.1755	-4.5285	-4.896	-2.4937	-3.5194	-4.5274	-4.864	-6.5846	-5.2309	-5.2315	-4.8805	-5.5534	-5.2169	-5.2195	-4.1757	-4.1752	0.6354	-2.1147	-5.2466	-2.8222	-2.8359	-5.2324	-4.1923	-3.4943	-3.8656	-3.5117	-4.1916	-4.5281	-2.8074	-2.45	-4.7975	-6.2031	-5.863	-6.2032	-5.5242	-5.1478	-4.1086	-3.8109	-6.1966	-5.4888	-4.8223	-3.4656	-6.2136	-7.2264	-6.9	-6.8997	-7.2072	-7.9413	-6.5529	-5.88	-5.1896	-6.56	-5.8358	-5.1784	-2.7954	0.67268	-4.143	-1.3925	-2.7678	-2.0776	1.0179	-3.4614	-2.081	-6.516	-7.2438	-3.0747	-6.8772	-6.2118	-1.3869	-2.7595	-4.1372	-4.8199	1.0199	-4.1421	-1.7415	-3.4631	-3.0741	1.0565	-1.7474	2.0494	3.0733	3.7698	3.8074	-1.0314	-0.0099658	1.0329	-1.037	-0.68052	0.0036071	0.028739	1.713	-2.7499	-4.1013	-1.3694	0.0045902
-3.4495	-3.8057	-7.2469	-6.5864	-5.8964	-6.25	-7.2762	-5.2053	-5.5551	-5.5412	-5.9021	-4.8715	-5.5852	-3.1334	-5.8999	-2.484	-4.8695	-5.2091	-4.1629	-4.1627	-3.4871	-3.8449	-4.5181	-4.5244	-3.8219	-5.8627	-3.8216	-1.7921	-4.1758	-5.1729	-5.1994	-4.482	-3.4929	-2.8053	-4.1724	-3.1324	-3.1327	-4.1716	-1.434	-3.1488	-3.1539	-6.2137	-4.5108	-0.73686	-5.2145	-3.4857	-4.1762	-4.4847	-4.8318	-4.1444	-3.8291	-5.522	-6.5484	-5.1989	-5.8892	-4.8313	-5.1709	-5.8578	-5.5128	-3.4422	-4.48	-4.8336	-2.7984	-4.8296	-3.4494	-4.833	-5.4996	-6.5263	-6.8939	-5.517	-4.8269	-3.4478	-3.8154	-3.4502	-3.11	-2.7598	-4.8089	-7.5788	-4.8274	-2.7568	-7.2544	-6.5614	-7.2189	-5.8558	-6.8897	-6.2093	-5.1689	-3.8009	-3.8009	-2.407	-3.1311	-4.4748	-0.0055322	-3.4373	-4.136	-3.4484	-3.4269	-1.0341	-1.0378	-2.074	-3.4267	-2.4291	-3.1102	1.0252	0.33031	-4.4528	-0.67592	-1.3873	-4.449	-2.7536	-1.0157	-2.0558	-2.7571	-1.3867	-2.0554	0.35634	3.1191	0.020315	-1.0108	3.4345	5.8487	2.7487	1.7364	-0.31974	1.4006	5.1773	-1.0054	0.7112	-1.3615	-0.31505
-5.8047	-6.1714	-5.8061	-5.1179	-6.496	-4.4591	-6.4978	-5.1097	-4.423	-5.8044	-4.4582	-3.4277	-4.1115	-5.482	-3.427	-0.29887	-4.0857	-5.4555	-5.8036	-1.3255	-3.0514	-3.4018	-3.3936	-5.1142	-3.7301	-4.4194	-4.7662	-2.7104	-4.079	-2.0093	-4.4249	-5.8033	-2.3585	-1.3214	-3.0387	-5.1118	-4.0817	-5.8022	-2.013	-1.6713	-4.417	-4.7558	-2.3637	-1.6765	-2.7035	-4.7442	-5.4484	-4.7618	-4.4249	-5.448	-3.7271	-5.4515	-2.6982	-4.7584	-2.014	-4.7608	-5.8043	-4.4243	-4.4202	-4.7691	-3.3936	-5.4501	-3.0359	-4.0758	-4.7561	-5.4664	-3.7484	-5.1402	-5.7929	-6.861	-5.4542	-3.4074	-2.0132	-1.6618	-3.7458	-4.7522	-6.5089	-6.5012	-5.8298	-4.4367	-4.4352	-3.0685	-4.4362	-4.7761	-5.4675	-5.8287	-3.7204	-3.0302	-3.4041	-3.7467	-3.7442	-5.1246	-4.0819	-4.0818	-1.31	-1.3476	-6.4811	-7.1614	-6.1424	-0.64588	-0.2796	1.0768	0.05148	-3.7353	-4.7654	-4.4442	-2.0086	-0.28721	-2.3723	-4.0925	-5.1078	-5.4741	-4.77	-1.6793	0.7287	3.5141	-0.30111	1.7616	5.552	5.5521	5.2124	1.445	-0.63994	-1.3036	0.73061	0.39329	-1.6542	1.1075	-0.2875	-2.0189
-5.7983	-4.4277	-3.4058	-5.8575	-6.8565	-5.8299	-6.547	-6.5057	-4.79	-6.2064	-4.8263	-2.738	-4.1081	-4.1358	-4.4439	-2.7234	-4.1	-5.4811	-3.7596	-5.1312	-3.0687	-3.7593	-5.129	-5.1214	-2.0311	-5.7965	-3.7692	-3.0648	-2.7382	-3.7539	-3.7528	-2.3868	0.36233	-5.1227	-2.7304	-4.1058	-2.0408	-3.7536	-4.4489	-1.6956	-5.1227	-5.4577	-3.3699	-4.763	-5.1213	-4.4403	-6.1296	-6.1471	-4.4248	-3.7187	-2.3587	-2.0187	-3.0449	-3.371	-4.0924	-5.459	-5.4585	-3.4158	-2.3578	-4.428	-5.1083	-4.0739	-4.7832	-3.7512	-5.454	-6.4753	-5.0949	-5.4589	-5.8128	-2.3759	-4.0648	-4.0809	-4.4285	-3.7233	-2.7168	-4.0807	-6.8237	-6.151	-5.4431	-5.099	-4.0913	-6.8243	-4.781	-2.3704	-3.7217	-4.7693	-6.4898	-3.7451	-3.0374	-2.7088	-1.6686	-4.4178	-3.7277	-3.7389	-0.96098	-1.651	-0.59335	-1.3171	-2.3648	0.040478	-3.3885	0.38575	-5.0913	-3.3722	-4.7159	-4.7572	-2.3418	-2.0017	0.071256	-0.62137	-2.6915	-4.4118	-0.62604	-0.6183	-5.4692	0.41073	0.78845	-4.0245	-1.2814	0.4578	6.2443	1.1369	0.412	1.4247	-0.59012	0.44019	-1.9586	0.76433	0.41435	-0.24183
