121	121	121	121	111	111	121	121	111	111	121	121	121	121	121	111	111	111	111	111	121	111	111	111	111	111	111	121	121	111	111	111	121	111	121	121	111	111	110	121	121	110	110	110	110	110	110	110	110	110	112	112	110	110	110	110	111	111	111	110	110	111	111	121	121	107	121	121	121	121	121	121	121	107	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	122	122	122	122	122	122	121	122	122	121	122	118	122	122	121	121	121	121	121	121	121	121	111	121	121	111	121	121	121	121	121	121	121	121	121	121	118	118	121
121	121	121	122	121	121	121	121	121	121	121	121	121	121	121	111	111	111	111	111	111	111	121	111	111	111	111	121	121	111	111	111	121	121	121	121	121	121	121	121	121	110	110	110	112	110	110	110	110	110	110	110	110	110	110	110	110	110	110	110	111	110	111	111	111	121	107	107	121	107	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	107	121	121	118	122	122	122	122	122	122	118	121	121	121	121	121	121	121	122	121	122	121	121	111	111	111	111	121	121	121	111	121	121	121	121	121	121	121	121	121	121	121	121
121	121	121	122	122	121	121	121	121	121	121	121	121	121	121	111	111	111	111	121	111	111	111	111	111	111	121	121	121	111	111	121	121	121	121	121	121	121	111	110	110	110	110	121	111	110	110	110	121	110	112	110	112	112	110	110	110	121	121	110	111	111	111	111	111	121	107	107	107	121	121	121	121	107	121	121	121	121	121	121	121	121	121	121	121	107	107	107	118	121	122	119	122	121	122	122	121	121	108	122	122	121	118	121	121	121	121	122	121	111	111	111	121	121	121	121	121	111	121	121	121	121	121	121	121	121	121	121	121	121
121	121	121	121	122	121	121	121	121	121	121	121	121	121	121	121	111	121	121	121	111	111	111	111	111	111	121	111	121	111	111	111	121	121	121	121	121	111	111	110	110	110	110	121	110	111	111	110	111	110	110	110	110	111	111	110	110	121	121	111	112	111	111	111	111	121	121	107	121	121	121	121	121	121	121	121	121	121	121	121	121	107	121	107	107	121	121	118	121	118	118	122	122	121	121	121	121	121	108	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	111	121	121	121	121	121	121	121	121	121	121	121
111	107	107	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	111	111	111	111	111	111	111	111	121	121	111	111	111	121	121	121	111	111	111	111	111	110	111	111	111	111	111	111	110	121	110	110	110	111	121	111	121	121	111	121	111	111	111	111	121	122	122	107	118	121	121	121	121	121	121	121	121	121	118	118	121	121	121	107	121	121	121	122	121	121	122	122	118	122	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	108	121	121	121	121	121	121	121	121	121	121	121	121
111	107	121	121	121	121	121	121	121	121	121	121	121	121	121	121	111	111	121	121	111	111	121	111	111	121	121	121	121	121	111	121	121	121	121	121	121	111	121	111	121	121	110	110	121	112	112	111	110	110	112	110	111	111	111	111	111	121	121	121	111	111	111	121	121	121	121	107	107	107	121	121	121	121	121	121	121	121	121	121	118	118	118	121	121	121	122	122	121	122	122	122	122	122	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121
111	111	111	107	121	121	121	121	121	121	121	121	121	121	121	111	111	111	121	121	121	111	110	111	111	111	121	121	121	111	111	111	121	121	121	121	121	121	121	121	121	111	110	110	121	110	111	111	110	110	112	111	111	111	111	111	111	111	121	121	121	111	121	111	111	121	121	121	107	121	121	121	121	121	121	121	121	118	121	121	121	121	118	121	121	121	121	121	122	122	122	118	122	122	122	121	121	108	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	108	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121
111	111	107	107	121	122	121	121	121	107	121	121	121	121	121	121	121	111	121	121	121	111	111	110	111	121	121	121	111	111	110	110	121	121	121	121	121	121	121	121	121	110	121	121	121	121	111	112	110	111	110	110	110	111	110	110	110	111	111	110	110	110	111	111	111	121	121	121	121	121	121	122	122	121	121	121	121	107	121	121	121	121	121	121	118	121	121	121	121	122	122	118	122	122	122	121	121	111	121	108	108	121	118	118	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121
107	107	107	121	121	122	122	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	111	110	121	111	121	121	121	110	121	110	121	121	121	121	121	121	121	121	121	121	121	121	121	110	111	112	111	112	112	110	110	111	111	110	110	121	121	121	111	110	111	111	121	121	121	121	121	121	121	122	121	121	121	121	107	107	121	121	121	121	121	121	121	121	118	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	118	121	121	121	121	121	118	122	122	122	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121
107	107	121	121	121	122	122	121	121	121	121	121	121	122	121	121	121	121	121	121	121	121	111	111	111	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	110	111	112	112	111	112	112	110	110	110	110	110	110	121	111	110	110	110	111	121	111	121	121	121	121	121	122	121	121	121	121	118	107	121	118	121	121	122	122	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	122	122	118	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121
111	107	121	121	121	121	122	122	122	122	121	121	121	122	118	121	121	121	121	121	121	121	111	111	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	111	111	111	111	111	110	110	112	110	110	110	110	110	111	111	111	121	121	111	111	111	121	122	122	122	121	121	121	121	121	121	121	118	121	121	121	121	121	122	122	121	121	121	121	121	121	121	121	118	121	121	121	121	121	121	121	118	121	121	108	121	121	121	121	121	121	118	121	122	122	108	108	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121
111	107	107	121	107	121	121	122	122	122	121	121	121	121	121	121	121	121	121	121	121	121	121	111	110	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	111	121	111	111	111	111	111	111	110	110	110	112	110	111	110	110	121	121	121	121	121	111	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	122	121	121	121	121	121	121	121	121	118	122	118	121	121	121	121	121	121	121	121	121	108	121	121	121	121	121	121	121	121	118	118	118	118	108	121	121	121	121	121	121	121	121	121	121	121	121	121	121
121	107	121	121	121	121	122	122	122	122	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	111	121	121	121	121	111	121	121	110	110	112	110	110	110	110	110	110	121	121	121	121	121	121	118	121	121	121	121	121	121	121	122	121	121	121	121	121	121	121	121	121	121	108	121	121	118	118	121	122	118	118	121	108	121	121	121	121	121	121	121	121	121	121	121	121	121	121	118	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121
121	121	121	121	121	121	121	121	122	122	122	121	121	121	121	122	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	122	121	121	121	121	121	110	110	110	110	110	110	110	111	121	111	121	121	121	121	121	122	118	122	118	121	121	121	118	122	118	121	121	121	121	121	121	121	121	121	108	121	121	121	121	121	118	118	118	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	118	118	121	121	121	118	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121
