-3.9227	-5.9926	1.2359	-6.3453	-6.3365	-5.6423	-5.3183	-5.9958	-6.6598	-7.0394	-5.6456	-5.3053	-5.3142	-5.289	-5.6585	-6.6727	-6.6602	-5.646	-5.302	-4.6156	-6.3077	-4.6118	-5.2775	-4.971	-5.6463	-5.3151	-5.9801	-5.618	-5.9801	-5.6426	-4.2847	-5.9801	-7.0113	-5.2899	-6.6608	-6.9953	-5.6299	-3.5819	-5.3411	-4.616	-3.2703	-6.3458	-7.04	-7.04	-5.644	-3.2193	-4.6137	-3.2354	-4.969	-5.315	-4.5996	-3.2665	-5.6949	-4.952	-3.2478	-3.235	-7.0422	-7.0233	-6.6741	-7.3604	-4.95	-5.977	-5.6392	-3.9198	-6.9915	-4.9613	-5.3027	-5.3029	-4.6087	-4.6087	-3.5795	-4.9363	-3.9706	-2.9041	-4.321	-4.6474	-5.3342	-7.0552	-5.3342	-3.6135	-5.3379	-4.3075	-6.7087	-4.2699	-6.3681	-7.3726	-3.2786	-3.9336	-5.6418	-4.6507	-5.2987	-7.0571	-3.9512	-6.0032	-6.7199	0.21127	-4.9627	-3.9198	-4.5935	-6.3281	-7.7116	-7.6955	-5.988	-4.6223	-4.5811	-8.1005	-6.3428	-4.3182	-4.9214	-5.2974	-3.5766	-5.6528	-6.3277	-2.8979	-2.1963	-3.9283	-6.3394	-5.6522	-1.8588	-2.889	-1.8587	0.55558	-2.5513	-3.2251	-2.5698	-2.5872	0.55211	0.55774	4.3481	-0.13109	1.9518	-0.86329	-2.8814	-1.5357	-2.5319	-1.8542	-4.2772	-4.5879	-6.6485	-7.0235	-3.9215	-6.323	-3.2048	-3.9073	-3.2164	-5.2868	-6.6732	-5.3021	-5.9948	-3.8925	-4.9516	-1.1416	0.5786	-1.1581	-4.2564	-3.2188	-5.2735	-6.6729	-6.3042	-4.2558	-5.9777	-6.3335	-6.3046	-6.3523	-7.0267
-3.0908	-6.5327	-2.7634	-1.3705	-4.8118	-5.8683	-5.1779	-6.1833	-6.2008	-4.8164	-6.5159	-5.1564	-5.5064	-5.5091	-6.1834	-5.833	-5.1592	-6.5237	-5.8331	-7.232	-6.5377	-6.1837	-6.5417	-6.899	-5.5099	-4.1294	-5.4937	-5.8502	-7.2235	-5.5112	-6.2018	-5.8651	-5.834	-7.2324	-5.8651	-4.8396	-4.8208	-4.8346	-4.8208	-5.834	-6.8733	-7.9228	0.33436	-5.5076	-6.184	-5.8425	-5.5111	-4.812	-4.8033	-6.184	-5.511	-5.4934	-5.8647	-4.8378	-3.091	-4.1475	-5.5291	-6.8991	-5.1605	-6.2185	-4.8028	-4.8341	-5.5106	-6.5377	-3.7863	-6.5375	-5.1355	-6.1837	-4.4764	-6.2009	-6.5588	-3.4572	-4.4924	-3.1182	-4.1474	-3.1148	-3.4586	-4.4805	-6.2189	-7.2444	-6.8878	-6.5537	-4.5202	-5.1519	-3.8022	-5.5164	-4.8384	-6.5464	-6.8922	-4.4944	-2.0834	-2.4358	-5.5241	-2.7443	-3.0943	-3.8243	-0.70232	-3.109	-4.4658	-6.5357	-7.9168	-7.5573	-4.5143	0.32801	-5.1608	-5.5198	1.7082	-3.0851	-0.011937	-5.8363	-6.1952	-4.8331	-5.5186	-5.1696	-5.8201	-3.4477	-0.34324	-3.1076	-2.7574	-3.4513	-1.3696	1.0222	-0.011632	-2.7435	0.70089	-2.726	-2.7259	-1.7094	-4.4726	-3.447	0.35117	-1.0137	-2.7603	-0.35585	1.7322	-4.1051	-6.5295	-6.1915	-4.1039	-3.7942	-4.7932	-5.15	-6.5098	-5.1596	-5.1279	-5.8178	-5.4944	-6.5246	-6.1669	-3.7643	-1.7201	-2.732	-4.1037	-5.1442	-2.407	-3.4374	-4.8181	-4.1141	-5.4948	-6.508	-6.5256	-5.8265	-6.5257	-5.1451	-5.159
-2.7158	-4.4365	-3.7573	-5.1491	-5.1318	-6.1409	-4.7977	-5.1364	-5.804	-5.8042	-6.5117	-5.4764	-6.831	-6.4943	-5.4473	-4.7623	-5.4398	-6.8283	-6.5172	-6.5097	-7.5614	-6.1644	-4.7712	-5.823	-4.116	-7.1903	-4.4213	-4.8101	-4.4425	-4.7714	-5.802	-6.4923	-6.4924	-7.1726	-6.1632	-5.4755	-4.4451	-6.142	-5.1355	-6.8327	-3.0533	0.032272	-2.3607	-6.1383	-6.4922	-5.8257	-6.1419	-6.5097	-5.1352	-5.8017	-6.1382	-5.4477	-6.1418	-5.8015	-3.0753	-6.8321	-6.1655	-6.1415	-5.8014	-6.138	-5.4685	-5.4687	-5.4686	-5.1322	-5.4474	-5.825	-6.488	-4.417	-5.4511	-5.4512	-6.159	-6.8492	-5.8449	-4.7919	-5.1347	-3.7429	-6.163	-2.3841	-4.1022	-1.3377	-5.4902	-6.5308	-5.8404	-2.713	-3.403	-4.093	-4.1189	-7.189	-4.8198	-4.4554	-3.0749	-4.1176	-2.0443	0.017515	-2.7339	-3.7282	-4.1007	-5.1434	-6.1354	-8.2103	-6.8531	-6.1601	-2.7213	-5.8214	-3.0726	-0.99857	-3.0552	-3.7641	-5.1322	-4.4419	-0.65151	-3.3846	-4.4387	-2.028	-5.1289	-6.4857	-4.4036	-3.0344	-1.3102	-0.28007	2.1027	-1.3488	0.37145	-0.28361	-3.4079	-1.3573	-3.419	-3.4067	-2.0036	-0.30693	0.035677	0.75085	0.3686	-4.0858	1.0741	-4.787	-6.1511	-6.4834	-5.8099	-5.124	-4.7572	-3.0296	-4.4096	-1.3257	-4.4321	-4.4306	-5.4617	-6.4731	-6.4956	-4.3959	-6.4956	-6.8424	-5.8056	-5.473	-3.4124	-1.6745	-4.7786	-5.8026	-5.4529	-5.7855	-6.8162	-5.4355	-4.7553	-5.8208	-2.366
-3.5962	-5.9887	-3.2312	-1.5108	-2.5474	-7.7131	-6.3411	-3.2309	-5.9943	-4.9952	-4.9575	-5.6441	-5.6377	-6.6821	-5.3016	-5.9943	-4.6077	-5.642	-5.9945	-6.3501	-7.3633	-6.6851	-8.0539	-5.6508	-3.5778	-4.6457	-6.01	-7.057	-7.3661	-6.7169	-7.0408	-6.3329	-6.0103	1.2216	-5.336	-5.3047	-5.9925	-5.6425	-5.9926	-3.2628	-3.9243	-4.6457	-6.7169	-5.989	-6.3327	-5.9888	-6.6831	-5.3022	-6.329	-5.6421	-4.6454	-6.0235	-6.0097	-4.6115	-6.3659	-5.2978	-6.6975	-5.6594	-5.6595	-7.0226	-5.9923	-6.0233	-5.6384	-5.9884	-5.642	-5.9923	-6.3286	-6.3255	-5.3013	-4.2683	-3.9519	-2.5652	-2.2288	-4.6232	-8.0816	-7.7124	-6.6796	-6.7133	-5.6567	-4.6474	-4.3349	-2.2368	-7.3752	-4.3073	-4.2861	-3.9845	-7.377	-5.6531	-6.3808	-3.5918	-3.2928	-5.0169	-3.2786	-4.3263	-5.3377	-5.3403	-2.938	-3.5932	-4.6372	-5.6363	-7.0509	-5.6701	-5.9866	-6.0253	-4.9735	-5.6326	-8.0866	-3.2405	-6.0203	-5.3135	-3.2428	-4.3319	-6.0176	-3.9465	-4.9871	-3.5754	-0.14952	-3.2214	-2.9449	-3.225	-4.9556	-4.6579	-3.225	-5.6319	-1.2306	-1.2031	-3.2635	1.2285	-1.1954	-1.179	0.88878	-0.84128	0.89474	3.6264	-0.46618	-5.3247	-7.0114	-4.9526	-4.9458	-5.9818	-4.9511	-5.6306	-5.296	-4.6053	-4.9772	-4.9421	-4.6129	-3.5985	-4.9477	-5.9755	-6.3156	-6.3472	-2.8709	-5.6432	-5.2857	-4.6292	-5.6223	-3.9229	-4.2896	-4.6296	-4.5959	-4.2871	-4.9798	-4.6138	-5.9768
-4.2903	-2.5926	-4.3128	-5.716	-3.6216	-3.5875	-5.9984	-5.3306	-4.9802	-3.9625	-5.3065	-4.2662	-5.3201	-5.6465	-3.5762	-5.3415	-4.9702	-4.264	-5.9869	-5.3045	-5.3294	-6.3899	-7.3695	-5.9847	-6.0012	-7.0419	-4.2669	-2.5466	-3.5781	-4.9573	-4.9587	-3.9267	-5.6475	-5.3086	-5.6451	-4.9585	-5.3048	-6.338	-3.2717	-5.0096	-5.3211	-5.3073	-4.9547	-6.0016	-5.3047	-6.0013	-5.9849	-7.0289	-5.3045	-6.335	-4.2679	-6.679	-5.9884	-6.6788	-6.6785	-6.3386	-6.7123	-7.0626	-7.3691	-7.3653	-1.8532	-6.6788	-5.3205	-5.6482	-6.335	-5.6445	-5.6444	-7.0277	-6.6775	-5.987	-4.614	-5.987	-1.5744	-4.9576	-5.7055	-5.7056	-6.3897	-7.4269	-7.0629	-4.3267	-5.6834	-4.9932	-6.3966	-3.9617	-4.3281	-6.0221	-5.6905	-4.6521	-6.3713	-7.364	-4.3088	-2.2394	-3.2705	-3.6105	-3.9829	-3.2702	-1.8973	-2.201	-5.302	-6.3711	-5.3632	-5.9984	-4.6116	-4.6115	-6.37	-7.0251	-6.3348	-4.9484	-7.0231	-4.3132	-5.7025	-0.53237	-7.7621	-3.9568	-2.9426	-4.6694	-4.3191	-5.3357	-4.2829	0.1742	-3.5677	-3.2887	-0.87207	0.17566	-2.576	0.56073	0.89964	-1.8469	-2.5982	1.1825	-3.9559	-1.8464	2.2229	1.1892	0.56082	-3.9184	-4.9485	-5.6358	-5.6393	-4.2542	-6.0117	-6.0124	-5.9756	-3.5619	-3.2237	-5.3305	-4.2536	-3.9132	-4.6171	-4.9432	-5.9875	-5.6313	-1.8402	-1.9016	-5.3043	-5.2919	-5.9712	-4.9383	-5.6324	-4.9421	-5.2885	-5.2913	-5.2924	-3.9123	-5.6668
-3.5116	-0.76117	-4.5206	-4.8594	-3.8367	-5.1957	-5.1995	-6.2285	-6.2622	-6.2259	-5.8666	-6.5947	-6.2282	-6.5944	-6.5785	-5.2139	-5.8894	-5.2319	-5.5668	-2.7888	-4.1691	-2.4449	-6.2302	-7.9498	-6.2625	-5.5487	-6.2291	-5.5463	-5.5488	-5.5824	-4.8923	-6.2452	-5.2	-6.2454	-4.506	-4.8923	-5.8889	-3.1382	-5.2	-4.8597	-5.8864	-5.1986	-5.5823	-6.2302	-7.2881	-7.6109	-5.6062	-6.2513	-5.8899	-6.9377	-9.3308	-8.642	-6.2299	-7.6141	-8.995	-7.6066	-7.274	-7.274	-7.2702	-7.9544	-6.6125	-6.9202	-6.2262	-5.8859	-5.9221	-6.2284	-6.576	-5.5456	-5.1956	-3.8227	-4.5053	-5.5455	-3.1599	-8.3007	-8.6343	-6.6092	-4.1621	-5.5502	-2.8032	-3.4934	-3.4797	-4.8602	-5.5429	-3.1397	-5.2417	-4.5512	-4.5508	-2.7888	-6.5758	-4.5263	-3.4744	-5.885	-6.9153	-0.39087	-6.2208	-3.1547	-0.37663	-3.137	-3.1333	-4.5024	-4.886	-5.9165	-6.2279	-4.91	-7.3211	-6.5708	-6.9471	-6.2565	-2.4605	-6.283	-1.4089	-3.1368	-2.0927	-3.8132	-3.8343	-1.7702	-2.0926	-5.576	-2.4751	0.30027	0.31405	-2.1249	-3.1326	-3.8165	-1.4572	-0.36832	-1.4083	1.3483	-0.035526	-0.37162	-0.72038	-0.035123	1.6852	-3.1278	-4.4978	-3.1346	-4.8464	-4.1534	-4.5294	-4.8426	-6.2489	-4.844	-3.837	-3.1202	-5.1989	-3.8181	-3.7946	-4.8371	-4.1491	-5.2155	-5.2153	-5.2156	-0.021981	-2.7902	-5.5334	-4.4969	-4.8435	-3.1555	-5.18	-4.1534	-5.5339	-3.4673	-2.7769	-3.8037	-3.4812
-5.8686	-4.8345	-1.0611	-5.5072	-1.7376	-3.8041	-6.2086	-6.2085	-5.8607	-4.8279	-5.8742	-6.5483	-6.2083	-5.5177	-4.13	-3.4459	-3.1073	-5.1956	-5.1778	-3.8039	-3.1265	-4.8341	-5.8824	-2.7738	-5.8749	-4.8421	-4.8345	-6.5553	-5.1848	-4.4885	-5.5325	-6.209	-6.5418	-5.1924	-7.2569	-6.2091	-5.1786	-5.1569	-3.8203	-4.4666	-6.5274	-5.8795	-6.2058	-5.1567	-6.2245	-3.8087	-2.746	-2.7834	-5.8655	-2.0994	-2.7457	-3.5022	-5.5566	-6.9097	-5.5402	-6.2117	-5.5214	-8.2727	-5.5402	-5.8904	-7.2185	-6.5629	-6.9094	-6.2229	-5.5326	-6.5267	-5.5288	-7.2358	-7.2171	-3.4682	-2.4142	-3.4719	-0.3726	-1.7165	-0.6763	-3.1231	-6.2051	-2.7818	-5.4964	-5.8856	-5.194	-5.5329	-5.883	-5.4966	-3.7761	-3.7772	-3.0856	-5.5283	-5.5283	-3.7748	-3.4359	-6.5267	-4.4896	-3.0853	-2.091	-0.33308	-4.1386	-5.8442	-5.5192	-4.465	-5.8454	-2.7807	-4.5012	-0.37657	-2.0718	-4.1136	-2.7619	-3.1208	-5.1789	-3.472	0.016091	-3.8108	-2.0528	-3.0829	-1.4001	-3.798	-4.1461	-7.2474	-6.2131	0.020824	-5.8656	-6.5567	1.0323	-2.0743	-3.7695	-2.433	-0.022569	-2.4215	1.0327	-0.32986	0.68292	-3.465	-3.7937	2.0822	-4.1334	-1.7075	-1.0357	-1.7429	-4.4893	-4.4812	-4.4808	-6.2009	-5.5101	-2.759	-3.7908	-5.84	-5.491	-3.0916	-4.4718	-5.1756	-4.8253	-4.4892	-0.69851	-2.7328	-3.7631	-4.1032	-3.7958	-3.1056	-5.1625	-4.4862	-4.8262	-5.1769	-5.1769	-4.1019	-3.458
-3.4554	-4.1206	-5.1545	-5.1533	-5.8473	-5.1568	-5.5045	-5.1543	-7.2247	-6.5385	-5.1501	-5.8442	-2.7459	-5.1525	-6.5332	-4.1235	0.007008	-3.7863	-5.5003	-4.8104	-3.4377	-6.5561	-5.1758	-5.1543	-5.841	-6.539	-5.1821	-5.1509	-6.1913	-5.1509	-5.8477	-4.8146	-6.5354	-5.1548	-4.8184	-6.1952	-6.1988	-4.4644	-6.1989	-6.2163	-5.5086	-6.5352	-6.5388	-5.5261	-4.8356	-2.0676	-5.8697	-2.085	0.31902	-4.818	-4.1453	-4.8142	-3.4613	-2.0885	-1.0623	-2.4423	-0.36963	-5.867	-5.1904	-3.1149	-4.1489	-7.2288	-5.8482	-6.1984	-6.5384	-6.5347	-6.2221	-5.1792	-0.032083	-3.1162	-0.37205	-4.8176	-4.5027	-3.4585	-3.8086	-3.4548	-3.4335	-7.5879	-4.8102	-5.1755	-4.8393	-1.7362	-4.5005	-3.1188	-4.8393	-4.138	-5.1792	-2.4395	-5.8827	-6.8921	-4.4824	-6.5554	-3.4655	-4.8343	-6.2145	-5.1878	-6.2117	-7.2196	-6.2105	-6.8907	-5.5201	-5.5213	-2.7656	-6.1926	-2.7632	-2.7419	0.33107	-1.3904	-5.5235	-3.113	-1.0388	-5.841	-3.4279	-3.4554	-4.8043	-6.8904	-5.1694	-1.7325	-4.114	-6.5537	0.33153	-1.3885	-5.8747	-2.4224	-1.3897	-1.7284	-1.707	0.35329	0.69957	-2.0605	-2.0818	-0.011374	0.32643	-2.4	-1.3657	-0.71421	0.011388	0.015546	-3.7747	-4.8007	-4.8041	-5.4961	-5.1431	-3.0814	-2.0482	-3.4143	-3.4204	-2.39	-4.1079	-3.4451	-3.4212	-1.3534	-1.3847	-3.4215	-3.0814	-3.0816	-2.7555	-2.4091	-1.3578	-3.0819	-4.1121	-1.7369	-6.1929	-3.7898	-4.4701
-3.4024	-4.7764	-3.7311	-5.4489	-6.1569	-6.5067	-5.8141	-3.7309	-2.7118	-4.7797	-5.816	-3.7317	-4.4219	-5.8018	-5.4659	-5.8197	-6.8441	-3.7571	-3.4029	-3.4095	-3.067	-3.7494	-5.464	-5.1375	-5.1238	-4.7739	-5.1376	-5.8144	-4.4214	-5.4517	-5.1243	-6.1544	-5.4644	-4.7741	-5.1117	-5.1242	-5.464	-3.7575	-3.0411	-2.7134	-1.6946	-5.4516	-6.1668	-0.99196	-3.4095	-4.7799	-6.5067	-6.8469	-4.421	-3.0782	-4.4472	-2.3605	-2.7382	-4.7848	-4.1047	-5.4763	-3.7683	-2.398	-4.0889	-4.0889	-4.784	-5.8094	-5.4605	-6.501	-6.841	-5.7982	-6.8434	-5.8108	-2.0073	-1.6911	-2.0073	-3.075	-4.7578	-4.115	-6.5071	-3.7536	-5.448	-6.4883	-3.4138	-5.4605	-6.1384	-7.1812	-3.05	-4.1016	-4.4179	-2.3826	-1.7048	-6.1755	-6.8278	-6.1637	-5.8346	-2.375	-3.7512	-3.4122	-5.8077	-7.5594	-4.113	-2.7189	-3.7629	-5.4483	-6.8163	-5.1207	-1.6787	-5.0956	-5.1079	-3.7265	-1.9948	-2.3449	-3.0624	-3.74	-7.156	-5.8043	-4.7714	-7.156	-3.3985	-6.1367	-2.6846	-4.0911	-3.386	-3.0371	-4.0761	-2.6844	1.0871	-2.3871	0.039858	-1.3165	-0.96394	-0.61062	-0.28192	0.40724	-0.6228	4.5126	0.40149	-0.28842	1.7907	-2.013	0.071394	-1.317	-3.3833	-4.4105	-3.0361	-4.3945	-3.719	-3.3753	-3.0166	-1.9974	-4.4077	-4.0698	-4.4136	-2.6931	-2.0105	-0.98044	-0.26415	-2.6747	-3.7174	-3.3773	-4.7479	-0.98095	-3.7054	-3.7054	-4.3955	-3.3892	-0.64249	-1.669	-2.6992
-3.3916	-3.3916	-5.4544	-3.7339	-5.4284	-5.4281	-0.65859	-0.97609	-2.7047	-4.4251	-4.0397	-4.3897	-4.7636	-4.0732	-4.0748	-4.0808	-5.1111	-3.7073	-3.707	-4.0475	-5.4173	-5.7648	-5.0673	-4.7609	-4.761	-5.0674	-4.761	-2.3521	-2.0359	-5.4251	-4.0375	-4.735	-4.7351	-5.0752	-5.7654	-5.109	-4.7687	-5.7577	-5.4527	-5.7914	-0.97316	-1.6632	-4.0734	-3.7559	-4.0719	-5.1085	-5.7649	-7.1453	-7.1966	-4.4457	-5.7986	-5.8212	-4.7634	-3.3542	-4.0781	-4.4281	-5.1196	-3.7555	-5.452	-2.7078	-3.7379	-7.1451	-7.513	-6.4824	-7.1729	-6.8325	-4.078	-3.3993	-5.1259	-4.0368	0.75001	-5.1259	-3.7304	-1.2938	-0.94365	-4.7342	-4.428	-4.0893	-3.0592	-4.7795	-3.7555	-5.4536	-2.3692	-4.0956	-0.6552	-3.0655	-3.7469	-4.1004	-2.0261	-3.4136	-5.4688	-3.0557	-3.4041	-3.3801	-3.745	-6.1556	-7.2035	-6.8293	-6.8029	-2.0093	-6.4802	-0.2889	-0.65276	-4.4194	-0.31265	-1.3427	-2.6715	-6.4862	-3.3853	-2.3726	0.037686	-0.96858	-4.416	-1.6793	-3.732	-5.7863	-5.4448	-5.0948	-0.62662	-5.1111	-2.6956	-2.7243	-3.053	-2.7242	0.38129	-1.6789	-0.98873	2.1016	0.73775	0.050312	1.4356	5.566	-2.368	-0.29006	3.8467	1.0968	-0.96155	1.7815	-1.2771	-3.3369	-3.3366	-4.7502	-4.0595	-3.0028	-2.9947	-1.6479	-3.0278	-2.6613	-1.9712	-3.0275	-3.0012	-0.62476	-3.035	-2.3451	-1.9714	-2.6615	-0.93152	-0.25135	-2.3422	-2.3422	-3.3661	-2.6924	-2.3537	-3.7226	-2.3601
