48.515	48.48	48.444	48.408	48.372	48.336	48.3	48.264	48.229	48.193	48.157	48.121	48.085	48.049	48.013	47.977	47.941	47.905	47.869	47.833	47.797	47.76	47.724	47.688	47.652	47.616	47.58	47.544	47.507	47.471	47.435	47.399	47.362	47.326	47.29	47.254	47.217	47.181	47.145	47.108	47.072	47.036	46.999	46.963	46.927	46.89	46.854	46.817	46.781	46.744	46.708	46.671	46.635	46.598	46.562	46.525	46.489	46.452	46.415	46.379	46.342	46.306	46.269	46.232	46.196	46.159	46.122	46.085	46.049	46.012	45.975	45.939	45.902	45.865	45.828	45.791	45.755	45.718	45.681	45.644	45.607	45.57	45.533	45.496	45.46	45.423	45.386	45.349	45.312	45.275	45.238	45.201	45.164	45.127	45.09	45.053	45.016	44.979	44.942	44.904	44.867	44.83	44.793	44.756	44.719	44.682	44.644	44.607	44.57	44.533	44.496	44.458	44.421	44.384	44.347	44.309	44.272	44.235	44.197	44.16	44.123	44.085	44.048	44.011
48.483	48.447	48.411	48.376	48.34	48.304	48.268	48.232	48.196	48.16	48.124	48.089	48.053	48.017	47.981	47.945	47.909	47.873	47.837	47.801	47.765	47.728	47.692	47.656	47.62	47.584	47.548	47.512	47.476	47.439	47.403	47.367	47.331	47.295	47.258	47.222	47.186	47.149	47.113	47.077	47.04	47.004	46.968	46.931	46.895	46.859	46.822	46.786	46.749	46.713	46.676	46.64	46.603	46.567	46.53	46.494	46.457	46.421	46.384	46.348	46.311	46.274	46.238	46.201	46.164	46.128	46.091	46.054	46.018	45.981	45.944	45.908	45.871	45.834	45.797	45.761	45.724	45.687	45.65	45.613	45.576	45.54	45.503	45.466	45.429	45.392	45.355	45.318	45.281	45.244	45.207	45.17	45.133	45.096	45.059	45.022	44.985	44.948	44.911	44.874	44.837	44.8	44.763	44.726	44.688	44.651	44.614	44.577	44.54	44.503	44.465	44.428	44.391	44.354	44.316	44.279	44.242	44.205	44.167	44.13	44.093	44.055	44.018	43.981
48.451	48.415	48.379	48.343	48.307	48.272	48.236	48.2	48.164	48.128	48.092	48.056	48.021	47.985	47.949	47.913	47.877	47.841	47.805	47.769	47.733	47.697	47.66	47.624	47.588	47.552	47.516	47.48	47.444	47.408	47.371	47.335	47.299	47.263	47.227	47.19	47.154	47.118	47.082	47.045	47.009	46.973	46.936	46.9	46.864	46.827	46.791	46.754	46.718	46.682	46.645	46.609	46.572	46.536	46.499	46.463	46.426	46.39	46.353	46.316	46.28	46.243	46.207	46.17	46.133	46.097	46.06	46.023	45.987	45.95	45.913	45.877	45.84	45.803	45.766	45.73	45.693	45.656	45.619	45.582	45.546	45.509	45.472	45.435	45.398	45.361	45.324	45.287	45.251	45.214	45.177	45.14	45.103	45.066	45.029	44.992	44.955	44.918	44.881	44.844	44.806	44.769	44.732	44.695	44.658	44.621	44.584	44.547	44.509	44.472	44.435	44.398	44.361	44.323	44.286	44.249	44.212	44.174	44.137	44.1	44.063	44.025	43.988	43.951
48.419	48.383	48.347	48.311	48.276	48.24	48.204	48.168	48.132	48.097	48.061	48.025	47.989	47.953	47.917	47.881	47.845	47.809	47.773	47.737	47.701	47.665	47.629	47.593	47.557	47.521	47.485	47.449	47.412	47.376	47.34	47.304	47.268	47.232	47.195	47.159	47.123	47.087	47.05	47.014	46.978	46.941	46.905	46.869	46.833	46.796	46.76	46.723	46.687	46.651	46.614	46.578	46.541	46.505	46.468	46.432	46.395	46.359	46.322	46.286	46.249	46.213	46.176	46.139	46.103	46.066	46.029	45.993	45.956	45.92	45.883	45.846	45.809	45.773	45.736	45.699	45.662	45.626	45.589	45.552	45.515	45.478	45.442	45.405	45.368	45.331	45.294	45.257	45.22	45.183	45.146	45.11	45.073	45.036	44.999	44.962	44.925	44.888	44.851	44.814	44.776	44.739	44.702	44.665	44.628	44.591	44.554	44.517	44.48	44.442	44.405	44.368	44.331	44.294	44.256	44.219	44.182	44.145	44.108	44.07	44.033	43.996	43.958	43.921
48.387	48.351	48.316	48.28	48.244	48.208	48.173	48.137	48.101	48.065	48.029	47.993	47.957	47.922	47.886	47.85	47.814	47.778	47.742	47.706	47.67	47.634	47.598	47.562	47.526	47.49	47.454	47.417	47.381	47.345	47.309	47.273	47.237	47.201	47.164	47.128	47.092	47.056	47.02	46.983	46.947	46.911	46.874	46.838	46.802	46.765	46.729	46.693	46.656	46.62	46.584	46.547	46.511	46.474	46.438	46.401	46.365	46.328	46.292	46.255	46.219	46.182	46.146	46.109	46.072	46.036	45.999	45.963	45.926	45.889	45.853	45.816	45.779	45.742	45.706	45.669	45.632	45.596	45.559	45.522	45.485	45.448	45.412	45.375	45.338	45.301	45.264	45.227	45.19	45.153	45.117	45.08	45.043	45.006	44.969	44.932	44.895	44.858	44.821	44.784	44.747	44.71	44.673	44.636	44.598	44.561	44.524	44.487	44.45	44.413	44.376	44.339	44.301	44.264	44.227	44.19	44.153	44.115	44.078	44.041	44.004	43.966	43.929	43.892
48.356	48.32	48.284	48.249	48.213	48.177	48.141	48.105	48.07	48.034	47.998	47.962	47.926	47.89	47.855	47.819	47.783	47.747	47.711	47.675	47.639	47.603	47.567	47.531	47.495	47.459	47.423	47.387	47.351	47.314	47.278	47.242	47.206	47.17	47.134	47.098	47.061	47.025	46.989	46.953	46.916	46.88	46.844	46.808	46.771	46.735	46.699	46.662	46.626	46.59	46.553	46.517	46.48	46.444	46.407	46.371	46.335	46.298	46.262	46.225	46.189	46.152	46.115	46.079	46.042	46.006	45.969	45.932	45.896	45.859	45.823	45.786	45.749	45.713	45.676	45.639	45.602	45.566	45.529	45.492	45.455	45.419	45.382	45.345	45.308	45.271	45.234	45.198	45.161	45.124	45.087	45.05	45.013	44.976	44.939	44.902	44.865	44.828	44.791	44.754	44.717	44.68	44.643	44.606	44.569	44.532	44.495	44.458	44.421	44.384	44.346	44.309	44.272	44.235	44.198	44.161	44.123	44.086	44.049	44.012	43.974	43.937	43.9	43.863
48.324	48.289	48.253	48.217	48.182	48.146	48.11	48.074	48.039	48.003	47.967	47.931	47.895	47.859	47.824	47.788	47.752	47.716	47.68	47.644	47.608	47.572	47.536	47.5	47.464	47.428	47.392	47.356	47.32	47.284	47.248	47.212	47.175	47.139	47.103	47.067	47.031	46.995	46.958	46.922	46.886	46.85	46.813	46.777	46.741	46.705	46.668	46.632	46.596	46.559	46.523	46.486	46.45	46.414	46.377	46.341	46.304	46.268	46.231	46.195	46.158	46.122	46.085	46.049	46.012	45.976	45.939	45.902	45.866	45.829	45.793	45.756	45.719	45.683	45.646	45.609	45.573	45.536	45.499	45.462	45.426	45.389	45.352	45.315	45.278	45.242	45.205	45.168	45.131	45.094	45.057	45.02	44.984	44.947	44.91	44.873	44.836	44.799	44.762	44.725	44.688	44.651	44.614	44.577	44.54	44.503	44.466	44.428	44.391	44.354	44.317	44.28	44.243	44.206	44.169	44.131	44.094	44.057	44.02	43.983	43.945	43.908	43.871	43.834
48.293	48.258	48.222	48.186	48.15	48.115	48.079	48.043	48.008	47.972	47.936	47.9	47.864	47.828	47.793	47.757	47.721	47.685	47.649	47.613	47.577	47.541	47.505	47.469	47.433	47.397	47.361	47.325	47.289	47.253	47.217	47.181	47.145	47.109	47.073	47.036	47	46.964	46.928	46.892	46.855	46.819	46.783	46.747	46.711	46.674	46.638	46.602	46.565	46.529	46.493	46.456	46.42	46.383	46.347	46.311	46.274	46.238	46.201	46.165	46.128	46.092	46.055	46.019	45.982	45.946	45.909	45.873	45.836	45.799	45.763	45.726	45.689	45.653	45.616	45.58	45.543	45.506	45.469	45.433	45.396	45.359	45.322	45.286	45.249	45.212	45.175	45.138	45.102	45.065	45.028	44.991	44.954	44.917	44.88	44.843	44.806	44.769	44.733	44.696	44.659	44.622	44.585	44.548	44.51	44.473	44.436	44.399	44.362	44.325	44.288	44.251	44.214	44.177	44.14	44.102	44.065	44.028	43.991	43.954	43.916	43.879	43.842	43.805
48.262	48.226	48.191	48.155	48.119	48.084	48.048	48.012	47.977	47.941	47.905	47.869	47.834	47.798	47.762	47.726	47.69	47.654	47.618	47.582	47.547	47.511	47.475	47.439	47.403	47.367	47.331	47.295	47.259	47.223	47.187	47.151	47.114	47.078	47.042	47.006	46.97	46.934	46.898	46.861	46.825	46.789	46.753	46.717	46.68	46.644	46.608	46.571	46.535	46.499	46.463	46.426	46.39	46.353	46.317	46.281	46.244	46.208	46.171	46.135	46.098	46.062	46.025	45.989	45.952	45.916	45.879	45.843	45.806	45.77	45.733	45.696	45.66	45.623	45.587	45.55	45.513	45.477	45.44	45.403	45.366	45.33	45.293	45.256	45.219	45.183	45.146	45.109	45.072	45.035	44.998	44.962	44.925	44.888	44.851	44.814	44.777	44.74	44.703	44.666	44.629	44.592	44.555	44.518	44.481	44.444	44.407	44.37	44.333	44.296	44.259	44.222	44.185	44.148	44.111	44.073	44.036	43.999	43.962	43.925	43.888	43.85	43.813	43.776
48.231	48.196	48.16	48.125	48.089	48.053	48.018	47.982	47.946	47.91	47.875	47.839	47.803	47.767	47.731	47.696	47.66	47.624	47.588	47.552	47.516	47.48	47.444	47.409	47.373	47.337	47.301	47.265	47.229	47.193	47.157	47.12	47.084	47.048	47.012	46.976	46.94	46.904	46.868	46.832	46.795	46.759	46.723	46.687	46.651	46.614	46.578	46.542	46.505	46.469	46.433	46.397	46.36	46.324	46.287	46.251	46.215	46.178	46.142	46.105	46.069	46.032	45.996	45.96	45.923	45.887	45.85	45.813	45.777	45.74	45.704	45.667	45.631	45.594	45.557	45.521	45.484	45.447	45.411	45.374	45.337	45.301	45.264	45.227	45.19	45.154	45.117	45.08	45.043	45.006	44.97	44.933	44.896	44.859	44.822	44.785	44.748	44.711	44.674	44.638	44.601	44.564	44.527	44.49	44.453	44.416	44.379	44.342	44.305	44.268	44.23	44.193	44.156	44.119	44.082	44.045	44.008	43.971	43.934	43.896	43.859	43.822	43.785	43.748
