La	Lo	Sig	Theta	Ice
47.010000	129.340000	-7.913400	-18.174000	1
46.975000	129.380000	-8.264300	-18.173000	1
46.941000	129.420000	-8.249900	-18.173000	1
46.906000	129.460000	-8.273100	-18.173000	1
46.871000	129.500000	-6.873800	-18.173000	1
46.836000	129.540000	-8.270300	-18.173000	1
46.801000	129.580000	-7.215100	-18.173000	1
46.766000	129.620000	-6.875300	-18.173000	1
46.731000	129.650000	-7.570100	-18.173000	1
46.696000	129.690000	-6.539800	-18.173000	1
46.661000	129.730000	-5.502500	-18.173000	1
46.626000	129.770000	-6.183100	-18.173000	1
46.591000	129.810000	-5.164500	-18.173000	1
46.556000	129.850000	-5.844100	-18.173000	1
46.521000	129.890000	-5.504600	-18.173000	1
46.486000	129.930000	-5.501300	-18.173000	1
46.451000	129.960000	-5.841800	-18.173000	1
46.416000	130.000000	-5.517100	-18.173000	1
46.381000	130.040000	-5.499100	-18.173000	1
46.345000	130.080000	-3.790200	-18.173000	1
46.310000	130.120000	-3.790900	-18.173000	1
46.275000	130.160000	-5.158200	-18.173000	1
46.240000	130.200000	-6.189100	-18.173000	1
46.205000	130.230000	-5.155700	-18.173000	1
46.170000	130.270000	-4.830900	-18.173000	1
46.134000	130.310000	-4.481200	-18.173000	1
46.099000	130.350000	-0.349670	-18.173000	1
46.064000	130.390000	-3.440200	-18.173000	1
46.028000	130.420000	-1.044100	-18.173000	1
45.993000	130.460000	-4.471600	-18.173000	1
45.958000	130.500000	-3.445300	-18.173000	1
45.923000	130.540000	-4.468800	-18.172000	1
45.887000	130.580000	-4.476600	-18.173000	1
45.852000	130.610000	-4.473200	-18.173000	1
45.816000	130.650000	-4.831400	-18.172000	1
45.781000	130.690000	-5.522200	-18.173000	1
45.746000	130.730000	-3.798200	-18.172000	1
45.710000	130.760000	-4.840400	-18.172000	1
45.675000	130.800000	-6.549900	-18.172000	1
45.639000	130.840000	-6.898300	-18.172000	1
45.604000	130.870000	-8.279600	-18.172000	1
45.569000	130.910000	-7.243200	-18.172000	1
45.533000	130.950000	-7.601400	-18.172000	1
45.498000	130.990000	-7.229200	-18.172000	1
45.462000	131.020000	-6.896900	-18.172000	1
45.427000	131.060000	-7.938900	-18.172000	1
45.391000	131.100000	-6.897600	-18.172000	1
45.355000	131.130000	-4.825700	-18.172000	1
45.320000	131.170000	-2.086300	-18.172000	1
45.284000	131.210000	-5.516000	-18.172000	1
45.249000	131.250000	-4.139700	-18.172000	1
45.213000	131.280000	-4.822800	-18.172000	1
45.177000	131.320000	-4.834400	-18.172000	1
45.142000	131.360000	-4.495900	-18.172000	1
45.106000	131.390000	-6.213300	-18.172000	1
45.070000	131.430000	-5.529700	-18.172000	1
45.035000	131.470000	-6.911900	-18.172000	1
47.042000	129.400000	-9.580800	-17.416000	1
47.008000	129.440000	-9.577900	-17.416000	1
46.973000	129.480000	-7.838400	-17.416000	1
46.938000	129.520000	-6.811800	-17.416000	1
46.903000	129.550000	-8.198000	-17.416000	1
46.868000	129.590000	-6.477800	-17.416000	1
46.833000	129.630000	-6.466800	-17.416000	1
46.798000	129.670000	-9.230600	-17.416000	1
46.763000	129.710000	-8.192500	-17.416000	1
46.728000	129.750000	-5.441300	-17.416000	1
46.693000	129.790000	-6.128400	-17.416000	1
46.658000	129.830000	-5.785200	-17.416000	1
46.623000	129.870000	-6.122000	-17.416000	1
46.588000	129.910000	-6.455100	-17.416000	1
46.553000	129.940000	-6.459500	-17.416000	1
46.518000	129.980000	-5.444400	-17.416000	1
46.483000	130.020000	-5.101000	-17.416000	1
46.448000	130.060000	-5.094300	-17.416000	1
46.412000	130.100000	-4.752300	-17.415000	1
46.377000	130.140000	-4.068500	-17.416000	1
46.342000	130.180000	-3.719100	-17.416000	1
46.307000	130.210000	-4.065900	-17.416000	1
46.272000	130.250000	-4.754100	-17.416000	1
46.236000	130.290000	-6.135400	-17.415000	1
46.201000	130.330000	-5.105300	-17.416000	1
46.166000	130.370000	-5.446000	-17.416000	1
46.131000	130.400000	-3.382100	-17.415000	1
46.095000	130.440000	-5.435600	-17.416000	1
46.060000	130.480000	-5.103500	-17.415000	1
46.025000	130.520000	-3.379800	-17.415000	1
45.989000	130.560000	-4.070400	-17.416000	1
45.954000	130.590000	-3.044100	-17.415000	1
45.919000	130.630000	-2.701800	-17.415000	1
45.883000	130.670000	-4.762700	-17.415000	1
45.848000	130.710000	-5.109700	-17.415000	1
45.813000	130.740000	-5.446300	-17.415000	1
45.777000	130.780000	-4.420300	-17.415000	1
45.742000	130.820000	-4.428300	-17.415000	1
45.706000	130.860000	-1.674500	-17.415000	1
45.671000	130.890000	-8.905900	-17.415000	1
45.635000	130.930000	-7.510000	-17.415000	1
45.600000	130.970000	-7.521900	-17.415000	1
45.564000	131.010000	-7.868500	-17.415000	1
45.529000	131.040000	-6.495500	-17.415000	1
45.493000	131.080000	-5.811800	-17.415000	1
45.458000	131.120000	-7.164100	-17.415000	1
45.422000	131.150000	-6.488900	-17.415000	1
45.387000	131.190000	-5.115000	-17.415000	1
45.351000	131.230000	-5.115100	-17.415000	1
45.315000	131.260000	-5.813400	-17.415000	1
45.280000	131.300000	-5.123600	-17.415000	1
45.244000	131.340000	-3.391900	-17.415000	1
45.208000	131.380000	-4.418800	-17.415000	1
45.173000	131.410000	-4.762800	-17.415000	1
45.137000	131.450000	-5.814900	-17.415000	1
45.101000	131.480000	-6.159300	-17.415000	1
45.066000	131.520000	-4.771600	-17.415000	1
47.075000	129.450000	-7.809100	-16.654000	1
47.040000	129.490000	-8.496000	-16.654000	1
47.005000	129.530000	-5.752600	-16.654000	1
46.970000	129.570000	-7.477600	-16.654000	1
46.935000	129.610000	-8.512600	-16.654000	1
46.900000	129.650000	-8.878600	-16.654000	1
46.865000	129.690000	-8.154500	-16.654000	1
46.830000	129.730000	-8.514600	-16.654000	1
46.795000	129.770000	-5.407900	-16.654000	1
46.760000	129.810000	-3.691600	-16.654000	1
46.725000	129.850000	-4.726200	-16.654000	1
46.690000	129.880000	-6.439700	-16.654000	1
46.655000	129.920000	-6.772600	-16.653000	1
46.620000	129.960000	-7.467300	-16.654000	1
46.585000	130.000000	-6.437500	-16.654000	1
46.550000	130.040000	-7.143500	-16.653000	1
46.515000	130.080000	-6.101900	-16.654000	1
46.479000	130.120000	-6.050900	-16.653000	1
46.444000	130.150000	-4.322000	-16.653000	1
46.409000	130.190000	-3.356500	-16.654000	1
46.374000	130.230000	-5.425100	-16.653000	1
46.339000	130.270000	-5.754800	-16.653000	1
46.303000	130.310000	-5.762600	-16.653000	1
46.268000	130.350000	-5.755500	-16.653000	1
46.233000	130.380000	-4.725500	-16.653000	1
46.198000	130.420000	-5.408800	-16.653000	1
46.162000	130.460000	-5.409300	-16.653000	1
46.127000	130.500000	-4.036700	-16.653000	1
46.092000	130.540000	-4.376100	-16.653000	1
46.056000	130.570000	-6.108600	-16.653000	1
46.021000	130.610000	-5.407500	-16.653000	1
45.986000	130.650000	-4.388800	-16.653000	1
45.950000	130.690000	-5.423300	-16.653000	1
45.915000	130.730000	-5.416200	-16.653000	1
45.880000	130.760000	-4.733600	-16.653000	1
45.844000	130.800000	-4.028700	-16.653000	1
45.809000	130.840000	-3.704200	-16.653000	1
45.773000	130.880000	-5.415400	-16.653000	1
45.738000	130.910000	-6.775000	-16.653000	1
45.702000	130.950000	-8.504200	-16.653000	1
45.667000	130.990000	-8.866200	-16.653000	1
45.631000	131.020000	-7.825900	-16.653000	1
45.596000	131.060000	-7.142200	-16.653000	1
45.560000	131.100000	-7.494100	-16.653000	1
45.525000	131.140000	-6.108700	-16.653000	1
45.489000	131.170000	-7.831200	-16.653000	1
45.454000	131.210000	-7.812200	-16.653000	1
45.418000	131.250000	-5.759100	-16.653000	1
45.382000	131.280000	-5.763100	-16.653000	1
45.347000	131.320000	-5.077000	-16.653000	1
45.311000	131.360000	-4.385900	-16.653000	1
45.275000	131.390000	-3.355800	-16.653000	1
45.240000	131.430000	-4.390400	-16.652000	1
45.204000	131.470000	-5.078500	-16.653000	1
45.168000	131.500000	-6.788500	-16.653000	1
45.133000	131.540000	-6.789000	-16.652000	1
45.097000	131.580000	-6.456500	-16.653000	1
47.106000	129.510000	-8.384400	-15.896000	1
47.071000	129.550000	-8.369600	-15.896000	1
47.037000	129.590000	-7.001000	-15.896000	1
47.002000	129.630000	-6.664600	-15.896000	1
46.967000	129.670000	-7.005600	-15.896000	1
46.932000	129.710000	-6.325700	-15.896000	1
46.897000	129.750000	-5.639500	-15.896000	1
46.862000	129.780000	-6.666800	-15.896000	1
46.827000	129.820000	-3.904800	-15.896000	1
46.791000	129.860000	-4.595500	-15.896000	1
46.756000	129.900000	-4.584800	-15.896000	1
46.721000	129.940000	-5.269200	-15.896000	1
46.686000	129.980000	-5.620000	-15.896000	1
46.651000	130.020000	-5.270300	-15.896000	1
46.616000	130.060000	-6.677800	-15.896000	1
46.581000	130.100000	-7.347300	-15.896000	1
46.546000	130.130000	-7.011300	-15.896000	1
46.511000	130.170000	-6.316100	-15.896000	1
46.476000	130.210000	-4.589900	-15.896000	1
46.440000	130.250000	-4.250200	-15.896000	1
46.405000	130.290000	-5.267400	-15.896000	1
46.370000	130.330000	-3.911300	-15.896000	1
46.335000	130.360000	-5.272200	-15.896000	1
46.299000	130.400000	-6.324800	-15.895000	1
45.698000	131.040000	-5.637700	-15.895000	1
45.662000	131.080000	-5.284200	-15.895000	1
