La	Lo	Sig	Theta	Ice
59.663000	129.690000	-8.061700	-16.662000	1
59.707000	129.740000	-6.565700	-15.904000	1
59.749000	129.790000	-7.521200	-15.148000	1
60.135000	131.590000	-1.743100	-2.296600	1
60.111000	131.670000	-1.403100	-2.296700	1
60.087000	131.740000	-1.403400	-2.296500	1
60.063000	131.820000	-0.713400	-2.296600	1
60.039000	131.890000	-0.023474	-2.296600	1
60.015000	131.960000	0.316300	-2.296400	1
59.990000	132.040000	-0.023661	-2.296600	1
59.966000	132.110000	-1.403700	-2.296700	1
59.942000	132.180000	-3.124200	-2.296300	1
59.918000	132.260000	-7.234300	-2.296600	1
60.520000	130.720000	-7.230600	-0.792960	1
60.496000	130.800000	-5.507800	-0.793080	1
60.473000	130.870000	-6.198000	-0.792980	1
60.449000	130.950000	-2.067900	-0.793110	1
60.426000	131.020000	4.804800	-0.793130	1
60.402000	131.100000	-7.568400	-0.792980	1
60.379000	131.170000	-4.818200	-0.793190	1
60.355000	131.250000	-0.698220	-0.793180	1
60.331000	131.320000	-6.201300	-0.793100	1
60.308000	131.400000	-6.201300	-0.793260	1
60.284000	131.470000	-4.141400	-0.793040	1
60.260000	131.550000	0.682420	-0.793120	1
60.236000	131.620000	-5.167900	-0.793010	1
60.212000	131.700000	-5.848200	-0.792850	1
60.188000	131.770000	-3.448100	-0.792990	1
60.164000	131.840000	-1.388300	-0.792810	1
60.140000	131.920000	-2.758400	-0.792870	1
60.116000	131.990000	-3.788500	-0.792920	1
60.092000	132.060000	-3.788600	-0.792710	1
60.068000	132.140000	-3.788700	-0.792880	1
60.044000	132.210000	-5.848800	-0.793020	1
60.394000	131.300000	-6.360300	0.118620	1
60.370000	131.370000	-8.420600	0.118150	1
60.346000	131.450000	0.519670	0.118530	1
60.323000	131.520000	-1.550500	0.118460	1
60.299000	131.600000	-0.860620	0.118290	1
60.275000	131.670000	-6.703600	0.118740	1
60.251000	131.750000	-3.951000	0.118340	1
60.227000	131.820000	-0.511000	0.118440	1
60.203000	131.890000	2.918900	0.118740	1
60.179000	131.970000	-3.951300	0.118320	1
60.155000	132.040000	-4.641400	0.118700	1
60.130000	132.120000	-4.984100	0.118650	1
60.106000	132.190000	-6.014200	0.118400	1
60.480000	131.200000	5.787000	0.732570	1
60.457000	131.270000	-5.893500	0.732360	1
60.433000	131.350000	-7.276300	0.732460	1
60.409000	131.420000	-7.273800	0.732350	1
60.385000	131.500000	-5.556500	0.732350	1
60.362000	131.570000	-5.892800	0.732550	1
60.338000	131.650000	-6.923000	0.732390	1
60.314000	131.720000	-7.613100	0.732660	1
60.290000	131.800000	-8.996100	0.732710	1
60.266000	131.870000	-5.553300	0.732580	1
60.242000	131.950000	-5.893300	0.732890	1
60.218000	132.020000	-6.246200	0.732680	1
60.193000	132.090000	-6.926300	0.732750	1
60.169000	132.170000	-6.583500	0.732990	1
