La	Lo	Sig	Theta	Ice
62.187000	167.280000	-9.916500	-9.846600	1
62.169000	167.370000	-7.177400	-9.846700	1
62.152000	167.460000	-3.057300	-9.846400	1
62.134000	167.540000	-7.507900	-9.846600	1
62.116000	167.630000	-6.145900	-9.846600	1
62.098000	167.710000	-8.207600	-9.846600	1
62.081000	167.800000	-8.866200	-9.846600	1
62.063000	167.890000	-8.187000	-9.846600	1
62.045000	167.970000	-8.522200	-9.846500	1
62.027000	168.060000	-8.178600	-9.846600	1
62.009000	168.140000	-6.128900	-9.846400	1
61.990000	168.230000	-7.834200	-9.846600	1
61.972000	168.310000	-5.769900	-9.846600	1
61.954000	168.400000	-5.087200	-9.846500	1
64.401000	149.540000	-6.878200	-9.092600	1
64.396000	149.640000	-4.123800	-9.092800	1
64.391000	149.740000	-3.443600	-9.092600	1
64.385000	149.840000	-4.481100	-9.092700	1
64.380000	149.940000	-7.579200	-9.092600	1
64.375000	150.040000	-6.545000	-9.092400	1
64.369000	150.140000	-5.510700	-9.092600	1
64.364000	150.240000	-5.163000	-9.092400	1
64.358000	150.350000	-4.126300	-9.092500	1
64.353000	150.450000	-7.574500	-9.092600	1
64.347000	150.550000	-5.853700	-9.092400	1
64.382000	150.760000	-1.481800	-8.336300	1
64.376000	150.860000	-3.541900	-8.335800	1
64.370000	150.960000	-3.887600	-8.336200	1
64.364000	151.060000	-4.231100	-8.336100	1
64.358000	151.160000	-1.476900	-8.335900	1
64.352000	151.260000	-4.574200	-8.336200	1
64.345000	151.360000	-2.863900	-8.336000	1
64.339000	151.460000	-4.923800	-8.336100	1
64.332000	151.560000	-5.613500	-8.336300	1
64.326000	151.670000	-2.859300	-8.336000	1
64.319000	151.770000	-2.168800	-8.336100	1
64.313000	151.870000	-3.885000	-8.336100	1
64.306000	151.970000	-4.564900	-8.335900	1
62.291000	167.280000	-3.509600	-8.335900	1
62.274000	167.370000	-7.644800	-8.335900	1
62.256000	167.450000	-3.178400	-8.336000	1
62.239000	167.540000	-1.799300	-8.335700	1
62.221000	167.620000	-4.901000	-8.335800	1
62.203000	167.710000	-3.182000	-8.335900	1
62.185000	167.800000	-2.470600	-8.335900	1
62.167000	167.880000	-3.187700	-8.335900	1
62.149000	167.970000	-8.682200	-8.335900	1
62.131000	168.050000	-6.925600	-8.335800	1
62.113000	168.140000	-7.615700	-8.335900	1
62.095000	168.220000	-6.928400	-8.335700	1
62.077000	168.310000	-4.524900	-8.336000	1
62.059000	168.390000	-7.271700	-8.335900	1
62.040000	168.480000	-5.889900	-8.335900	1
64.458000	150.270000	-4.974800	-7.579400	1
64.452000	150.370000	-6.014800	-7.579500	1
64.446000	150.480000	-6.010700	-7.579600	1
64.441000	150.580000	-1.193800	-7.579400	1
64.435000	150.680000	-1.539600	-7.579500	1
64.429000	150.780000	-2.909300	-7.579700	1
64.423000	150.880000	-3.255500	-7.579100	1
64.417000	150.980000	-4.285100	-7.579600	1
64.411000	151.080000	-3.251000	-7.579400	1
64.405000	151.180000	-3.250800	-7.579200	1
64.398000	151.280000	-2.564000	-7.579500	1
64.392000	151.380000	-2.563800	-7.579300	1
64.386000	151.480000	-2.907200	-7.579400	1
64.379000	151.580000	-5.657200	-7.579600	1
64.373000	151.680000	-2.555500	-7.579300	1
64.366000	151.780000	-6.339400	-7.579400	1
64.499000	150.390000	-7.749900	-6.825100	1
64.493000	150.490000	-4.659100	-6.825200	1
64.487000	150.590000	-1.908600	-6.825000	1
64.481000	150.690000	-2.584500	-6.825200	1
64.475000	150.790000	-1.904000	-6.825300	1
64.469000	150.890000	-2.244000	-6.824700	1
64.463000	150.990000	-1.899700	-6.825200	1
64.457000	151.100000	-4.993500	-6.825100	1
64.451000	151.200000	-1.899300	-6.824900	1
64.445000	151.300000	-2.238800	-6.825100	1
64.438000	151.400000	-2.932400	-6.825000	1
64.432000	151.500000	-2.585700	-6.825000	1
64.426000	151.600000	-3.271700	-6.825200	1
64.419000	151.700000	-4.995500	-6.824900	1
64.412000	151.800000	-5.327700	-6.825100	1
62.163000	168.390000	-3.563700	-6.825000	1
62.144000	168.480000	-3.220800	-6.824800	1
62.126000	168.560000	-1.167200	-6.824900	1
62.187000	168.520000	-3.730400	-6.070100	1
62.169000	168.600000	-0.296320	-6.070200	1
62.446000	167.530000	-1.124600	-5.315100	1
62.428000	167.610000	-0.790350	-5.315200	1
62.410000	167.700000	-2.506200	-5.315000	1
62.392000	167.790000	-4.918300	-5.315000	1
62.375000	167.870000	-6.984000	-5.315000	1
62.357000	167.960000	-3.895200	-5.315100	1
62.339000	168.050000	-7.332700	-5.315100	1
62.321000	168.130000	-6.642600	-5.315000	1
62.302000	168.220000	-6.618000	-5.315100	1
62.284000	168.300000	-4.874300	-5.315100	1
62.266000	168.390000	-3.504400	-5.314900	1
62.248000	168.480000	-1.145500	-5.315200	1
62.229000	168.560000	-0.455320	-5.315000	1
62.211000	168.650000	0.257270	-5.315100	1
64.660000	150.030000	-9.562000	-4.560400	1
64.654000	150.130000	-8.542200	-4.560200	1
64.649000	150.230000	-1.660400	-4.560500	1
64.643000	150.330000	-2.346700	-4.560200	1
64.637000	150.430000	-2.346400	-4.560300	1
64.632000	150.540000	-3.716100	-4.560400	1
64.626000	150.640000	-3.372400	-4.560200	1
64.620000	150.740000	-2.341800	-4.560300	1
64.614000	150.840000	-4.051400	-4.560600	1
64.608000	150.940000	-2.681400	-4.559900	1
64.602000	151.040000	-3.020800	-4.560400	1
64.596000	151.140000	-3.370500	-4.560300	1
64.590000	151.240000	-0.270170	-4.560100	1
64.583000	151.350000	-3.369900	-4.560300	1
64.577000	151.450000	-3.369600	-4.560200	1
64.571000	151.550000	-4.049300	-4.560200	1
64.564000	151.650000	-0.962270	-4.560400	1
64.557000	151.750000	-1.652200	-4.560100	1
