La	Lo	Sig	Theta	Ice
60.812000	132.010000	-8.894200	-18.178000	1
60.832000	132.090000	-8.209600	-18.179000	1
60.851000	132.170000	-8.216800	-18.179000	1
60.871000	132.250000	-8.904900	-18.179000	1
60.891000	132.330000	-8.209200	-18.179000	1
60.910000	132.410000	-9.250800	-18.179000	1
60.930000	132.490000	-8.904200	-18.179000	1
60.949000	132.570000	-8.212200	-18.179000	1
60.969000	132.650000	-7.865300	-18.179000	1
60.988000	132.730000	-7.857800	-18.179000	1
61.007000	132.820000	-8.551200	-18.179000	1
61.027000	132.900000	-8.562700	-18.179000	1
61.046000	132.980000	-8.550900	-18.179000	1
61.065000	133.060000	-7.524000	-18.179000	1
61.084000	133.140000	-7.867700	-18.179000	1
61.103000	133.220000	-7.871100	-18.179000	1
61.122000	133.300000	-8.217500	-18.179000	1
61.141000	133.390000	-9.244800	-18.179000	1
61.160000	133.470000	-9.251700	-18.179000	1
61.179000	133.550000	-8.213300	-18.179000	1
61.198000	133.630000	-9.240500	-18.179000	1
61.217000	133.720000	-7.862600	-18.179000	1
61.235000	133.800000	-8.564100	-18.179000	1
61.254000	133.880000	-8.563600	-18.179000	1
61.272000	133.960000	-6.487400	-18.179000	1
61.291000	134.050000	-8.219400	-18.179000	1
61.309000	134.130000	-8.559600	-18.179000	1
63.634000	149.700000	-4.331700	-17.424000	1
63.641000	149.800000	-8.786200	-17.424000	1
63.649000	149.900000	-7.086100	-17.424000	1
63.656000	149.990000	-6.388100	-17.424000	1
63.664000	150.090000	-8.108800	-17.424000	1
63.671000	150.190000	-6.726900	-17.424000	1
63.678000	150.290000	-7.059400	-17.424000	1
63.685000	150.380000	-5.688500	-17.424000	1
63.692000	150.480000	-4.998000	-17.424000	1
63.699000	150.580000	-4.303800	-17.424000	1
63.706000	150.680000	-4.329700	-17.424000	1
63.713000	150.780000	-6.718300	-17.424000	1
63.720000	150.870000	-7.767000	-17.424000	1
63.726000	150.970000	-6.710500	-17.424000	1
63.733000	151.070000	-7.068900	-17.424000	1
63.740000	151.170000	-7.068700	-17.424000	1
63.746000	151.260000	-6.381900	-17.424000	1
63.753000	151.360000	-3.626800	-17.424000	1
63.759000	151.460000	-6.044700	-17.424000	1
63.765000	151.560000	-7.765600	-17.424000	1
63.771000	151.660000	-6.719800	-17.424000	1
63.778000	151.760000	-7.396200	-17.424000	1
63.784000	151.850000	-7.750200	-17.424000	1
63.790000	151.950000	-6.719200	-17.424000	1
63.795000	152.050000	-7.059000	-17.424000	1
63.801000	152.150000	-7.399000	-17.424000	1
63.807000	152.250000	-7.051000	-17.424000	1
63.813000	152.350000	-6.721800	-17.424000	1
63.818000	152.440000	-6.717700	-17.424000	1
63.824000	152.540000	-5.337000	-17.424000	1
63.829000	152.640000	-6.717400	-17.424000	1
63.835000	152.740000	-7.747800	-17.425000	1
63.840000	152.840000	-7.743900	-17.424000	1
63.845000	152.940000	-7.389800	-17.425000	1
63.851000	153.040000	-9.104600	-17.424000	1
63.856000	153.130000	-8.079900	-17.424000	1
63.861000	153.230000	-7.743000	-17.425000	1
63.866000	153.330000	-6.354500	-17.424000	1
63.871000	153.430000	-7.048300	-17.424000	1
63.876000	153.530000	-7.745800	-17.425000	1
63.880000	153.630000	-6.013900	-17.424000	1
63.885000	153.730000	-5.673700	-17.425000	1
60.903000	131.920000	-9.126000	-16.658000	1
60.923000	132.000000	-8.785200	-16.659000	1
60.942000	132.080000	-9.491800	-16.659000	1
60.962000	132.160000	-9.477000	-16.658000	1
60.982000	132.240000	-7.415000	-16.659000	1
61.001000	132.320000	-8.101300	-16.659000	1
61.021000	132.400000	-8.799000	-16.659000	1
61.041000	132.480000	-7.765800	-16.659000	1
61.060000	132.560000	-8.116000	-16.659000	1
61.079000	132.640000	-7.081300	-16.659000	1
61.099000	132.730000	-8.455800	-16.659000	1
61.118000	132.810000	-8.111300	-16.659000	1
61.137000	132.890000	-8.111300	-16.659000	1
61.157000	132.970000	-8.451300	-16.659000	1
61.176000	133.050000	-8.118300	-16.659000	1
61.195000	133.130000	-8.110400	-16.659000	1
61.214000	133.220000	-8.110300	-16.659000	1
61.233000	133.300000	-7.756100	-16.659000	1
61.252000	133.380000	-8.446300	-16.659000	1
61.271000	133.460000	-7.411800	-16.659000	1
61.290000	133.550000	-8.796200	-16.659000	1
61.309000	133.630000	-8.101800	-16.659000	1
61.327000	133.710000	-8.094100	-16.659000	1
61.346000	133.790000	-9.131900	-16.659000	1
61.365000	133.880000	-8.806900	-16.659000	1
61.383000	133.960000	-7.762200	-16.659000	1
61.402000	134.040000	-8.104700	-16.659000	1
61.420000	134.130000	-7.754400	-16.659000	1
61.439000	134.210000	-7.417300	-16.659000	1
61.457000	134.290000	-7.417400	-16.659000	1
61.475000	134.380000	-8.103900	-16.659000	1
61.493000	134.460000	-8.103800	-16.659000	1
61.512000	134.540000	-8.440100	-16.659000	1
61.530000	134.630000	-7.412900	-16.660000	1
61.548000	134.710000	-7.416500	-16.659000	1
61.566000	134.790000	-7.416500	-16.659000	1
61.584000	134.880000	-8.106700	-16.660000	1
61.602000	134.960000	-7.756400	-16.659000	1
61.620000	135.050000	-6.045300	-16.659000	1
61.637000	135.130000	-7.423000	-16.660000	1
61.655000	135.220000	-8.102200	-16.659000	1
61.673000	135.300000	-8.442300	-16.659000	1
61.690000	135.380000	-6.720900	-16.660000	1
61.708000	135.470000	-7.070800	-16.659000	1
61.725000	135.550000	-6.380200	-16.660000	1
61.743000	135.640000	-5.357100	-16.660000	1
61.760000	135.720000	-6.032100	-16.660000	1
61.778000	135.810000	-5.692700	-16.660000	1
61.795000	135.900000	-6.383000	-16.660000	1
61.812000	135.980000	-5.692200	-16.660000	1
61.829000	136.070000	-6.382300	-16.660000	1
61.846000	136.150000	-7.061400	-16.660000	1
61.864000	136.240000	-7.068600	-16.660000	1
61.881000	136.320000	-6.030300	-16.659000	1
61.897000	136.410000	-6.381500	-16.660000	1
61.914000	136.490000	-6.041100	-16.660000	1
61.931000	136.580000	-5.694700	-16.659000	1
61.948000	136.670000	-7.415400	-16.660000	1
61.965000	136.750000	-8.120900	-16.660000	1
