La	Lo	Sig	Theta	Ice
63.830000	150.200000	-7.131700	-18.186000	1
63.835000	150.300000	-7.810800	-18.186000	1
63.839000	150.400000	-8.493900	-18.186000	1
63.844000	150.500000	-8.837700	-18.186000	1
63.848000	150.600000	-7.473400	-18.186000	1
63.853000	150.700000	-8.493200	-18.186000	1
63.857000	150.800000	-6.782600	-18.186000	1
63.861000	150.900000	-7.118700	-18.186000	1
63.865000	151.000000	-5.057500	-18.186000	1
63.869000	151.090000	-5.747500	-18.186000	1
63.873000	151.190000	-5.751000	-18.186000	1
63.877000	151.290000	-7.486600	-18.186000	1
63.881000	151.390000	-5.056500	-18.186000	1
63.885000	151.490000	-6.437000	-18.186000	1
63.888000	151.590000	-6.075400	-18.186000	1
63.892000	151.690000	-7.109600	-18.186000	1
63.896000	151.790000	-7.109500	-18.186000	1
63.899000	151.890000	-6.761600	-18.186000	1
63.902000	151.990000	-6.768800	-18.186000	1
63.906000	152.090000	-6.424700	-18.186000	1
63.909000	152.190000	-8.138200	-18.186000	1
63.912000	152.290000	-4.707100	-18.186000	1
63.915000	152.380000	-6.438800	-18.186000	1
63.918000	152.480000	-7.122800	-18.186000	1
63.871000	149.990000	-5.331800	-17.428000	1
63.876000	150.090000	-7.746300	-17.428000	1
63.881000	150.190000	-8.791600	-17.428000	1
63.886000	150.290000	-7.753300	-17.428000	1
63.890000	150.390000	-8.790800	-17.428000	1
63.895000	150.490000	-7.413600	-17.428000	1
63.899000	150.590000	-6.031000	-17.428000	1
63.903000	150.690000	-7.737200	-17.428000	1
63.908000	150.790000	-7.061200	-17.428000	1
63.912000	150.890000	-8.084100	-17.428000	1
63.916000	150.990000	-6.026300	-17.428000	1
63.920000	151.080000	-5.339600	-17.428000	1
63.924000	151.180000	-4.988100	-17.428000	1
63.928000	151.280000	-5.681900	-17.428000	1
63.932000	151.380000	-6.708400	-17.428000	1
63.935000	151.480000	-5.677700	-17.428000	1
63.939000	151.580000	-6.708000	-17.428000	1
63.943000	151.680000	-5.684700	-17.428000	1
63.946000	151.780000	-7.044100	-17.428000	1
63.950000	151.880000	-7.043800	-17.428000	1
63.953000	151.980000	-7.047200	-17.428000	1
63.957000	152.080000	-8.070600	-17.428000	1
63.960000	152.180000	-7.379600	-17.428000	1
63.963000	152.280000	-7.744400	-17.428000	1
63.966000	152.380000	-5.318100	-17.428000	1
63.969000	152.480000	-6.713200	-17.428000	1
63.972000	152.580000	-6.022700	-17.428000	1
63.975000	152.680000	-6.359000	-17.428000	1
63.978000	152.780000	-7.392900	-17.428000	1
63.917000	149.880000	-6.011400	-16.665000	1
63.922000	149.980000	-7.725800	-16.665000	1
63.927000	150.080000	-8.415700	-16.665000	1
63.931000	150.180000	-9.781700	-16.665000	1
63.936000	150.280000	-9.095000	-16.665000	1
63.941000	150.380000	-10.133000	-16.666000	1
63.945000	150.480000	-6.671200	-16.665000	1
63.950000	150.580000	-7.024800	-16.665000	1
63.954000	150.680000	-8.062600	-16.666000	1
63.958000	150.780000	-8.055000	-16.665000	1
63.962000	150.870000	-5.993400	-16.665000	1
63.967000	150.970000	-5.646800	-16.665000	1
63.971000	151.070000	-6.337000	-16.665000	1
63.975000	151.170000	-5.996500	-16.665000	1
63.979000	151.270000	-7.378300	-16.665000	1
63.982000	151.370000	-5.649700	-16.665000	1
63.986000	151.470000	-5.645800	-16.665000	1
63.990000	151.570000	-5.645600	-16.665000	1
63.994000	151.670000	-5.988100	-16.665000	1
63.997000	151.770000	-7.037000	-16.665000	1
64.001000	151.870000	-6.682700	-16.665000	1
64.004000	151.970000	-7.702200	-16.665000	1
64.007000	152.070000	-7.361700	-16.665000	1
64.011000	152.170000	-5.307900	-16.665000	1
64.014000	152.270000	-6.670600	-16.665000	1
64.017000	152.370000	-7.013400	-16.665000	1
63.962000	149.770000	-4.849100	-15.907000	1
63.967000	149.870000	-7.248500	-15.907000	1
63.972000	149.970000	-8.976900	-15.907000	1
63.977000	150.070000	-10.367000	-15.907000	1
63.981000	150.170000	-9.309200	-15.907000	1
63.986000	150.270000	-5.530200	-15.907000	1
63.991000	150.370000	-6.564000	-15.907000	1
63.995000	150.470000	-7.579300	-15.907000	1
64.000000	150.570000	-8.273100	-15.907000	1
64.004000	150.670000	-8.627800	-15.907000	1
64.008000	150.760000	-8.265100	-15.907000	1
64.012000	150.860000	-5.528300	-15.907000	1
64.017000	150.960000	-6.898800	-15.907000	1
64.021000	151.060000	-7.925400	-15.907000	1
64.025000	151.160000	-5.523900	-15.907000	1
64.029000	151.260000	-5.512500	-15.907000	1
64.032000	151.360000	-5.863600	-15.907000	1
64.036000	151.460000	-6.897600	-15.907000	1
64.040000	151.560000	-6.557300	-15.907000	1
64.044000	151.660000	-5.863000	-15.907000	1
64.047000	151.760000	-4.492200	-15.907000	1
64.051000	151.860000	-4.824800	-15.907000	1
64.054000	151.960000	-5.854800	-15.907000	1
64.057000	152.060000	-7.235300	-15.907000	1
64.061000	152.160000	-5.861900	-15.907000	1
64.064000	152.260000	-5.525200	-15.907000	1
64.067000	152.360000	-7.227100	-15.907000	1
64.070000	152.460000	-7.241900	-15.907000	1
64.073000	152.560000	-6.898800	-15.907000	1
64.001000	149.560000	-8.200100	-15.151000	1
64.006000	149.660000	-6.492600	-15.151000	1
64.011000	149.760000	-7.168700	-15.151000	1
64.016000	149.860000	-6.488000	-15.151000	1
64.021000	149.960000	-7.533400	-15.151000	1
64.026000	150.060000	-7.858200	-15.151000	1
64.031000	150.160000	-8.892400	-15.151000	1
64.035000	150.260000	-6.136700	-15.151000	1
64.040000	150.360000	-5.803500	-15.151000	1
64.045000	150.460000	-5.795900	-15.151000	1
64.049000	150.550000	-8.185500	-15.151000	1
64.053000	150.650000	-6.477900	-15.151000	1
64.058000	150.750000	-7.848500	-15.151000	1
64.062000	150.850000	-5.429400	-15.151000	1
64.066000	150.950000	-7.847700	-15.151000	1
64.070000	151.050000	-6.115500	-15.151000	1
64.074000	151.150000	-6.469200	-15.151000	1
64.078000	151.250000	-7.156700	-15.151000	1
64.082000	151.350000	-7.164100	-15.151000	1
64.086000	151.450000	-6.125900	-15.151000	1
64.089000	151.550000	-5.435500	-15.151000	1
64.093000	151.650000	-5.087700	-15.151000	1
64.097000	151.750000	-4.068400	-15.151000	1
64.100000	151.850000	-5.431200	-15.151000	1
64.104000	151.950000	-6.478800	-15.151000	1
