-4.6533	-6.6692	-6.0273	-3.2624	-7.0232	-5.9887	-6.0052	-6.3418	-7.3597	-5.989	-3.2314	-5.6259	-1.8961	-3.919	-4.6082	-6.682	-6.3452	-6.673	-6.3416	-6.6691	-6.6705	-5.6423	-6.6855	-4.6245	-4.9645	-5.2996	-6.3291	-6.6728	-6.6443	-5.9922	-5.3015	-6.341	-5.273	-4.2799	-5.6415	-5.6374	-6.3153	-7.371	-4.9467	-4.9592	-6.6547	-6.3431	-6.343	-5.6399	-4.6442	-3.9161	-4.9325	-4.9324	-4.983	-5.6508	-3.9174	-2.5678	-3.9006	-3.913	-4.6033	-2.921	-2.5334	-3.9522	-2.5841	-2.5702	-1.2136	-1.8674	-6.3754	-6.3578	-4.977	-3.9277	-3.9276	-6.027	-4.9941	-4.9291	-6.7146	-5.6477	-8.0596	-8.0823	-6.6496	-6.0162	-0.81088	-3.946	-1.1915	-2.188	-5.6155	-4.9765	-3.5683	0.21984	2.2838	-2.5144	-6.3222	-6.6625	-6.6463	-5.6154	-6.0306	-7.7007	-2.5429	-1.5315	1.9426	-1.8506	-3.2183	-3.221	-1.1568	-0.17884	-2.5666	-3.6021	-3.2182	-3.5683	-1.1602	-0.45367	1.5881	-2.8777	-4.95	-2.5649	-2.8638	-2.5261	-0.84428	-0.84417	-1.8331	0.92745	-3.566	-5.9894	-6.6573	-5.9805	-5.6265	-4.9237	0.89906	-1.8325	-4.5835	-4.2906	-3.9218	-2.5252	-4.6123	-6.3169	-4.9487	-5.6388	-6.333	-6.6608
-4.5209	-5.8474	-4.1015	-5.507	-5.8647	-6.8606	-5.4982	-4.8342	-3.7689	-4.8082	-6.2152	-5.8433	-6.2115	-7.5834	-7.2422	-5.8475	-5.1628	-6.5553	-6.8743	-6.1939	-6.5367	-5.1568	-4.7994	-4.817	-5.8459	-2.7636	-4.1439	-5.1741	-5.1742	-6.1933	-6.551	-6.8948	-5.5062	-5.1524	-5.8461	-5.1381	-6.8515	-6.1947	-6.2132	-5.8454	-5.845	-6.858	-5.4871	-5.1367	-5.8268	-5.1524	-6.1851	-5.8572	-6.1844	-5.834	-5.1523	-6.2114	-2.0731	-3.4497	-3.0969	-3.103	-3.4456	-2.0664	-2.0662	-2.7462	-3.4304	-3.7865	-4.8108	-3.7926	-2.7311	-7.2344	-5.1508	-4.8229	-2.4331	-4.8287	-2.0741	-4.4874	-3.103	-5.8553	-5.8526	-2.7537	-4.1341	-2.7722	-2.0921	-3.7752	-3.0949	-3.4412	-0.35053	-4.1315	-3.4463	-2.7524	-2.3897	-6.5304	-6.8842	-7.8938	-5.1407	-5.1669	-3.4474	-2.4172	-3.4277	-5.8548	-4.4656	-1.6997	-2.0735	-0.32937	-4.7919	-1.032	-3.8187	-1.3869	-0.35663	-0.67474	-0.32579	-3.4376	-3.7577	-1.7045	0.3734	-2.7346	0.36493	-2.7492	-1.6867	-3.0806	-6.5257	-6.1677	-5.1276	-4.4644	-3.0591	-1.6787	-3.4228	-0.69076	-2.3937	0.0030484	-3.4202	-5.1358	-3.7566	-3.7568	-6.5079	-6.5244	-5.8177	-4.7869
-3.7763	-6.4915	-6.1637	-6.8488	-6.8491	-6.1626	-4.7918	-1.3371	-2.3721	-2.0461	-2.7176	-5.8186	-6.8321	-4.792	-3.0524	-3.4401	-4.0803	-6.1411	-7.5445	-5.7971	-4.119	-5.1344	-6.141	-5.8248	-5.4506	-3.4138	-6.8664	-6.137	-7.1677	-7.1713	-6.5031	-6.4856	-6.8305	-6.4901	-6.8253	-4.1136	-5.109	-5.1051	-5.7988	-7.1933	-5.816	-5.4482	-4.7675	-4.4141	-5.1269	-5.1	-5.4437	-6.1514	-6.5013	-6.1509	-5.8278	-5.8099	-3.7391	-3.4051	-2.0396	-3.7601	-4.8054	-3.4247	-4.4325	-6.1682	-5.1228	-4.106	-6.4944	-6.1444	-4.1072	-4.7974	-5.4912	-4.7961	-4.1143	-2.3862	-4.0828	-4.7607	-6.4939	-3.066	-4.4488	-5.1388	-3.4296	-3.7557	-4.4272	-4.7987	-4.0822	-3.3969	-2.7017	-1.6766	-1.3302	1.0652	0.39895	-3.0792	-3.3756	-5.4612	-6.1515	-2.7279	-3.7369	-5.8028	-3.7545	-2.0114	-1.3214	-0.98132	-0.98138	0.36139	-0.31368	-1.3475	-4.7947	-1.6975	-2.0425	-3.0502	-3.0676	-0.29946	1.0808	-1.6796	1.0785	-1.3256	-1.6793	-0.99161	-1.6579	-6.4797	-5.8118	-6.1256	-6.1528	-5.7889	-7.5325	-5.4626	-4.0683	-3.3971	-2.708	-1.3215	-4.7501	-6.4759	-5.7855	-4.7513	-4.7551	-5.7854	-4.4012	-2.7082
-2.6633	-5.2985	-4.9584	-5.9913	-3.6091	-1.1986	-3.5743	-2.2126	-3.6091	-5.6777	-3.9332	-3.2427	-7.0374	-6.3606	-4.6745	-6.0228	-4.2992	-4.6744	-4.997	-6.3251	-2.8965	-4.2643	-1.8911	-5.3159	-5.9974	-5.9912	-4.6042	-6.6748	-4.3202	-6.6959	-6.7119	-5.6764	-1.89	-1.1835	-2.5773	-6.0019	-6.3234	-4.266	-6.0038	-5.636	-3.9113	-5.2917	-5.295	-7.0121	-5.2948	-4.604	-4.2637	-4.6374	-5.3273	-6.3413	-4.9528	-6.3381	-4.9525	-5.3589	-1.554	-3.9559	-4.2772	-4.986	-3.6245	-5.0184	-4.3006	-5.6637	-5.6986	-6.7166	-4.6456	-3.2653	-0.17457	-2.92	-3.6026	-1.1607	-3.9112	-3.9286	-5.0176	-2.5793	-6.3182	-4.2572	-4.5971	-4.9471	-3.2866	-2.8952	-4.632	-2.2051	-3.6091	-5.2909	-2.8802	-3.2539	-0.48717	-0.85342	-6.0148	-4.9595	-5.6333	-7.3576	-7.0398	-4.9564	-4.2723	-3.6334	-0.85523	-3.9221	0.51126	-1.514	-0.85009	-1.1951	-1.8639	-3.9031	0.88036	0.53294	-0.15704	-2.5511	-2.2171	-4.2715	-2.2008	-2.2244	-0.85411	-2.8907	-5.6605	-5.3201	-4.9462	-6.313	-5.9729	-4.9461	-5.2826	-5.9727	-5.3011	-2.1878	-3.597	-0.8151	0.56509	-2.893	-2.893	-5.3014	-5.3038	-6.3167	-4.9425	-0.83018
-3.7026	-5.308	-3.5737	-3.6349	-4.2677	-0.86061	-3.97	-3.2725	-4.9928	-2.5986	-4.2678	-2.2408	-2.8976	-4.6755	-5.6481	-1.1771	-4.2662	-3.9238	-5.6468	-6.337	-5.683	-5.6993	-3.9698	-7.0287	-4.9576	-2.6043	-1.2341	-5.6988	-6.7086	-4.9539	-6.6746	-4.6136	-5.6774	-4.9745	-3.9739	-4.67	-6.6732	-7.6999	-5.6411	-4.9644	-5.6379	-5.9943	-5.2975	-4.9468	-5.981	-5.3002	-5.3	-5.9801	-6.3301	-5.9785	-3.6025	-3.2246	-2.2493	-1.5591	-0.85149	-3.5682	-3.2631	-2.9229	-1.2264	-3.6267	-1.5651	-2.5377	-3.2867	-2.2639	-1.5425	-5.6737	-2.5951	-5.3321	-3.9691	-2.2485	-3.9524	-5.0054	-1.1667	-2.5331	-3.2845	-4.9986	-4.9986	-3.9518	-2.2314	-2.944	-4.6419	-4.6583	-2.8865	-4.9984	-5.3311	-4.3144	-2.5351	-4.2568	-7.6971	-6.385	-6.3875	-1.5023	-1.8586	-1.9037	-4.6493	-3.9516	-2.8863	-3.2602	-2.9201	-2.57	-1.846	-0.50949	-3.6237	-0.81565	0.84713	-0.85049	-0.12529	-0.12523	-0.85022	-0.81136	-4.6021	-3.2604	-3.6079	-4.9421	-5.6874	-6.3263	-6.3226	-4.618	-4.9806	-6.0113	-5.9761	-8.0401	-3.9107	0.57011	-6.3191	-4.2496	-4.6007	-1.8415	-2.878	-4.6148	-2.9168	-3.5745	-3.222	-1.219
-3.7966	-2.7819	-3.1683	-2.128	-4.5174	-5.2113	-1.4329	-5.5429	-5.5427	-3.132	-5.8868	-0.72519	-5.2292	-4.1661	-2.1279	-5.568	-6.5768	-4.5096	-7.9464	-6.9131	-6.5756	-5.2174	-4.5096	-4.8599	-4.1618	-4.5382	-3.8193	-1.7723	-4.2179	-4.5502	-3.496	-7.266	-5.9064	-4.8531	-4.853	-5.9167	-3.8097	-5.9163	-4.5243	-3.8113	-5.5754	-6.9457	-5.5461	-6.9163	-6.5723	-6.2222	-5.5416	-5.914	-4.522	-4.5219	-5.562	-3.4737	-6.567	-4.8538	-2.7833	-3.4696	-3.8685	-2.4982	-2.7969	-6.588	-4.216	-3.4907	-4.5171	-4.2121	-2.8242	-3.5257	-3.5256	-5.2222	-5.5386	-1.7487	-0.028332	-5.1855	-4.5201	-4.8939	-4.5026	-0.76293	-3.4896	-3.1282	-3.4719	-1.4115	-3.5006	-4.1545	-4.5198	-4.8523	-3.4682	-4.1547	-1.7515	-5.1885	-5.1923	-3.8118	-3.1428	-7.2632	-3.808	0.98145	-1.4113	-3.1279	-3.4646	-2.0844	-3.4822	-3.1282	-0.041445	-0.05632	-1.0577	-4.1656	2.0479	-2.0825	-0.038405	-1.4185	1.3394	-1.402	1.6971	-4.1524	-1.7756	-2.8058	-3.1559	-5.2164	-6.2106	-5.8891	-4.4899	-5.5304	-5.5303	-5.1989	-5.549	-5.549	-5.5329	-5.1803	-4.4925	-4.5088	-2.7698	-2.4321	-2.4659	-3.4637	-2.1158	0.66687
-4.1724	-4.8252	-5.883	-5.1926	-6.5597	-6.5459	-4.825	-6.9135	-5.1926	-5.5155	-5.8469	-4.1522	-3.13	-3.436	-1.7531	-3.0861	-0.33523	-6.2116	-6.877	-3.4732	-3.7759	-2.0555	-4.5096	-3.7759	-4.4908	-4.8245	-3.4355	-4.838	-3.4715	-1.7147	-2.0982	-1.7156	-3.4344	-5.8774	-4.823	-4.4825	-5.5377	-5.1784	-4.8405	-4.1502	-5.5177	-4.4734	-4.4945	-3.1064	-1.3611	-4.4976	-6.5581	-6.5219	-6.2252	-4.1431	-4.4856	-6.5226	-4.1114	-5.189	-4.4989	-3.7949	-4.4818	-2.3875	-2.7363	-5.1845	-4.4817	-4.1078	-5.1843	-3.8038	-4.5002	-4.1315	-6.5185	-3.1136	-3.4276	-8.2703	-5.1477	-0.70287	-2.4216	-2.3866	-7.2081	-6.5177	-3.4252	-5.5045	-5.8684	-1.3923	-5.8609	-6.5162	-3.7839	-2.0823	0.66171	-5.8373	-6.8677	-7.2388	-6.2196	-3.7975	-3.0935	-0.32426	-2.0821	-1.7483	-3.4435	-4.7951	-1.3906	0.68722	0.34718	-1.3729	-0.70035	-0.017745	-2.088	-1.729	-3.4605	0.026352	-1.0137	-1.0511	-1.3898	-1.7222	1.7032	-0.69951	-5.8457	-3.7825	-3.7888	-5.8594	-4.819	-6.8761	-4.1289	-4.8127	-4.4789	-4.1226	-4.8266	-3.0985	-2.7586	-4.1402	-3.4425	-3.7751	-5.1733	-2.749	-2.7491	-2.7491	-1.7327	0.67377
-5.2097	-7.5587	-6.1919	-7.226	-5.1516	-6.5356	-4.4613	-5.5055	-6.1953	-6.8759	-7.2262	-2.0642	-4.1489	-5.1477	-4.8387	-6.5344	-6.2192	-8.2752	-0.70297	-4.8384	-6.1953	-5.1473	-3.0943	-4.1209	-3.4306	-5.845	-3.4329	-4.8143	-3.1175	-4.4876	-4.116	-5.5213	-4.8346	-6.5337	-5.8394	-4.4585	-4.1145	-4.1179	-4.8353	-5.8379	-5.1511	-4.4571	-3.7767	-3.7977	-3.4225	-3.7724	-2.7571	-3.1132	-2.0779	-4.8308	-5.182	-6.5622	-5.838	-6.8682	-6.5507	-6.2103	-6.5254	-7.9463	-4.1359	-5.8738	-3.4494	-2.0928	-4.8322	-6.1887	-1.3865	-3.7969	-5.1673	-1.3889	-0.71262	-1.3864	-1.7263	-2.0787	-2.4148	-1.3908	-1.3845	-2.4321	-4.1411	-4.1173	-2.0567	-2.4181	-3.1083	-5.5302	-3.427	-2.0743	-0.32654	-4.7998	-2.7606	-3.083	-6.5277	-1.3902	-2.074	-1.7301	-1.3663	-1.0162	-1.0337	-3.4228	-2.0738	-2.4176	-2.08	0.33657	-3.085	0.01797	-3.7687	-1.0333	-2.431	-0.31454	-0.67205	1.0482	-2.7309	-0.69571	2.4322	0.34071	-2.3883	-4.795	-4.4487	-6.5193	-5.1425	-4.1086	-3.4208	-4.1085	-3.4183	-3.4207	-3.0782	-3.0784	-3.0745	-3.4222	-3.4223	-2.7247	-2.3922	-2.3885	0.70807	-2.7286	0.36177	0.36544
-4.7239	-3.7306	-6.1478	-3.0467	-5.0997	-6.1288	-6.4801	-6.1475	-6.1287	-4.4196	-5.8013	-4.7605	-5.4574	-5.451	-6.8338	-6.8453	-2.3851	-0.61742	-3.0402	-5.8006	-5.4506	-5.1168	-4.7603	-4.7667	-5.1129	-5.1103	-5.8005	-3.7359	-4.086	-5.1097	-6.4787	-2.3463	-3.0447	-5.7865	-6.4765	-5.7982	-5.812	-5.454	-5.1073	-4.4194	-2.6988	-5.1128	-4.7565	-4.7586	-4.4297	-5.4461	-4.4218	-3.0228	-2.0047	-2.366	-2.7059	-3.7121	-5.1036	-3.4093	-5.1294	-5.7822	-8.5458	-7.8542	-4.4254	-6.1409	-6.4721	-5.103	0.05793	-2.3649	-6.1472	-5.4506	-8.2117	-7.5263	-5.1105	-7.8803	-7.8549	0.043338	-3.3832	-0.98654	-1.9904	-4.7613	-3.3935	-5.4539	-4.7561	-3.3671	-0.96911	-0.97537	0.75097	0.41098	-0.29292	-2.0106	-0.27897	-1.309	-0.27882	-1.3227	-1.3089	-3.029	-1.3088	2.4716	0.40019	-2.3601	-0.96856	1.7817	2.8218	-4.7556	-4.0826	-0.6245	0.76443	-3.7186	1.7946	-0.26545	-0.97039	-2.6769	-0.97407	-3.0419	-3.7069	0.06234	-3.0167	-4.0744	-4.737	-5.441	-5.4448	-3.7243	-3.0303	-3.7205	-2.694	-3.0341	-2.6903	-2.354	-3.3781	-2.6942	-3.0344	1.4423	1.4547	-1.3218	-3.0159	-0.29183	-1.9983	-0.27811
-5.0953	-2.3134	-4.4214	-1.3459	-2.7024	-4.0726	-5.0752	-5.1267	-4.071	0.74953	-5.7931	-5.1087	-5.1092	-5.7992	-4.0898	-1.6634	-4.7348	-5.0748	-6.4892	-4.7608	-4.761	-5.765	-6.1412	-4.7348	-6.1412	-5.4523	-5.7647	-6.8047	-7.4851	-5.8153	-3.3457	-4.7847	-4.733	-5.763	-4.7325	-5.4224	-4.7582	-4.3916	-4.0412	-4.7313	-5.071	-4.7308	-5.4133	-4.0665	-5.413	-4.7301	-5.42	-6.4747	-5.4165	-1.3132	-2.3494	-4.437	-4.063	-1.6699	-2.0036	-0.29725	-6.1344	-4.7527	-3.3723	-6.1619	-4.0637	-5.4579	-3.0559	-4.4301	-5.8003	-2.6934	-4.7701	-4.0888	-7.1872	-2.0082	-3.0382	-5.1161	0.062383	-3.7394	-4.4356	-2.6901	-3.694	-5.0643	-6.097	-3.0313	-7.8528	-7.8591	-4.7579	-2.3474	-3.0038	-0.96726	-2.3398	-4.7577	-4.06	-1.9995	-1.2832	-4.3722	-1.3281	2.1059	3.8774	-1.973	-0.25274	0.7874	-0.28021	-1.3164	-0.6439	-0.93249	4.194	-0.62	-0.29746	-3.3352	-3.6851	1.0941	-2.3124	-4.0665	1.128	-2.6548	-4.0589	-4.7152	-4.0212	-4.7152	-4.0324	-3.3348	-1.9645	-0.96576	0.40436	-1.9983	-1.9721	-4.3825	-2.3123	-1.33	-1.2787	1.4715	-0.24118	-2.6928	-2.3604	-1.619	-0.28265	-2.3092
