65.689	65.706	65.697	65.688	65.678	65.668	65.659	65.649	65.639	65.629	65.619	65.609	65.599	65.588	65.578	65.568	65.557	65.547	65.536	65.525	65.515	65.504	65.493	65.482	65.471	65.46	65.448	65.437	65.426	65.414	65.403	65.391	65.38	65.368	65.356	65.344	65.332	65.32	65.308	65.296	65.284	65.272	65.259	65.247	65.234	65.222	65.209	65.197	65.184	65.171	65.158	65.145	65.132	65.119	65.106	65.092	65.079	65.066	65.052	65.039	65.025	65.012	64.998	64.984	64.97	64.956	64.942	64.928	64.914	64.9	64.885	64.871	64.857	64.842	64.828	64.813	64.798	64.784	64.769	64.754	64.739	64.724	64.709	64.694	64.678	64.663	64.648	64.632	64.617	64.601	64.586	64.57	64.554	64.539	64.523	64.507	64.491	64.475	64.458	64.442	64.426	64.41	64.393	64.377	64.36	64.344	64.327	64.31	64.294	64.277	64.26	64.243	64.226	64.209	64.192	64.175	64.157	64.14	64.123	64.105	64.088	64.07	64.052	64.035	64.017	63.999	63.981	63.963	63.945	63.927	63.909	63.891	63.873	63.854
65.64	65.656	65.647	65.638	65.628	65.618	65.609	65.599	65.589	65.579	65.569	65.559	65.549	65.539	65.528	65.518	65.507	65.497	65.486	65.476	65.465	65.454	65.443	65.432	65.421	65.41	65.399	65.388	65.376	65.365	65.353	65.342	65.33	65.318	65.307	65.295	65.283	65.271	65.259	65.247	65.235	65.222	65.21	65.198	65.185	65.173	65.16	65.147	65.135	65.122	65.109	65.096	65.083	65.07	65.057	65.043	65.03	65.017	65.003	64.99	64.976	64.963	64.949	64.935	64.921	64.907	64.893	64.879	64.865	64.851	64.837	64.822	64.808	64.794	64.779	64.764	64.75	64.735	64.72	64.705	64.69	64.675	64.66	64.645	64.63	64.615	64.6	64.584	64.569	64.553	64.538	64.522	64.506	64.49	64.475	64.459	64.443	64.427	64.41	64.394	64.378	64.362	64.345	64.329	64.312	64.296	64.279	64.263	64.246	64.229	64.212	64.195	64.178	64.161	64.144	64.127	64.11	64.092	64.075	64.058	64.04	64.023	64.005	63.987	63.97	63.952	63.934	63.916	63.898	63.88	63.862	63.844	63.825	63.807
65.591	65.607	65.597	65.588	65.578	65.568	65.559	65.549	65.539	65.529	65.519	65.509	65.499	65.489	65.479	65.468	65.458	65.447	65.437	65.426	65.415	65.404	65.393	65.382	65.371	65.36	65.349	65.338	65.327	65.315	65.304	65.292	65.281	65.269	65.257	65.245	65.234	65.222	65.21	65.197	65.185	65.173	65.161	65.148	65.136	65.123	65.111	65.098	65.085	65.073	65.06	65.047	65.034	65.021	65.008	64.994	64.981	64.968	64.954	64.941	64.927	64.914	64.9	64.886	64.872	64.859	64.845	64.831	64.816	64.802	64.788	64.774	64.759	64.745	64.73	64.716	64.701	64.687	64.672	64.657	64.642	64.627	64.612	64.597	64.582	64.567	64.551	64.536	64.52	64.505	64.489	64.474	64.458	64.442	64.426	64.411	64.395	64.379	64.362	64.346	64.33	64.314	64.297	64.281	64.265	64.248	64.232	64.215	64.198	64.181	64.165	64.148	64.131	64.114	64.097	64.079	64.062	64.045	64.028	64.01	63.993	63.975	63.958	63.94	63.922	63.904	63.887	63.869	63.851	63.833	63.815	63.797	63.778	63.76
65.542	65.557	65.548	65.538	65.529	65.519	65.51	65.5	65.49	65.48	65.47	65.46	65.45	65.44	65.429	65.419	65.409	65.398	65.388	65.377	65.366	65.355	65.345	65.334	65.323	65.311	65.3	65.289	65.278	65.266	65.255	65.243	65.232	65.22	65.208	65.197	65.185	65.173	65.161	65.149	65.137	65.124	65.112	65.1	65.087	65.075	65.062	65.05	65.037	65.024	65.011	64.998	64.985	64.972	64.959	64.946	64.933	64.92	64.906	64.893	64.879	64.866	64.852	64.838	64.824	64.81	64.797	64.783	64.768	64.754	64.74	64.726	64.711	64.697	64.683	64.668	64.653	64.639	64.624	64.609	64.594	64.579	64.564	64.549	64.534	64.519	64.504	64.488	64.473	64.457	64.442	64.426	64.411	64.395	64.379	64.363	64.347	64.331	64.315	64.299	64.283	64.267	64.25	64.234	64.217	64.201	64.184	64.168	64.151	64.134	64.117	64.101	64.084	64.067	64.05	64.032	64.015	63.998	63.981	63.963	63.946	63.928	63.911	63.893	63.876	63.858	63.84	63.822	63.804	63.786	63.768	63.75	63.732	63.714
65.494	65.508	65.499	65.49	65.48	65.47	65.461	65.451	65.441	65.431	65.421	65.411	65.401	65.391	65.381	65.37	65.36	65.35	65.339	65.328	65.318	65.307	65.296	65.285	65.274	65.263	65.252	65.241	65.229	65.218	65.207	65.195	65.184	65.172	65.16	65.148	65.137	65.125	65.113	65.101	65.089	65.076	65.064	65.052	65.039	65.027	65.014	65.002	64.989	64.976	64.963	64.951	64.938	64.925	64.911	64.898	64.885	64.872	64.858	64.845	64.831	64.818	64.804	64.79	64.777	64.763	64.749	64.735	64.721	64.707	64.693	64.678	64.664	64.65	64.635	64.621	64.606	64.591	64.577	64.562	64.547	64.532	64.517	64.502	64.487	64.472	64.456	64.441	64.426	64.41	64.395	64.379	64.363	64.348	64.332	64.316	64.3	64.284	64.268	64.252	64.236	64.22	64.203	64.187	64.171	64.154	64.138	64.121	64.104	64.088	64.071	64.054	64.037	64.02	64.003	63.986	63.969	63.952	63.934	63.917	63.9	63.882	63.865	63.847	63.829	63.812	63.794	63.776	63.758	63.74	63.722	63.704	63.686	63.668
65.447	65.46	65.451	65.441	65.432	65.422	65.412	65.403	65.393	65.383	65.373	65.363	65.353	65.343	65.333	65.322	65.312	65.301	65.291	65.28	65.27	65.259	65.248	65.237	65.226	65.215	65.204	65.193	65.181	65.17	65.159	65.147	65.136	65.124	65.112	65.101	65.089	65.077	65.065	65.053	65.041	65.029	65.016	65.004	64.992	64.979	64.967	64.954	64.941	64.929	64.916	64.903	64.89	64.877	64.864	64.851	64.838	64.824	64.811	64.798	64.784	64.771	64.757	64.743	64.729	64.716	64.702	64.688	64.674	64.66	64.645	64.631	64.617	64.602	64.588	64.574	64.559	64.544	64.53	64.515	64.5	64.485	64.47	64.455	64.44	64.425	64.41	64.394	64.379	64.364	64.348	64.332	64.317	64.301	64.285	64.27	64.254	64.238	64.222	64.206	64.19	64.173	64.157	64.141	64.124	64.108	64.091	64.075	64.058	64.041	64.025	64.008	63.991	63.974	63.957	63.94	63.923	63.906	63.888	63.871	63.854	63.836	63.819	63.801	63.783	63.766	63.748	63.73	63.712	63.694	63.676	63.658	63.64	63.622
65.399	65.412	65.402	65.393	65.383	65.374	65.364	65.355	65.345	65.335	65.325	65.315	65.305	65.295	65.284	65.274	65.264	65.253	65.243	65.232	65.222	65.211	65.2	65.189	65.178	65.167	65.156	65.145	65.134	65.122	65.111	65.099	65.088	65.076	65.065	65.053	65.041	65.029	65.017	65.005	64.993	64.981	64.969	64.956	64.944	64.932	64.919	64.907	64.894	64.881	64.868	64.856	64.843	64.83	64.817	64.803	64.79	64.777	64.764	64.75	64.737	64.723	64.71	64.696	64.682	64.668	64.655	64.641	64.627	64.612	64.598	64.584	64.57	64.556	64.541	64.527	64.512	64.497	64.483	64.468	64.453	64.438	64.423	64.408	64.393	64.378	64.363	64.348	64.332	64.317	64.301	64.286	64.27	64.255	64.239	64.223	64.207	64.191	64.175	64.159	64.143	64.127	64.111	64.094	64.078	64.062	64.045	64.029	64.012	63.995	63.979	63.962	63.945	63.928	63.911	63.894	63.877	63.86	63.842	63.825	63.808	63.79	63.773	63.755	63.738	63.72	63.702	63.684	63.667	63.649	63.631	63.613	63.595	63.577
65.352	65.364	65.354	65.345	65.335	65.326	65.316	65.306	65.297	65.287	65.277	65.267	65.257	65.247	65.237	65.226	65.216	65.205	65.195	65.184	65.174	65.163	65.152	65.141	65.13	65.119	65.108	65.097	65.086	65.075	65.063	65.052	65.04	65.029	65.017	65.005	64.993	64.982	64.97	64.958	64.946	64.933	64.921	64.909	64.897	64.884	64.872	64.859	64.847	64.834	64.821	64.808	64.795	64.782	64.769	64.756	64.743	64.73	64.717	64.703	64.69	64.676	64.663	64.649	64.635	64.621	64.608	64.594	64.58	64.566	64.551	64.537	64.523	64.509	64.494	64.48	64.465	64.451	64.436	64.421	64.407	64.392	64.377	64.362	64.347	64.332	64.316	64.301	64.286	64.27	64.255	64.24	64.224	64.208	64.193	64.177	64.161	64.145	64.129	64.113	64.097	64.081	64.065	64.048	64.032	64.016	63.999	63.983	63.966	63.949	63.933	63.916	63.899	63.882	63.865	63.848	63.831	63.814	63.797	63.779	63.762	63.745	63.727	63.71	63.692	63.674	63.657	63.639	63.621	63.603	63.585	63.567	63.549	63.531
65.305	65.316	65.306	65.297	65.287	65.278	65.268	65.259	65.249	65.239	65.229	65.219	65.209	65.199	65.189	65.179	65.168	65.158	65.147	65.137	65.126	65.115	65.105	65.094	65.083	65.072	65.061	65.05	65.038	65.027	65.016	65.004	64.993	64.981	64.97	64.958	64.946	64.934	64.922	64.91	64.898	64.886	64.874	64.862	64.849	64.837	64.825	64.812	64.799	64.787	64.774	64.761	64.748	64.735	64.722	64.709	64.696	64.683	64.67	64.656	64.643	64.629	64.616	64.602	64.588	64.575	64.561	64.547	64.533	64.519	64.505	64.491	64.476	64.462	64.448	64.433	64.419	64.404	64.39	64.375	64.36	64.345	64.33	64.315	64.3	64.285	64.27	64.255	64.24	64.224	64.209	64.193	64.178	64.162	64.146	64.131	64.115	64.099	64.083	64.067	64.051	64.035	64.019	64.002	63.986	63.97	63.953	63.937	63.92	63.904	63.887	63.87	63.853	63.836	63.819	63.802	63.785	63.768	63.751	63.734	63.717	63.699	63.682	63.664	63.647	63.629	63.611	63.594	63.576	63.558	63.54	63.522	63.504	63.486
65.258	65.268	65.259	65.25	65.24	65.231	65.221	65.211	65.202	65.192	65.182	65.172	65.162	65.152	65.142	65.131	65.121	65.111	65.1	65.09	65.079	65.068	65.058	65.047	65.036	65.025	65.014	65.003	64.992	64.98	64.969	64.957	64.946	64.934	64.923	64.911	64.899	64.888	64.876	64.864	64.852	64.84	64.827	64.815	64.803	64.791	64.778	64.766	64.753	64.74	64.728	64.715	64.702	64.689	64.676	64.663	64.65	64.637	64.623	64.61	64.597	64.583	64.57	64.556	64.542	64.529	64.515	64.501	64.487	64.473	64.459	64.445	64.43	64.416	64.402	64.387	64.373	64.358	64.344	64.329	64.314	64.299	64.285	64.27	64.255	64.24	64.224	64.209	64.194	64.179	64.163	64.148	64.132	64.117	64.101	64.085	64.069	64.054	64.038	64.022	64.006	63.99	63.973	63.957	63.941	63.924	63.908	63.892	63.875	63.858	63.842	63.825	63.808	63.791	63.774	63.757	63.74	63.723	63.706	63.689	63.672	63.654	63.637	63.619	63.602	63.584	63.567	63.549	63.531	63.513	63.495	63.478	63.46	63.441
