2.0158	2.3804	1.6911	1.0019	2.0704	1.3536	2.0345	1.7191	1.3885	2.0319	1.6928	1.0274	0.33825	1.3416	1.3799	0.70434	1.3951	1.3907	0.68516	0.68837	1.0053	1.0298	1.0444	1.7351	1.0458	0.33759	0.70215	1.0266	1.0449	1.0305	1.0225	1.0469	1.7377	1.737	1.7326	1.027	1.3991	1.3946	1.0466	1.046	2.4281	1.4024	1.4028	1.7105	1.7109	1.735	2.0754	1.3783	2.0587	1.3904	2.0434	1.3851	1.3868	1.3834	2.754	2.4143	2.0685	1.0504	1.7297	1.3841	1.731	1.0304	1.3986	2.0792	1.3823	1.7292	1.7297	1.7179	1.3784	1.3963	1.7025	1.7016	1.3618	1.3613	1.3729	1.702	1.356	1.7026	1.0053	1.0132	2.0549	1.353	1.0071	1.3536	0.6652	1.0217	1.3545	1.6986	1.0075	2.0392	1.6994	1.3514	1.3692	1.3696	1.02	1.0203	1.0319	1.3572	1.6951	0.66769	0.70239	1.3514	1.043	1.0295	1.7085	0.68998	1.709	1.0055	1.0308	1.0266	1.3531	0.33695	2.0573	1.0412	0.68757	1.3916	1.0418	1.0239	1.0241	0.68429	0.68441	1.3509	1.351	1.3885	0.34216	1.0382	0.68424	1.0338	1.7236	1.3835	0.99571	0.34287	1.7091	1.02	1.0323	0.67826	1.0217	1.028	1.0284	0.68889	1.367	1.3738	0.68176	1.375	1.0229	0.70235	1.0368	1.7475	1.0343	2.4389	1.0595	0.73135	1.7267	1.0368	0.72078	1.4222	0.69747	1.0575	1.0553	1.0553	1.0581	1.0556	1.7321	0.71573	1.056	1.4084	1.0549	0.715	2.4468	1.0706	1.0671	1.0712	1.0677	2.0981	1.4046	1.755	1.7553	1.4156	1.3885	1.7563	2.4506	1.4034	2.1014	1.0681	1.406	1.4165	2.0995	0.7135	1.4041	1.4208	1.4324	2.098	1.0721	1.7464	1.4168	0.72724	0.72653	1.4046	1.7614	1.4219	1.4199	1.4067	2.4372	1.0663	1.4168	2.4487	2.0992	0.74342	1.4202	1.7744	1.4074	1.4353	2.4521	1.7761	1.4328	2.117	2.1175	1.7616	1.7621	1.775	2.7931	1.4234	1.7801	1.7368	1.441	1.7816	1.088	1.0886	0.74904	1.7797	1.7839	1.7807	1.7811	2.4718	1.4146	2.1188	1.4118	1.4399	1.0903	1.781	2.4753	2.1196	1.4464	1.4469	2.1212	1.4441	1.7809	1.0951	1.4457	1.7837	1.7831	1.091	2.4717	2.1259	0.40884	1.4393	1.0899	0.75032	0.4072	1.0915	1.4096	1.4464
1.799	2.146	2.463	2.1101	3.1495	2.144	2.4849	2.1458	1.419	2.1238	2.4885	1.7993	1.8001	1.7719	1.7966	1.7848	2.1518	1.4349	1.7994	2.154	2.1547	2.4792	1.4448	1.798	1.4462	1.4846	1.8252	1.792	1.4651	2.1771	1.1478	2.1734	2.1741	2.4773	1.8254	1.7924	1.8268	1.7899	1.8068	2.4813	2.1744	2.5151	2.5154	2.4796	2.1399	2.1765	2.1769	2.1397	2.4839	2.1731	2.5135	2.8616	2.172	1.7911	3.1693	2.1762	2.1743	2.1412	1.8205	1.8211	2.4781	1.4762	1.4855	1.8237	2.5119	2.5087	3.2056	2.1688	2.5119	1.8982	2.2486	2.5704	2.9394	1.9035	2.2376	2.2542	2.9283	1.8885	2.228	2.2283	1.8848	1.8852	1.8854	1.8795	1.8798	1.8863	1.888	2.2261	2.5726	1.8829	2.2307	2.5886	2.2276	1.8993	1.8997	1.8825	1.8782	2.2462	2.2252	1.8968	1.1995	2.2474	2.2301	2.5918	2.5882	2.5841	1.8805	1.8945	2.9348	2.935	2.2314	1.5591	1.5555	2.2458	1.5554	2.2456	1.5734	2.2423	1.8962	2.2288	1.574	1.2104	0.5229	2.2389	1.894	0.8624	1.2474	1.9097	2.9258	1.5868	1.5691	2.2588	2.5947	1.8881	1.5641	1.5402	1.54	1.5398	1.9038	2.2368	1.8886	1.579	1.9196	1.5803	1.5783	1.894	2.2384	2.2266	1.8898	1.8943	1.5337	1.2118	1.8987	1.8925	2.2453	1.8767	1.2007	2.2433	1.5498	2.2436	2.2439	1.89	1.5502	1.8864	1.1979	2.9266	2.2281	2.2244	1.891	1.5562	1.8752	1.8755	2.9121	2.2387	1.8765	1.5544	1.8771	2.2238	2.5617	2.2282	2.9149	2.219	1.8694	2.5599	1.554	1.877	2.9113	2.2279	1.8746	2.5864	2.9093	2.2435	1.8701	1.8706	1.8948	2.5854	2.2459	2.594	1.9044	1.8975	2.9341	3.2584	2.2289	2.5694	1.8961	1.8967	1.5684	2.2552	2.2558	1.9024	1.5629	2.2533	2.92	1.9255	1.5408	2.5875	1.923	1.9235	3.304	2.593	1.9034	2.5939	2.2718	2.3023	1.5914	1.5869	2.2774	2.2829	2.6447	4.0253	1.5818	1.9387	2.6428	2.9934	1.6138	2.9682	1.9549	2.3054	1.9221	2.6203	1.617	1.5874	1.588	2.2823	2.3053	1.6158	1.9564	2.9708	1.9575	2.308	1.9599	1.9213	1.9557	2.2837	1.958	1.6185	1.9354	2.2859	2.3103	1.6195	2.3115	1.9342
2.2136	2.9067	2.9075	2.8946	3.2492	2.8962	2.9109	2.5656	2.5664	2.2173	2.5691	2.2123	2.5707	2.5791	2.5838	1.8831	2.2238	2.2322	3.2629	2.5823	2.233	1.8899	2.2231	2.5676	2.922	1.8788	2.9094	2.2338	2.5833	1.9077	3.2784	2.5815	2.2497	3.2667	2.9411	2.5704	2.9463	3.2781	3.265	3.6332	3.2975	2.9443	3.6348	2.5875	3.2679	3.6497	2.9373	3.2954	2.9382	3.9725	2.9215	2.9571	3.6477	2.9445	3.2991	2.9548	2.9378	3.6285	2.9567	2.9435	2.958	2.2686	2.6192	2.9387	3.2955	2.6137	3.2944	3.2974	2.6018	3.016	2.6788	3.0191	3.357	3.016	3.0353	3.3533	3.3799	3.0401	2.6743	3.3784	2.6773	3.039	3.3793	2.3519	3.3691	3.0355	3.0358	2.696	3.0125	3.0366	2.6907	3.3773	3.0138	2.6933	3.7238	3.368	2.3383	3.0349	3.0291	2.6893	3.0296	2.3674	3.0295	2.6921	2.7138	3.0541	2.0243	3.7208	2.6872	3.055	2.7152	2.6834	2.3336	3.0514	2.3616	2.338	2.362	3.0498	2.3385	3.0501	2.3422	3.0485	3.0325	2.0025	2.6926	2.7088	2.0185	2.0184	2.7082	3.7315	2.3513	2.011	2.3508	3.3806	3.0266	2.0102	2.7025	2.6913	2.6958	2.6999	3.3767	2.0096	2.0253	2.3484	2.3489	3.3035	2.9642	2.6287	1.5856	2.2738	2.2731	2.6276	1.5882	2.9687	2.2752	1.9353	2.637	2.6257	2.2759	2.2759	2.2699	2.6198	2.2764	2.62	2.9741	2.634	2.2728	2.2765	3.3145	2.6195	2.315	1.6252	2.3156	3.3122	2.3162	2.6667	2.2694	2.6548	2.9701	3.2967	2.2984	1.9335	2.3153	2.6321	3.0063	2.9729	2.991	3.6938	2.6481	3.3286	2.6652	2.6657	2.6661	2.3166	2.317	2.995	2.6531	2.6647	2.989	2.6571	2.6499	1.9642	2.9948	1.6276	2.9921	2.6601	2.3067	2.9973	2.3078	2.6583	1.9688	2.3054	2.6597	2.6601	2.9944	3.691	2.6514	3.6818	2.9984	2.305	2.6593	3.0173	2.3015	2.9445	3.2849	3.273	2.2396	2.2439	2.5867	2.2759	2.6039	2.5883	2.6049	2.6055	2.606	2.9127	2.607	3.6252	2.2541	2.9285	2.6052	2.6058	2.6064	2.5982	2.9525	2.6131	2.5961	3.2767	2.9332	2.2399	2.2443	2.931	2.2629	2.9396	2.9402	2.2469	3.6314	2.9419	3.2747	2.6128	2.9409	2.6014
2.985	3.0234	4.0267	3.3375	3.0259	4.0292	4.3587	2.6456	3.3741	2.9872	3.0257	3.3389	2.6873	4.042	3.0066	3.0246	3.7154	3.3323	3.0006	3.3514	4.0421	3.029	3.3573	3.0302	3.0033	3.7163	3.0269	3.0013	3.692	3.6965	3.3572	3.004	3.0062	3.6942	3.3386	3.3555	3.34	3.0029	3.6974	3.3541	3.3561	3.6991	3.0021	3.6949	3.6929	3.6933	4.0437	4.3841	3.3621	3.3488	3.6954	3.6909	4.3679	4.3901	4.727	4.384	4.0385	3.6954	3.3636	4.073	4.4137	3.3528	2.6987	3.7256	4.3924	3.703	4.0775	4.0405	4.0788	3.7853	4.4597	3.7652	2.7355	4.8221	3.7662	3.7489	3.7507	3.4433	3.7837	3.784	3.0734	3.0899	4.1216	3.4242	3.7807	4.1225	4.439	4.123	3.4256	3.7613	3.7692	4.1234	3.4223	3.7703	3.7707	4.4887	4.0977	3.4595	4.0939	3.7717	3.7721	3.7447	4.1189	3.1067	3.457	3.7972	4.4875	4.1157	4.1435	3.0798	3.4539	3.1217	3.4542	3.4545	2.7584	3.4548	2.7607	3.4447	3.1011	2.7788	3.4451	3.0953	2.7554	4.1593	3.1194	3.4652	3.7813	3.465	3.0909	2.7583	3.1144	3.4479	3.4401	3.7799	2.781	3.4593	3.0929	3.4428	3.7827	3.1087	3.1091	3.0935	2.7778	2.427	3.1076	3.116	2.4366	4.1574	2.7919	3.8088	3.8233	4.174	3.8109	3.8116	3.4858	3.4682	3.1323	3.1185	2.4525	4.1588	3.469	3.1328	3.1168	2.4529	2.7894	2.7892	3.1295	3.457	3.4634	3.4812	3.464	3.1142	3.8047	3.1149	2.7715	3.1056	3.1121	3.1063	2.7904	4.1708	2.4512	3.8253	3.1143	3.8186	3.7952	2.7894	3.4623	3.4803	2.7908	4.1475	2.7955	3.136	3.1325	2.0992	3.1297	3.1302	3.4807	3.4887	3.1316	3.1322	2.7926	3.8232	3.8274	3.8241	3.4884	3.4765	4.5195	3.1362	3.8305	3.4948	3.134	2.7981	3.4886	4.1752	3.8257	2.7812	3.4865	3.8308	3.495	3.1454	3.4797	3.1424	3.8104	3.1534	3.1551	3.1504	3.4947	2.8165	3.4994	3.4962	3.4942	3.8373	3.1452	4.1819	3.4924	3.4991	3.1496	3.1577	3.4944	3.1588	3.1479	3.1522	2.4728	3.507	2.8037	3.5081	3.4949	2.8191	2.8121	3.1602	3.5109	3.1488	3.4981	3.1445	4.1852	2.8194	3.1339	2.4667	3.1612	2.8092	3.1499	3.4866
3.7308	4.3825	3.6933	3.728	4.0689	4.0697	4.4344	4.0437	4.4222	3.7468	4.4324	4.0832	4.0841	3.731	3.7319	3.3965	4.0735	3.398	3.3511	4.0782	3.395	3.7456	3.3961	3.7467	4.4311	4.4379	4.4262	5.113	4.0847	3.733	3.7337	4.4245	4.4313	3.0458	4.4203	3.7248	4.0839	3.3893	4.0737	4.4119	4.431	4.7593	4.0636	4.4203	4.0769	4.4149	4.4101	4.4106	4.751	4.4239	4.4184	4.4406	4.0914	4.0921	4.4277	4.0747	4.0893	4.7663	4.4269	5.5049	4.4206	4.4427	4.4433	4.4301	4.4434	4.4403	3.751	4.4417	5.1223	4.7988	4.8309	4.8375	4.474	5.1544	3.797	4.1202	4.8344	4.1447	4.4712	4.4953	4.4955	5.1521	4.4899	5.1764	3.7958	3.4699	4.154	4.8505	4.1546	4.5111	4.4937	4.4702	4.4945	4.5078	4.5083	4.1587	5.1891	4.8495	4.8499	4.8502	4.5105	4.5108	5.1865	4.1567	4.8409	5.1873	5.5314	4.8416	4.5094	4.1558	4.506	4.1541	4.5043	5.1784	4.8424	3.8149	4.839	4.1529	3.4669	3.127	4.499	4.1492	4.1531	3.4593	3.8056	3.1219	4.5034	3.8094	3.813	4.1528	4.4723	4.1558	3.4542	3.114	4.1476	3.4313	3.8035	4.121	4.147	5.1844	3.8104	4.841	4.1515	3.4623	3.4553	4.0299	3.6882	3.7075	3.3396	3.7141	4.3934	3.6902	4.381	4.3954	4.0538	3.7063	4.0466	3.7142	4.0545	4.0644	4.027	4.027	3.711	3.3747	3.6874	4.0387	4.7551	4.3774	3.3538	3.7215	4.062	4.0483	3.3726	4.0628	3.3808	3.6974	3.3739	3.008	3.7208	4.0611	3.0315	3.018	3.7222	4.7264	4.7607	3.3811	3.374	4.0382	3.7287	4.4191	4.7258	4.0701	4.0743	4.071	4.0752	5.1019	3.7362	4.0613	3.7294	4.0738	4.4204	3.731	4.0753	3.7319	4.4225	4.4306	3.7373	4.7678	3.7382	3.3811	4.4256	4.0759	3.3902	3.3945	4.7712	3.3877	3.738	4.4285	3.7427	3.7393	4.0836	4.0841	4.4345	4.4112	4.0616	3.7159	3.7225	4.4069	3.3695	4.0477	3.3644	4.0549	4.7454	4.056	3.7164	3.7245	3.0274	3.7256	3.7084	4.0627	3.747	3.7475	3.7481	3.7248	4.0892	3.7497	3.7127	4.0909	3.7612	4.0641	4.4386	3.749	3.7258	4.0662	3.7506	4.105	4.0918	4.4422	3.0764	4.4156	3.3999	3.3628
4.2142	3.8651	5.5798	4.2168	3.8853	5.237	4.5716	5.5848	5.2633	4.574	4.2348	4.2118	4.5765	4.5773	4.5729	4.9138	5.2646	4.5531	4.9	4.9005	4.5772	4.9016	5.586	3.8613	4.8981	5.2426	4.897	4.8939	4.2207	4.9229	4.9022	5.9354	5.2461	4.8968	5.2497	4.5818	3.8924	4.8991	5.2735	4.9002	4.9284	4.8924	5.2467	3.891	4.9216	3.8919	4.5547	4.5828	4.9234	4.2442	5.6098	5.6105	5.9651	4.9258	5.2766	5.9674	5.9681	4.9251	5.2707	4.5852	5.612	4.9203	4.9211	4.5818	4.9287	4.9232	4.93	5.6145	4.5863	4.9106	5.2612	4.9117	5.2621	4.9401	5.2904	5.9531	4.5772	4.9175	4.5692	4.5971	5.2597	5.2639	4.9142	5.2883	5.2886	4.235	4.5753	4.9347	5.2574	4.2276	5.2856	4.9236	5.2626	4.9244	5.231	4.9376	4.921	5.2276	4.878	4.9222	5.2287	5.2728	5.2293	4.8795	5.2875	4.5839	5.6096	5.2837	5.2777	5.6241	4.5943	5.2845	4.1969	4.5948	4.9226	4.5846	4.9172	4.925	4.9251	5.6215	4.9254	5.2817	4.9318	4.5857	4.5877	5.2716	4.9278	4.9279	4.9215	4.5813	4.9211	4.2322	4.9206	5.6001	4.2337	4.5674	4.9096	4.9157	4.5694	4.9131	4.9153	4.573	4.5773	4.5666	4.2311	4.6057	4.2664	5.2971	4.6117	4.9523	4.6093	4.5961	4.6145	4.6113	4.6158	3.9225	3.9228	3.9189	4.9568	4.613	5.3033	3.9232	4.9535	4.6056	3.9236	5.3034	4.2737	4.2774	4.6139	4.3114	4.278	4.9506	3.9586	4.2751	4.6117	4.612	4.9523	4.3103	4.6145	3.9609	5.6815	4.6141	3.9206	4.3086	4.309	4.2733	4.31	3.6203	4.6509	4.6175	4.6518	4.3084	3.9364	4.3093	4.6498	4.2726	4.6508	3.9249	3.6216	3.9336	3.9402	4.6131	5.3174	4.6279	4.2822	4.2889	5.3195	4.63	4.9705	5.321	3.5976	4.2742	4.2824	3.9366	4.6294	4.9674	3.9341	3.6006	4.2911	4.2854	5.6557	5.6562	4.6228	4.2033	4.2275	4.228	4.5684	4.569	4.9094	3.8799	4.2066	4.2348	4.2274	3.8542	3.8823	3.879	4.5457	3.9115	4.5706	4.2311	4.5717	4.2636	4.2364	3.5468	4.2337	3.9118	3.541	4.2315	4.9435	4.264	4.2332	4.2412	4.2616	4.2382	3.5726	4.6032	4.5576	3.8866	5.9849	3.9154	4.5822	4.2202
5.2444	4.9052	5.2461	4.2169	5.2201	4.9085	5.2232	5.2502	6.6258	4.5327	4.9074	5.2482	5.2213	4.5598	5.2507	5.2515	5.2523	4.9078	5.2222	5.5727	6.2795	5.25	5.9144	5.2249	5.6017	4.9124	5.2478	5.2223	6.2569	5.2276	5.5745	5.2252	4.5397	5.5803	6.261	5.5902	5.2246	4.5598	5.5781	5.9186	5.5768	5.2436	5.2441	5.5946	5.9299	5.5903	5.9147	6.6216	6.2723	5.5908	5.5915	5.5946	5.9192	4.8986	5.6032	5.944	6.2571	5.6251	5.2743	5.947	5.9339	5.2447	5.2542	5.2273	5.2557	5.5925	6.287	5.9338	5.9482	4.9748	6.003	5.2997	5.9902	5.9996	6.3399	5.6601	5.3104	5.9869	6.001	5.9851	5.6615	5.988	5.3097	4.9677	5.6418	5.6559	5.9962	6.6865	5.6429	5.6456	5.9998	6.324	5.6535	5.9939	5.6567	5.6547	5.2913	5.9979	6.3398	5.2925	5.6521	5.6524	5.2889	5.6529	5.307	5.6535	5.9937	5.3216	5.658	5.6543	6.0077	5.6503	5.3181	5.3182	5.6685	5.3186	4.9788	5.6628	5.6629	5.6587	4.9688	4.6189	5.3091	5.3153	5.6531	4.2855	4.9755	5.3033	5.6613	5.6549	5.2985	4.9644	5.3043	4.9579	5.6477	5.9876	5.3012	4.9532	5.2992	5.2992	4.9529	4.6153	4.9569	5.2977	4.2645	4.6491	5.3399	5.6906	4.6474	4.3042	5.685	5.3395	6.0302	5.3408	5.6916	4.6498	5.339	4.9866	4.9806	4.3067	4.9832	6.027	4.981	5.3371	4.9974	4.6472	5.6714	5.3335	5.67	5.3176	4.6464	4.628	4.6285	4.9787	5.3353	5.3471	4.9921	4.6425	4.3143	4.287	5.3451	4.9815	5.672	4.6285	5.3189	5.3469	4.3073	5.0039	4.6307	5.3449	4.9815	4.6282	6.0363	5.6968	4.6572	4.6537	5.3443	5.3447	5.0052	5.3395	4.9999	5.3467	4.3172	6.0353	5.3482	4.6662	4.6667	5.3396	5.3402	4.3168	4.3174	5.3592	5.0022	5.3464	5.3607	4.3094	4.3367	5.3403	4.6684	5.0188	5.0193	4.6574	5.3602	5.0207	4.6735	5.3654	4.6681	6.0486	5.0166	5.7096	3.9938	6.3945	5.021	4.6716	5.0221	5.0265	4.673	4.3297	3.994	5.3722	4.6751	4.6756	5.3662	5.0343	5.3749	5.3754	4.342	4.3349	5.3593	5.7236	3.9918	5.7247	4.6852	4.6719	4.3463	4.6792	4.6871	4.0076	4.6883	5.035	4.6855	4.3498
5.6292	5.5862	5.927	5.9287	5.6272	5.968	5.6289	5.9696	5.6282	6.3213	5.2898	5.9729	5.9685	4.9393	6.304	5.9709	5.2892	5.6321	5.9727	5.9571	5.6315	5.6268	6.3036	6.3042	5.631	5.9693	5.6322	5.2906	5.9713	5.972	6.3176	5.616	6.3028	6.3035	5.9702	5.9708	5.6314	6.3058	6.3064	5.6278	6.3299	6.3028	5.641	5.9538	6.6605	6.6728	5.9558	5.9842	5.9797	5.6405	6.3036	5.642	6.309	6.6774	7.0243	6.6789	5.9897	5.9815	6.6722	6.6732	6.6779	7.0249	6.3395	7.0441	6.6809	6.6954	6.001	7.0355	6.6922	7.3827	6.3532	5.9961	6.3542	6.3547	6.3587	5.6652	6.3468	7.0409	6.6912	6.0053	6.3518	6.3598	6.3524	6.3527	7.0468	6.0032	6.0065	6.693	6.3509	6.6974	6.3577	6.3543	6.3547	6.3465	7.0493	6.3512	6.3516	7.0459	6.6901	6.6905	7.041	7.3875	6.6978	6.358	5.6552	6.6816	7.3719	6.3483	5.6646	5.9925	6.355	5.999	6.343	5.6549	6.3666	6.679	6.6793	5.9933	5.9934	5.9936	5.9937	6.0414	5.9896	6.0134	5.9897	6.7037	6.3637	6.3637	5.3337	5.6497	5.6495	6.3393	6.0088	6.0324	6.3822	5.6683	5.668	6.0318	6.3817	5.3517	5.3516	5.6615	6.7176	6.0281	6.3788	5.6395	5.9664	6.3247	5.9817	5.99	5.6431	5.3038	5.3005	5.9826	5.9834	5.6501	5.6509	6.6674	6.3414	5.6376	5.6393	5.3077	5.988	6.6778	5.6481	6.3318	5.2959	5.9881	5.9885	5.3083	5.9825	5.6386	5.2991	6.3355	5.9859	5.3	6.3243	5.6684	5.6412	5.9753	5.6381	6.6683	4.9426	5.3267	6.0071	5.3275	5.668	4.9783	4.9789	6.3255	5.2921	5.3102	5.6668	5.3273	5.3116	5.3282	5.3126	4.9791	5.3135	5.3262	5.3104	5.311	4.9615	5.3057	4.9625	5.993	4.9797	5.6479	5.6484	4.9487	5.3055	6.3359	5.6464	4.9568	5.9811	5.6791	4.6496	5.3024	4.9528	5.3131	5.3136	5.6541	5.3383	6.0788	5.7354	6.3883	5.0425	5.7369	5.0473	6.0779	6.0743	5.3949	6.0791	6.4297	5.7402	5.0469	5.7413	5.0556	5.4099	5.0566	5.7394	5.7437	5.7443	6.0847	5.4053	5.402	5.7465	5.4108	5.4075	5.408	5.0508	5.745	4.3932	5.7461	5.7505	5.7472	5.4078	5.7482	5.4365	5.087	5.7497	4.744
5.3709	6.3857	6.0503	6.3873	6.4043	6.3928	6.0445	6.3891	7.43	6.7408	6.4193	6.0486	6.7432	6.4217	6.0824	5.7039	6.4184	5.729	6.7457	6.0525	6.3969	5.7074	6.398	5.7324	6.744	7.1085	6.743	6.4199	6.4183	6.0575	6.4221	6.7728	6.0834	6.4189	6.0772	6.3962	6.4183	6.0789	7.4595	7.11	6.7644	6.7649	8.1125	6.4171	6.4179	6.7448	7.1033	6.7701	6.4208	7.4693	7.4562	7.1018	7.7925	7.4671	7.4679	7.4548	7.1194	6.7665	6.4175	6.7823	7.4619	7.1189	7.1408	6.4304	6.7688	6.7756	7.1224	7.1106	6.4335	7.1255	6.7634	6.4139	7.1182	6.4324	7.1228	7.1192	7.1056	7.8097	7.7962	7.1155	6.762	6.7623	6.4264	7.4706	7.117	7.1211	7.8153	7.4718	7.4682	6.7738	7.468	6.7822	7.1188	6.7753	7.8134	7.1238	7.4743	7.4747	7.7943	6.7647	8.4851	7.1294	6.7782	7.8123	7.4564	6.4405	7.4569	7.1187	6.4289	6.4291	7.4531	7.4533	6.0734	6.7636	7.1038	6.4377	6.0935	6.086	7.1238	6.784	6.7841	7.1242	6.7843	6.7882	6.4383	7.4722	7.124	7.1179	6.7841	6.0902	6.7839	7.1237	6.4335	6.801	6.4331	5.7389	5.7348	6.4225	6.4462	6.7963	5.7562	6.7786	6.77	6.4201	6.1028	6.0598	6.4143	6.0588	7.1058	6.0603	6.4011	6.0617	6.4163	6.4193	7.1076	6.0781	7.0911	6.4178	6.7659	6.7521	7.4423	7.0923	6.0802	6.4201	5.7264	5.7224	6.4128	6.0726	5.3829	6.7667	6.0732	6.4169	5.7235	6.0913	6.0741	6.0744	6.0748	6.4128	5.7394	6.0758	6.0901	6.7642	6.0909	5.7273	6.0877	6.4119	6.7785	5.3988	5.7394	6.7636	5.4003	6.4146	5.7412	5.0577	6.072	6.7625	5.3992	6.7572	5.4001	6.0744	6.0748	5.4015	5.7259	5.74	5.7168	6.7572	6.0916	5.7421	6.0926	5.7431	6.0937	6.0702	6.0906	6.781	5.7453	6.0919	6.7862	6.4366	5.7432	6.0937	5.7818	6.4384	5.4427	5.7694	6.1119	5.7701	6.1129	6.1211	6.4577	5.772	6.1225	5.4469	6.4597	5.7879	7.1506	6.4611	6.4616	6.4622	5.7865	5.7746	5.7699	5.4519	6.4787	5.7712	5.7895	5.79	5.7868	6.1373	5.7879	5.4484	5.449	5.4494	6.1276	5.4542	5.7746	5.4351	6.4819	6.4661	5.7768	5.4535	5.7917	6.1422
6.3838	6.3885	6.3854	7.0624	6.0371	7.0779	7.0649	7.0795	6.7289	6.7297	7.7567	6.3875	7.7583	7.7627	7.7634	6.0439	7.0807	7.0876	7.4205	7.0811	7.4155	7.0822	7.0767	8.1073	7.0802	7.0847	7.754	7.4147	7.0755	6.7401	7.0908	7.0838	6.756	7.7867	7.4334	7.1026	7.0894	6.3999	7.1043	7.091	7.7854	6.756	7.7868	7.4338	7.4432	7.0778	6.7547	7.1055	7.4462	7.787	7.1077	7.7885	7.0831	7.1048	7.7732	7.4463	8.4512	7.4361	8.1132	7.778	7.439	7.766	8.1193	7.77	8.1207	8.4675	7.4381	7.4387	7.7655	8.1536	7.8302	8.1683	6.801	7.1465	7.8146	7.4611	7.4994	7.1493	7.8019	7.476	6.7863	7.4767	7.826	7.8263	7.8128	8.1907	7.8411	8.1914	8.504	7.842	8.8685	7.838	9.2046	8.1749	7.4854	8.1896	8.19	7.1643	7.8271	7.8275	8.1871	8.1875	8.188	7.4982	8.1885	6.8126	8.1928	7.8254	7.5033	7.1634	7.159	7.8392	6.8093	7.8395	7.4997	7.8398	7.4838	7.5002	7.818	7.4799	8.17	7.4801	6.8064	7.4803	7.1565	6.7904	7.8281	8.1643	7.4761	7.1437	6.7861	7.1435	7.8233	7.1432	7.143	7.4567	7.1404	6.7748	7.4785	7.1248	7.4785	7.4524	7.1386	6.7887	7.4787	7.1033	6.754	7.7769	8.1316	7.1061	6.753	6.7575	7.4444	7.445	7.1134	7.4502	7.1108	7.4474	7.1042	7.1083	7.4484	7.1046	6.7586	6.0685	6.7626	6.0725	7.1128	6.7726	7.8029	7.1228	5.3754	7.123	6.7596	6.7735	7.124	7.1181	6.7646	6.7649	6.7654	5.7418	7.1223	6.7725	5.4106	6.7671	6.4337	6.1017	6.4244	6.0809	7.1391	6.7895	6.4262	6.7904	7.4809	7.1176	7.4819	6.4523	6.0989	7.1331	5.7598	6.7903	6.7845	7.1351	6.4455	6.7922	7.4904	5.403	7.4875	5.7541	7.1484	6.4589	6.1094	6.4598	6.8004	7.137	6.7874	7.4877	7.4882	6.1305	6.799	7.1495	6.0961	6.1042	6.1185	7.1514	6.1179	6.8161	6.1087	5.783	7.1497	6.1478	6.8145	7.1888	5.8231	5.8237	6.1265	6.5009	6.4974	6.1617	5.8222	6.839	5.8233	6.5139	7.1906	6.8549	6.5155	6.1698	6.4987	5.8092	6.5174	6.8541	6.8586	6.859	6.5195	6.17	7.2106	6.5149	6.8576	6.1618	6.5125	6.8554	6.5136	6.5202
