La	Lo	Sig	Theta	Ice
61.315000	161.770000	-3.064500	-17.426000	1
61.296000	161.860000	-7.528900	-17.427000	1
61.278000	161.940000	-7.196300	-17.426000	1
61.259000	162.020000	-7.532800	-17.426000	1
61.240000	162.110000	-6.161700	-17.427000	1
61.221000	162.190000	-8.219600	-17.426000	1
61.202000	162.270000	-11.327000	-17.427000	1
61.184000	162.350000	-10.632000	-17.427000	1
61.165000	162.430000	-4.091200	-17.426000	1
61.342000	161.900000	-6.124800	-16.664000	1
61.324000	161.980000	-5.075600	-16.664000	1
61.305000	162.070000	-5.754800	-16.664000	1
61.286000	162.150000	-5.415900	-16.664000	1
61.267000	162.230000	-6.452900	-16.664000	1
61.249000	162.310000	-10.587000	-16.664000	1
61.230000	162.400000	-9.204600	-16.664000	1
61.211000	162.480000	-0.941320	-16.663000	1
61.192000	162.560000	1.468900	-16.664000	1
61.173000	162.640000	0.782290	-16.664000	1
60.743000	164.620000	-2.227900	-15.906000	1
60.722000	164.700000	0.186120	-15.906000	1
62.105000	162.760000	7.202900	-3.048100	1
62.085000	162.840000	0.656440	-3.048300	1
62.066000	162.930000	6.866500	-3.048300	1
62.047000	163.010000	8.589700	-3.048100	1
62.027000	163.090000	11.337000	-3.048400	1
62.008000	163.180000	10.310000	-3.048300	1
61.989000	163.260000	9.969600	-3.048300	1
61.969000	163.350000	9.279500	-3.048400	1
61.949000	163.430000	8.929300	-3.048300	1
61.930000	163.510000	7.899200	-3.048400	1
61.910000	163.600000	4.458900	-3.048400	1
61.890000	163.680000	3.078400	-3.048200	1
61.870000	163.760000	3.428500	-3.048600	1
62.146000	162.800000	3.564300	-2.296500	1
62.127000	162.890000	4.934500	-2.296700	1
62.108000	162.970000	7.008200	-2.296600	1
62.088000	163.050000	9.418000	-2.296400	1
62.069000	163.140000	12.858000	-2.296800	1
62.049000	163.220000	10.098000	-2.296700	1
62.030000	163.310000	9.757800	-2.296700	1
62.010000	163.390000	10.448000	-2.296700	1
61.991000	163.470000	8.377500	-2.296700	1
61.971000	163.560000	5.627300	-2.296800	1
61.951000	163.640000	5.287100	-2.296800	1
61.931000	163.720000	6.316600	-2.296600	1
61.912000	163.810000	3.906600	-2.297000	1
62.191000	163.060000	8.128000	-0.792790	1
62.171000	163.140000	15.021000	-0.792560	1
62.152000	163.230000	16.460000	-0.792860	1
