La	Lo	Sig	Theta	Ice
43.291000	154.250000	4.160500	-15.891000	1
43.328000	154.290000	3.812600	-15.891000	1
43.364000	154.320000	4.168700	-15.891000	1
43.400000	154.350000	3.812400	-15.892000	1
43.437000	154.390000	2.763900	-15.892000	1
43.473000	154.420000	3.470400	-15.892000	1
43.510000	154.460000	3.469400	-15.892000	1
43.546000	154.490000	3.814600	-15.892000	1
43.582000	154.530000	4.481300	-15.892000	1
43.619000	154.560000	3.099100	-15.892000	1
43.655000	154.600000	3.436600	-15.892000	1
43.691000	154.630000	3.119400	-15.893000	1
43.728000	154.660000	3.086800	-15.893000	1
43.764000	154.700000	2.778600	-15.893000	1
43.800000	154.730000	3.468100	-15.893000	1
43.836000	154.770000	2.777500	-15.893000	1
43.873000	154.800000	3.117000	-15.893000	1
43.909000	154.840000	3.466500	-15.893000	1
43.945000	154.870000	3.433600	-15.893000	1
43.981000	154.910000	3.115500	-15.893000	1
44.017000	154.940000	4.466400	-15.893000	1
44.054000	154.980000	3.452900	-15.893000	1
44.090000	155.010000	3.102400	-15.893000	1
43.451000	154.160000	6.318900	-13.625000	1
43.488000	154.190000	5.632800	-13.626000	1
43.524000	154.230000	6.016200	-13.626000	1
43.561000	154.260000	5.322300	-13.626000	1
43.597000	154.300000	4.982200	-13.626000	1
43.634000	154.330000	5.287400	-13.626000	1
43.670000	154.360000	4.980200	-13.626000	1
43.706000	154.400000	5.286900	-13.627000	1
43.743000	154.430000	4.632100	-13.626000	1
43.779000	154.470000	4.627500	-13.627000	1
43.815000	154.500000	5.670500	-13.627000	1
43.852000	154.540000	5.635600	-13.627000	1
43.888000	154.570000	4.633600	-13.627000	1
43.925000	154.610000	5.977100	-13.627000	1
43.961000	154.640000	5.672700	-13.627000	1
43.997000	154.680000	4.632200	-13.627000	1
44.033000	154.710000	5.317900	-13.627000	1
44.070000	154.750000	6.011300	-13.627000	1
44.106000	154.780000	5.974600	-13.627000	1
44.142000	154.820000	4.944100	-13.627000	1
44.178000	154.850000	5.973700	-13.627000	1
44.214000	154.890000	5.322900	-13.627000	1
43.509000	154.050000	6.787700	-12.107000	1
43.546000	154.090000	7.169100	-12.107000	1
43.582000	154.120000	7.481100	-12.107000	1
43.619000	154.160000	7.503900	-12.108000	1
43.655000	154.190000	6.789100	-12.108000	1
43.692000	154.220000	6.434300	-12.108000	1
43.728000	154.260000	6.460900	-12.108000	1
43.764000	154.290000	6.782300	-12.108000	1
43.801000	154.330000	6.822800	-12.108000	1
43.837000	154.360000	6.787800	-12.108000	1
43.874000	154.400000	6.475700	-12.109000	1
43.910000	154.430000	7.165000	-12.108000	1
43.946000	154.470000	7.816600	-12.109000	1
43.574000	154.030000	7.575400	-11.354000	1
43.611000	154.070000	6.544800	-11.355000	1
43.647000	154.100000	6.887200	-11.355000	1
43.684000	154.140000	7.211000	-11.355000	1
43.720000	154.170000	6.546100	-11.355000	1
43.756000	154.210000	7.915100	-11.355000	1
43.793000	154.240000	6.820300	-11.355000	1
43.829000	154.270000	7.206900	-11.355000	1
43.866000	154.310000	7.546100	-11.355000	1
43.902000	154.340000	7.205300	-11.356000	1
43.939000	154.380000	7.233800	-11.356000	1
43.975000	154.410000	7.234100	-11.356000	1
44.011000	154.450000	6.883900	-11.356000	1
44.048000	154.480000	7.233300	-11.356000	1
44.084000	154.520000	8.262800	-11.356000	1
44.120000	154.550000	7.229900	-11.356000	1
43.749000	154.120000	8.243300	-10.595000	1
43.785000	154.150000	7.907300	-10.595000	1
43.822000	154.190000	8.930400	-10.595000	1
43.858000	154.220000	8.595600	-10.595000	1
43.894000	154.260000	8.588600	-10.595000	1
43.931000	154.290000	7.550100	-10.596000	1
43.967000	154.320000	7.899300	-10.595000	1
44.004000	154.360000	7.902400	-10.596000	1
44.040000	154.390000	7.548000	-10.596000	1
44.076000	154.430000	8.238300	-10.596000	1
44.113000	154.460000	8.238800	-10.596000	1
44.149000	154.500000	8.238400	-10.596000	1
44.185000	154.530000	8.237900	-10.596000	1
44.010000	153.430000	13.536000	-1.540000	1
44.047000	153.470000	13.195000	-1.540300	1
44.083000	153.500000	12.854000	-1.540200	1
44.120000	153.540000	13.211000	-1.540400	1
44.157000	153.570000	14.229000	-1.540700	1
44.193000	153.600000	14.578000	-1.540600	1
44.230000	153.640000	14.228000	-1.540800	1
44.267000	153.670000	14.917000	-1.541000	1
44.303000	153.710000	14.576000	-1.540800	1
44.340000	153.740000	14.225000	-1.541100	1
44.377000	153.780000	14.574000	-1.540900	1
44.413000	153.810000	13.883000	-1.541000	1
44.450000	153.840000	13.193000	-1.541300	1
44.486000	153.880000	12.507000	-1.541000	1
44.523000	153.910000	13.888000	-1.541300	1
44.559000	153.950000	14.578000	-1.541300	1
44.596000	153.980000	13.887000	-1.541200	1
44.632000	154.020000	14.917000	-1.541400	1
44.669000	154.050000	13.536000	-1.541200	1
44.705000	154.090000	13.886000	-1.541000	1
44.742000	154.120000	14.576000	-1.541300	1
44.074000	153.420000	12.865000	-0.792140	1
44.111000	153.450000	13.895000	-0.792100	1
44.148000	153.480000	14.245000	-0.792290	1
44.184000	153.520000	13.554000	-0.792580	1
44.221000	153.550000	14.933000	-0.792470	1
44.258000	153.590000	14.242000	-0.792650	1
44.294000	153.620000	13.891000	-0.792820	1
44.331000	153.660000	13.890000	-0.792680	1
44.368000	153.690000	13.550000	-0.792890	1
44.404000	153.730000	13.224000	-0.792820	1
44.441000	153.760000	13.224000	-0.792790	1
44.477000	153.790000	13.914000	-0.793120	1
44.514000	153.830000	14.954000	-0.792840	1
44.551000	153.860000	15.993000	-0.793110	1
44.587000	153.900000	14.262000	-0.793150	1
44.624000	153.930000	13.912000	-0.793040	1
44.660000	153.970000	13.911000	-0.793250	1
44.697000	154.000000	13.911000	-0.793030	1
44.733000	154.040000	13.910000	-0.792860	1
44.770000	154.070000	12.880000	-0.793150	1
44.806000	154.110000	13.215000	-0.793050	1
44.843000	154.140000	13.905000	-0.793050	1
44.879000	154.180000	12.876000	-0.793160	1
44.231000	153.330000	13.109000	1.486700	1
44.267000	153.370000	12.423000	1.486400	1
44.304000	153.400000	12.773000	1.486600	1
44.341000	153.430000	14.143000	1.486300	1
44.378000	153.470000	14.492000	1.486200	1
44.414000	153.500000	15.181000	1.486300	1
44.451000	153.540000	14.140000	1.486100	1
44.488000	153.570000	13.799000	1.486300	1
44.524000	153.610000	14.488000	1.486300	1
44.561000	153.640000	13.107000	1.486000	1
44.598000	153.680000	13.107000	1.486400	1
44.634000	153.710000	14.139000	1.485900	1
44.671000	153.740000	14.482000	1.486100	1
44.707000	153.780000	14.132000	1.486100	1
44.744000	153.810000	14.132000	1.485800	1
44.781000	153.850000	14.481000	1.486100	1
44.817000	153.880000	14.481000	1.486300	1
44.854000	153.920000	13.790000	1.485900	1
44.890000	153.950000	14.129000	1.486100	1
44.927000	153.990000	14.129000	1.486000	1
44.963000	154.020000	12.758000	1.486000	1
44.221000	153.250000	13.703000	2.235600	1
44.258000	153.280000	13.702000	2.235300	1
44.295000	153.320000	13.700000	2.235000	1
44.332000	153.350000	14.389000	2.235200	1
44.368000	153.380000	13.704000	2.234900	1
44.405000	153.420000	14.394000	2.234800	1
44.442000	153.450000	14.734000	2.234900	1
44.479000	153.490000	14.393000	2.234700	1
44.515000	153.520000	14.732000	2.234900	1
44.552000	153.560000	15.081000	2.234900	1
44.589000	153.590000	14.040000	2.234600	1
44.625000	153.620000	14.040000	2.235000	1
44.662000	153.660000	14.389000	2.234500	1
44.699000	153.690000	14.038000	2.234700	1
44.735000	153.730000	13.694000	2.234700	1
44.772000	153.760000	14.034000	2.234500	1
44.808000	153.800000	14.384000	2.234700	1
44.845000	153.830000	15.073000	2.234900	1
44.881000	153.870000	14.033000	2.234500	1
44.918000	153.900000	14.722000	2.234700	1
44.954000	153.940000	13.352000	2.234600	1
44.991000	153.970000	14.031000	2.234600	1
