La	Lo	Sig	Theta	Ice
56.422000	137.900000	-3.965300	-18.181000	1
56.394000	137.960000	-6.376900	-18.181000	1
56.366000	138.030000	-9.457400	-18.181000	1
56.339000	138.090000	-9.125000	-18.181000	1
56.311000	138.150000	-9.458200	-18.181000	1
56.283000	138.210000	-9.123200	-18.181000	1
56.255000	138.270000	-8.088500	-18.181000	1
56.227000	138.330000	-7.057900	-18.181000	1
56.199000	138.390000	-7.745200	-18.180000	1
56.172000	138.450000	-7.055100	-18.180000	1
56.144000	138.520000	-6.711600	-18.180000	1
56.116000	138.580000	-6.705500	-18.180000	1
56.088000	138.640000	-5.681400	-18.180000	1
56.060000	138.700000	-7.059800	-18.180000	1
56.032000	138.760000	-7.739500	-18.180000	1
56.003000	138.820000	-7.750800	-18.180000	1
55.975000	138.880000	-7.063300	-18.180000	1
55.947000	138.940000	-8.784900	-18.180000	1
55.919000	139.000000	-7.397600	-18.180000	1
55.891000	139.060000	-7.063400	-18.180000	1
55.862000	139.120000	-7.057000	-18.180000	1
55.834000	139.180000	-8.088600	-18.180000	1
55.806000	139.240000	-8.442500	-18.180000	1
55.777000	139.300000	-7.387500	-18.180000	1
55.749000	139.360000	-8.085600	-18.180000	1
55.720000	139.420000	-8.442400	-18.181000	1
55.692000	139.470000	-7.055000	-18.180000	1
55.663000	139.530000	-7.047800	-18.181000	1
55.635000	139.590000	-7.746100	-18.180000	1
55.606000	139.650000	-8.442800	-18.181000	1
55.578000	139.710000	-8.090100	-18.180000	1
55.549000	139.770000	-9.819900	-18.181000	1
55.520000	139.830000	-9.117900	-18.181000	1
55.492000	139.890000	-8.781700	-18.181000	1
55.463000	139.950000	-8.778200	-18.181000	1
55.434000	140.000000	-8.778000	-18.181000	1
55.405000	140.060000	-8.087600	-18.181000	1
55.376000	140.120000	-7.747700	-18.181000	1
55.348000	140.180000	-9.067100	-18.181000	1
55.319000	140.240000	-9.430100	-18.181000	1
55.290000	140.290000	-9.093400	-18.181000	1
55.261000	140.350000	-8.746500	-18.181000	1
55.232000	140.410000	-9.080900	-18.181000	1
55.203000	140.470000	-9.065300	-18.181000	1
55.174000	140.530000	-9.421500	-18.181000	1
55.145000	140.580000	-10.120000	-18.181000	1
55.115000	140.640000	-9.416700	-18.181000	1
55.086000	140.700000	-9.416500	-18.181000	1
55.057000	140.760000	-9.416400	-18.181000	1
55.028000	140.810000	-8.752500	-18.181000	1
54.999000	140.870000	-8.398700	-18.181000	1
54.969000	140.930000	-9.757600	-18.181000	1
54.940000	140.980000	-9.757600	-18.181000	1
54.911000	141.040000	-10.462000	-18.181000	1
54.881000	141.100000	-10.824000	-18.181000	1
54.852000	141.150000	-9.067700	-18.181000	1
54.823000	141.210000	-9.080500	-18.181000	1
54.793000	141.270000	-8.746800	-18.181000	1
54.764000	141.320000	-8.725300	-18.181000	1
54.734000	141.380000	-8.751300	-18.181000	1
54.705000	141.440000	-8.047300	-18.181000	1
54.675000	141.490000	-8.385100	-18.181000	1
54.646000	141.550000	-9.065900	-18.181000	1
54.616000	141.600000	-8.398000	-18.181000	1
54.586000	141.660000	-8.398200	-18.181000	1
54.557000	141.720000	-8.738300	-18.181000	1
54.527000	141.770000	-8.398600	-18.181000	1
54.497000	141.830000	-7.695300	-18.181000	1
54.467000	141.880000	-8.420000	-18.181000	1
54.438000	141.940000	-8.032400	-18.181000	1
54.408000	141.990000	-8.069700	-18.181000	1
54.378000	142.050000	-7.729700	-18.181000	1
54.348000	142.110000	-6.652100	-18.180000	1
54.318000	142.160000	-7.002200	-18.181000	1
54.288000	142.220000	-8.033500	-18.180000	1
54.258000	142.270000	-7.039900	-18.180000	1
54.228000	142.330000	-6.652300	-18.180000	1
54.198000	142.380000	-6.349900	-18.181000	1
54.168000	142.430000	-7.034200	-18.180000	1
54.138000	142.490000	-6.378500	-18.180000	1
54.108000	142.540000	-8.415900	-18.180000	1
54.078000	142.600000	-7.724800	-18.180000	1
54.048000	142.650000	-7.030000	-18.180000	1
54.017000	142.710000	-7.034900	-18.180000	1
53.987000	142.760000	-7.041600	-18.180000	1
53.957000	142.820000	-7.721200	-18.180000	1
53.927000	142.870000	-8.069500	-18.180000	1
53.896000	142.920000	-7.375400	-18.180000	1
53.866000	142.980000	-7.368500	-18.180000	1
53.836000	143.030000	-7.727400	-18.180000	1
53.805000	143.080000	-7.033300	-18.180000	1
53.775000	143.140000	-6.689700	-18.180000	1
53.744000	143.190000	-6.312000	-18.180000	1
53.714000	143.250000	-7.380400	-18.180000	1
53.683000	143.300000	-8.033800	-18.180000	1
53.653000	143.350000	-8.755900	-18.180000	1
53.622000	143.410000	-8.756500	-18.180000	1
53.592000	143.460000	-9.790500	-18.180000	1
53.561000	143.510000	-9.114500	-18.180000	1
53.531000	143.560000	-8.756700	-18.180000	1
53.500000	143.620000	-8.757300	-18.180000	1
53.469000	143.670000	-8.413100	-18.180000	1
53.438000	143.720000	-7.725300	-18.180000	1
53.408000	143.780000	-7.375100	-18.180000	1
53.377000	143.830000	-7.740300	-18.180000	1
53.346000	143.880000	-6.682200	-18.180000	1
53.315000	143.930000	-6.682300	-18.180000	1
53.285000	143.990000	-5.655700	-18.180000	1
53.254000	144.040000	-5.669000	-18.180000	1
53.223000	144.090000	-4.282900	-18.180000	1
53.192000	144.140000	-5.653000	-18.180000	1
53.161000	144.190000	-5.650000	-18.180000	1
53.130000	144.250000	-3.607400	-18.179000	1
56.434000	138.020000	-3.449200	-17.424000	1
56.407000	138.080000	-4.482300	-17.423000	1
56.379000	138.140000	-6.886500	-17.423000	1
56.351000	138.210000	-11.370000	-17.423000	1
56.323000	138.270000	-11.370000	-17.423000	1
56.295000	138.330000	-10.338000	-17.423000	1
56.267000	138.390000	-9.984500	-17.423000	1
56.239000	138.450000	-7.576000	-17.423000	1
56.212000	138.510000	-6.893200	-17.423000	1
56.184000	138.570000	-6.879800	-17.423000	1
56.156000	138.630000	-7.929700	-17.422000	1
56.128000	138.690000	-7.920600	-17.423000	1
56.099000	138.750000	-6.883700	-17.422000	1
56.071000	138.810000	-6.210800	-17.422000	1
56.043000	138.870000	-6.891600	-17.423000	1
56.015000	138.930000	-6.537600	-17.422000	1
55.987000	138.990000	-7.585900	-17.423000	1
55.958000	139.050000	-8.259500	-17.422000	1
55.930000	139.110000	-6.197700	-17.422000	1
55.902000	139.170000	-7.933000	-17.423000	1
55.873000	139.230000	-7.937200	-17.423000	1
55.845000	139.290000	-7.919600	-17.422000	1
55.817000	139.350000	-7.242500	-17.423000	1
55.788000	139.410000	-6.552500	-17.422000	1
55.760000	139.470000	-7.229100	-17.423000	1
55.731000	139.530000	-7.920000	-17.423000	1
55.703000	139.590000	-7.229500	-17.423000	1
55.674000	139.650000	-7.595100	-17.423000	1
55.646000	139.710000	-7.928700	-17.423000	1
55.617000	139.770000	-7.931400	-17.423000	1
55.588000	139.830000	-8.959600	-17.423000	1
55.559000	139.890000	-9.289500	-17.423000	1
55.531000	139.940000	-8.966400	-17.423000	1
55.502000	140.000000	-8.275800	-17.423000	1
55.473000	140.060000	-8.620700	-17.423000	1
55.444000	140.120000	-8.609500	-17.423000	1
55.415000	140.180000	-7.930000	-17.423000	1
55.387000	140.240000	-8.249800	-17.423000	1
55.358000	140.290000	-9.631700	-17.423000	1
55.329000	140.350000	-8.940900	-17.423000	1
55.300000	140.410000	-9.639600	-17.423000	1
55.271000	140.470000	-8.949100	-17.423000	1
55.242000	140.530000	-9.637600	-17.423000	1
55.213000	140.580000	-8.946500	-17.423000	1
55.183000	140.640000	-8.606700	-17.423000	1
55.154000	140.700000	-9.640800	-17.423000	1
55.125000	140.760000	-9.662300	-17.423000	1
55.096000	140.810000	-8.956600	-17.423000	1
55.067000	140.870000	-9.301500	-17.423000	1
