La	Lo	Sig	Theta	Ice
55.360000	136.010000	-6.378100	-18.179000	1
55.331000	136.070000	-6.702700	-18.179000	1
55.302000	136.130000	-7.747500	-18.179000	1
55.274000	136.190000	-9.101700	-18.179000	1
55.245000	136.250000	-9.097500	-18.179000	1
55.216000	136.300000	-8.084300	-18.179000	1
55.187000	136.360000	-8.071000	-18.179000	1
55.157000	136.420000	-8.438600	-18.179000	1
55.128000	136.480000	-8.758500	-18.179000	1
55.099000	136.530000	-9.102500	-18.179000	1
55.070000	136.590000	-8.776000	-18.179000	1
55.041000	136.650000	-7.412200	-18.179000	1
55.012000	136.710000	-7.748800	-18.179000	1
54.982000	136.760000	-6.041600	-18.179000	1
54.953000	136.820000	-5.674000	-18.179000	1
54.924000	136.880000	-10.838000	-18.179000	1
54.895000	136.930000	-9.114200	-18.179000	1
54.865000	136.990000	-9.482000	-18.179000	1
54.836000	137.050000	-9.805700	-18.179000	1
54.806000	137.100000	-10.139000	-18.179000	1
54.777000	137.160000	-10.479000	-18.179000	1
54.747000	137.220000	-9.450900	-18.179000	1
54.718000	137.270000	-10.157000	-18.179000	1
54.688000	137.330000	-9.809600	-18.179000	1
54.659000	137.380000	-10.160000	-18.179000	1
54.629000	137.440000	-10.161000	-18.179000	1
54.599000	137.500000	-9.115100	-18.179000	1
54.570000	137.550000	-7.396600	-18.179000	1
54.540000	137.610000	-6.363600	-18.179000	1
54.510000	137.660000	-8.416500	-18.179000	1
54.480000	137.720000	-10.483000	-18.179000	1
54.451000	137.770000	-9.466300	-18.179000	1
54.421000	137.830000	-5.658800	-18.179000	1
54.391000	137.890000	-9.116900	-18.179000	1
54.361000	137.940000	-10.828000	-18.179000	1
54.331000	138.000000	-10.171000	-18.179000	1
54.301000	138.050000	-9.479900	-18.179000	1
54.271000	138.110000	-10.496000	-18.179000	1
54.241000	138.160000	-10.155000	-18.179000	1
54.211000	138.220000	-10.500000	-18.179000	1
54.181000	138.270000	-9.109900	-18.178000	1
54.151000	138.330000	-9.102800	-18.179000	1
