La	Lo	Sig	Theta	Ice
50.409000	143.890000	-1.560000	-6.819000	1
50.443000	143.930000	-2.249200	-6.818900	1
50.476000	143.970000	-1.558100	-6.819100	1
50.510000	144.020000	-3.967500	-6.819000	1
50.543000	144.060000	-3.276500	-6.819000	1
50.577000	144.110000	-3.279400	-6.819100	1
50.611000	144.150000	-3.624800	-6.819100	1
50.644000	144.200000	-4.653900	-6.819300	1
50.678000	144.240000	-0.539000	-6.819300	1
50.711000	144.290000	-1.902100	-6.819000	1
50.745000	144.330000	-0.180980	-6.819300	1
50.778000	144.380000	-4.326800	-6.819200	1
50.811000	144.420000	-3.269500	-6.819200	1
50.845000	144.470000	-0.868480	-6.819200	1
50.878000	144.520000	-0.198050	-6.819000	1
