La	Lo	Sig	Theta	Ice
45.396000	131.980000	-8.236000	-18.166000	1
45.341000	132.090000	-8.037600	-16.647000	1
53.174000	141.130000	-5.283900	-16.653000	1
53.208000	141.180000	-5.623800	-16.653000	1
53.241000	141.230000	-7.008100	-16.653000	1
53.274000	141.280000	-7.697900	-16.653000	1
53.307000	141.330000	-9.763800	-16.653000	1
53.341000	141.380000	-10.454000	-16.653000	1
53.374000	141.420000	-11.840000	-16.653000	1
53.407000	141.470000	-12.478000	-16.653000	1
53.440000	141.520000	-10.064000	-16.653000	1
53.473000	141.570000	-10.113000	-16.654000	1
53.506000	141.620000	-9.410800	-16.653000	1
53.539000	141.670000	-9.070600	-16.653000	1
53.572000	141.720000	-9.081900	-16.654000	1
53.605000	141.770000	-8.376200	-16.653000	1
53.638000	141.820000	-8.037100	-16.654000	1
53.671000	141.860000	-8.383800	-16.654000	1
53.704000	141.910000	-6.998800	-16.654000	1
62.001000	160.770000	-4.335900	-15.146000	1
62.023000	160.850000	-3.350800	-15.146000	1
62.046000	160.930000	-3.333200	-15.146000	1
62.068000	161.010000	-4.743700	-15.146000	1
62.091000	161.090000	-1.952900	-15.146000	1
62.113000	161.170000	0.103590	-15.146000	1
62.136000	161.260000	0.103510	-15.146000	1
62.158000	161.340000	-3.338200	-15.146000	1
62.180000	161.420000	-5.055300	-15.146000	1
62.203000	161.500000	-3.350800	-15.146000	1
62.225000	161.580000	-5.376300	-15.146000	1
62.247000	161.660000	-2.320300	-15.146000	1
62.269000	161.740000	-2.260100	-15.146000	1
62.291000	161.830000	-2.266400	-15.146000	1
62.313000	161.910000	-3.575300	-15.146000	1
62.335000	161.990000	-3.986600	-15.146000	1
62.357000	162.070000	-4.323700	-15.146000	1
62.379000	162.150000	-1.861800	-15.146000	1
62.401000	162.240000	-3.983400	-15.146000	1
62.422000	162.320000	-2.898000	-15.146000	1
62.444000	162.400000	-2.585400	-15.146000	1
62.466000	162.480000	-1.517700	-15.146000	1
62.487000	162.570000	-2.585100	-15.146000	1
62.509000	162.650000	-2.547300	-15.146000	1
62.530000	162.730000	-2.550800	-15.146000	1
62.552000	162.820000	-0.863850	-15.146000	1
62.573000	162.900000	-1.860000	-15.146000	1
62.595000	162.980000	-3.252600	-15.146000	1
62.616000	163.070000	-2.549500	-15.147000	1
61.785000	160.620000	-3.438100	-12.875000	1
61.808000	160.700000	-2.741700	-12.875000	1
61.831000	160.780000	-2.734100	-12.875000	1
61.853000	160.860000	-2.393900	-12.875000	1
61.876000	160.940000	-1.714800	-12.875000	1
61.898000	161.020000	-2.404900	-12.875000	1
61.921000	161.100000	-2.744900	-12.875000	1
61.943000	161.180000	-4.125400	-12.875000	1
61.966000	161.260000	0.689190	-12.875000	1
61.988000	161.340000	-1.699800	-12.875000	1
