La	Lo	Sig	Theta	Ice
63.976000	150.670000	-5.709700	-11.364000	1
63.968000	150.770000	-6.393700	-11.364000	1
63.960000	150.870000	-2.255100	-11.364000	1
63.951000	150.970000	-0.882500	-11.364000	1
63.943000	151.060000	-2.262700	-11.364000	1
63.935000	151.160000	-1.236400	-11.364000	1
63.926000	151.260000	0.143670	-11.364000	1
63.918000	151.360000	-2.262800	-11.364000	1
63.909000	151.450000	-4.665800	-11.364000	1
63.900000	151.550000	-3.285400	-11.364000	1
63.892000	151.650000	-4.325700	-11.364000	1
63.883000	151.750000	-6.732600	-11.364000	1
63.874000	151.850000	-4.339500	-11.364000	1
64.226000	149.960000	-4.740200	-8.336000	1
64.219000	150.060000	-4.757700	-8.336300	1
64.211000	150.160000	-2.701200	-8.336200	1
64.203000	150.260000	-5.798000	-8.336200	1
64.195000	150.360000	-6.120700	-8.336400	1
64.187000	150.460000	-5.445500	-8.336400	1
64.180000	150.550000	-3.385200	-8.336200	1
64.172000	150.650000	-5.111800	-8.336300	1
64.163000	150.750000	-5.094200	-8.336100	1
64.155000	150.850000	-5.430500	-8.336300	1
64.147000	150.950000	-5.430600	-8.336200	1
64.139000	151.050000	-4.412800	-8.336300	1
64.130000	151.150000	-4.739100	-8.336200	1
64.122000	151.250000	-5.429200	-8.336300	1
64.113000	151.340000	-4.752900	-8.336000	1
64.471000	150.480000	0.963250	-3.804600	1
64.463000	150.580000	6.473400	-3.804700	1
64.455000	150.680000	7.153400	-3.804600	1
64.447000	150.780000	2.683300	-3.804600	1
64.439000	150.880000	2.366700	-3.804400	1
64.431000	150.980000	3.056800	-3.804600	1
64.423000	151.080000	2.710200	-3.804400	1
64.414000	151.180000	2.370300	-3.804600	1
64.406000	151.280000	2.366900	-3.804500	1
64.397000	151.380000	6.497000	-3.804600	1
64.389000	151.470000	4.063400	-3.804400	1
64.380000	151.570000	1.676900	-3.804400	1
64.371000	151.670000	-1.073300	-3.804300	1
64.362000	151.770000	0.990470	-3.804500	1
64.517000	150.500000	6.221200	-3.048500	1
64.509000	150.600000	4.848000	-3.048600	1
64.501000	150.700000	7.601300	-3.048500	1
64.493000	150.800000	5.531300	-3.048500	1
64.485000	150.900000	4.841200	-3.048300	1
64.477000	151.000000	3.484600	-3.048400	1
64.468000	151.100000	2.104500	-3.048300	1
64.460000	151.200000	5.204700	-3.048400	1
64.451000	151.300000	7.941400	-3.048300	1
64.443000	151.400000	4.501500	-3.048400	1
64.434000	151.500000	2.448000	-3.048200	1
64.425000	151.600000	0.038042	-3.048300	1
64.417000	151.700000	-0.645420	-3.048100	1
64.578000	150.320000	1.527200	-2.296800	1
64.571000	150.420000	4.277100	-2.296700	1
64.563000	150.520000	6.690300	-2.296900	1
64.555000	150.620000	7.380400	-2.297000	1
64.546000	150.720000	8.760400	-2.296900	1
64.538000	150.820000	8.070400	-2.296900	1
64.530000	150.920000	7.733400	-2.296700	1
64.522000	151.020000	6.350400	-2.296900	1
64.513000	151.120000	6.693500	-2.296700	1
64.505000	151.220000	3.943600	-2.296900	1
64.497000	151.320000	5.323600	-2.296800	1
64.488000	151.420000	3.250600	-2.296900	1
64.479000	151.520000	0.500450	-2.296700	1
64.471000	151.620000	2.563700	-2.296700	1
64.462000	151.720000	-0.189570	-2.296600	1
64.624000	150.340000	5.828500	-1.541700	1
64.616000	150.440000	8.578400	-1.541700	1
64.608000	150.540000	5.831400	-1.541800	1
64.600000	150.640000	7.891500	-1.541900	1
64.592000	150.740000	8.931500	-1.541900	1
64.584000	150.840000	9.611500	-1.541800	1
64.576000	150.940000	7.211400	-1.541700	1
64.567000	151.040000	7.211500	-1.541800	1
64.559000	151.140000	9.271500	-1.541600	1
64.550000	151.240000	3.761600	-1.541800	1
64.542000	151.340000	3.078700	-1.541700	1
64.533000	151.440000	2.391700	-1.541800	1
64.525000	151.540000	1.011600	-1.541600	1
64.516000	151.640000	1.011700	-1.541600	1
64.677000	150.260000	5.025600	-0.793050	1
64.669000	150.360000	6.065500	-0.793020	1
64.661000	150.460000	5.728200	-0.792950	1
64.653000	150.560000	7.448200	-0.793040	1
64.645000	150.660000	10.548000	-0.793200	1
64.637000	150.760000	11.578000	-0.793150	1
64.629000	150.860000	11.578000	-0.793100	1
64.621000	150.960000	7.798300	-0.792960	1
64.613000	151.060000	7.108400	-0.793030	1
64.604000	151.160000	8.828400	-0.792920	1
64.596000	151.260000	4.358500	-0.793050	1
64.587000	151.360000	3.668500	-0.792920	1
64.579000	151.460000	0.918550	-0.793020	1
64.570000	151.560000	5.388600	-0.792860	1
64.561000	151.660000	7.448600	-0.792860	1
64.552000	151.760000	6.768700	-0.792790	1
64.738000	150.070000	-0.995050	0.118390	1
64.730000	150.180000	4.855000	0.118540	1
64.722000	150.280000	7.265000	0.118290	1
64.715000	150.380000	5.545000	0.118580	1
64.707000	150.480000	6.577500	0.118430	1
64.699000	150.580000	10.708000	0.118320	1
64.691000	150.680000	11.388000	0.118630	1
64.683000	150.780000	11.738000	0.118390	1
64.674000	150.880000	13.108000	0.118350	1
64.666000	150.980000	11.738000	0.118550	1
64.658000	151.080000	11.388000	0.118170	1
64.649000	151.190000	12.768000	0.118370	1
64.641000	151.290000	6.577800	0.118370	1
64.632000	151.390000	5.887800	0.118090	1
64.624000	151.490000	0.377850	0.118370	1
64.615000	151.590000	12.768000	0.118050	1
64.606000	151.690000	5.538000	0.117950	1
64.597000	151.790000	9.668100	0.118250	1
64.588000	151.890000	6.228100	0.117950	1
65.294000	150.870000	-2.712700	9.789600	1
65.286000	150.970000	-4.430400	9.789500	1
65.277000	151.080000	-2.712600	9.789300	1
65.269000	151.180000	-3.756500	9.789300	1
65.261000	151.280000	-2.376100	9.789400	1
65.252000	151.390000	-3.402500	9.789400	1
65.243000	151.490000	-2.712300	9.789500	1
65.235000	151.590000	-0.315810	9.789400	1
65.226000	151.690000	0.714400	9.789500	1
65.217000	151.800000	-2.375700	9.789600	1
65.208000	151.900000	-3.415900	9.789500	1
65.199000	152.000000	-4.772300	9.789600	1
65.190000	152.100000	-5.119800	9.789600	1
65.181000	152.210000	-4.082000	9.789500	1
