La	Lo	Sig	Theta	Ice
47.291000	129.330000	-6.399500	-18.175000	1
47.257000	129.370000	-7.423400	-18.175000	1
47.222000	129.410000	-6.392000	-18.175000	1
47.187000	129.450000	-7.440800	-18.175000	1
47.152000	129.490000	-5.013400	-18.175000	1
47.118000	129.530000	-6.077900	-18.175000	1
47.083000	129.570000	-6.751400	-18.175000	1
47.048000	129.600000	-6.062600	-18.175000	1
47.013000	129.640000	-6.417000	-18.175000	1
46.978000	129.680000	-7.465500	-18.175000	1
46.943000	129.720000	-6.004900	-18.175000	1
46.909000	129.760000	-4.629900	-18.175000	1
46.874000	129.800000	-5.719000	-18.175000	1
46.839000	129.840000	-6.052900	-18.175000	1
46.804000	129.880000	-5.386800	-18.175000	1
46.769000	129.920000	-3.641400	-18.175000	1
46.734000	129.960000	0.475380	-18.175000	1
46.699000	130.000000	-5.030200	-18.175000	1
46.664000	130.040000	-4.674100	-18.175000	1
46.629000	130.070000	-2.954100	-18.175000	1
46.594000	130.110000	-3.665800	-18.175000	1
46.559000	130.150000	-5.373200	-18.175000	1
46.524000	130.190000	-6.063900	-18.175000	1
46.489000	130.230000	-6.078300	-18.175000	1
46.454000	130.270000	-5.711000	-18.175000	1
46.766000	130.010000	-6.198700	-17.417000	1
46.731000	130.050000	-5.861400	-17.417000	1
46.696000	130.090000	-3.805800	-17.417000	1
46.661000	130.130000	-3.830000	-17.417000	1
46.626000	130.170000	-4.860800	-17.417000	1
46.591000	130.210000	-4.147100	-17.417000	1
46.556000	130.250000	-4.147600	-17.417000	1
46.521000	130.290000	-5.205800	-17.417000	1
46.486000	130.320000	-4.504900	-17.417000	1
46.451000	130.360000	-4.505500	-17.417000	1
46.416000	130.400000	-4.523600	-17.417000	1
46.380000	130.440000	-5.163200	-17.417000	1
46.345000	130.480000	-4.864700	-17.417000	1
46.310000	130.520000	-4.843800	-17.417000	1
46.275000	130.560000	-2.773700	-17.417000	1
46.240000	130.590000	-2.410400	-17.417000	1
46.204000	130.630000	-5.893400	-17.417000	1
46.169000	130.670000	-5.588700	-17.417000	1
46.134000	130.710000	-5.557800	-17.417000	1
46.099000	130.750000	-6.242500	-17.417000	1
46.063000	130.780000	-3.838200	-17.417000	1
46.028000	130.820000	-5.181600	-17.417000	1
45.993000	130.860000	-5.900100	-17.417000	1
45.957000	130.900000	-4.522000	-17.417000	1
45.922000	130.930000	-5.206300	-17.417000	1
45.887000	130.970000	-5.852100	-17.417000	1
45.851000	131.010000	-6.581500	-17.417000	1
45.816000	131.050000	-6.925000	-17.417000	1
45.781000	131.090000	-2.456900	-17.416000	1
45.745000	131.120000	-3.831400	-17.417000	1
45.710000	131.160000	-4.515700	-17.417000	1
45.674000	131.200000	-3.832400	-17.416000	1
45.639000	131.230000	-6.222500	-17.417000	1
45.603000	131.270000	-6.927200	-17.416000	1
45.568000	131.310000	-5.571700	-17.416000	1
45.532000	131.350000	-6.220100	-17.417000	1
45.497000	131.380000	-4.855100	-17.416000	1
45.461000	131.420000	-5.558200	-17.416000	1
45.426000	131.460000	-4.856000	-17.416000	1
45.390000	131.490000	-6.246000	-17.416000	1
45.355000	131.530000	-7.281200	-17.416000	1
45.319000	131.570000	-5.204100	-17.416000	1
45.283000	131.600000	-4.173900	-17.416000	1
45.248000	131.640000	-4.212100	-17.416000	1
45.212000	131.680000	-3.893800	-17.416000	1
45.176000	131.720000	-3.894300	-17.416000	1
