La	Lo	Sig	Theta	Ice
45.907000	132.060000	-5.172500	-18.164000	1
45.942000	132.100000	-5.522000	-18.165000	1
45.978000	132.140000	-6.552200	-18.165000	1
46.013000	132.180000	-6.193900	-18.164000	1
46.048000	132.220000	-5.843000	-18.165000	1
46.084000	132.250000	-4.464000	-18.165000	1
46.119000	132.290000	-6.536900	-18.165000	1
46.154000	132.330000	-6.523500	-18.165000	1
46.189000	132.370000	-6.176500	-18.165000	1
46.225000	132.410000	-7.209300	-18.165000	1
46.260000	132.440000	-6.530500	-18.165000	1
46.295000	132.480000	-6.517300	-18.165000	1
46.330000	132.520000	-6.182500	-18.165000	1
46.365000	132.560000	-6.862300	-18.165000	1
46.400000	132.600000	-6.861500	-18.165000	1
46.436000	132.640000	-7.551300	-18.165000	1
46.471000	132.680000	-7.556700	-18.165000	1
46.506000	132.710000	-7.209400	-18.165000	1
46.541000	132.750000	-6.528400	-18.165000	1
46.576000	132.790000	-6.527600	-18.165000	1
46.611000	132.830000	-6.533200	-18.165000	1
53.055000	141.540000	-9.143700	-18.171000	1
53.087000	141.590000	-14.659000	-18.171000	1
53.118000	141.640000	-14.335000	-18.171000	1
53.149000	141.700000	-14.320000	-18.171000	1
53.180000	141.750000	-13.625000	-18.171000	1
53.211000	141.800000	-10.502000	-18.171000	1
53.242000	141.850000	-6.725600	-18.171000	1
53.272000	141.900000	-7.778400	-18.172000	1
53.303000	141.960000	-7.416200	-18.171000	1
53.334000	142.010000	-6.381800	-18.172000	1
53.365000	142.060000	-6.738900	-18.172000	1
53.396000	142.110000	-6.716700	-18.172000	1
53.427000	142.170000	-7.414200	-18.172000	1
53.457000	142.220000	-7.406800	-18.172000	1
53.488000	142.270000	-11.201000	-18.172000	1
53.519000	142.320000	-10.168000	-18.172000	1
53.549000	142.380000	-12.612000	-18.172000	1
53.580000	142.430000	-8.797400	-18.172000	1
53.611000	142.480000	-8.114100	-18.172000	1
53.641000	142.540000	-6.720700	-18.172000	1
53.672000	142.590000	-7.071400	-18.172000	1
53.702000	142.640000	-9.485900	-18.172000	1
53.733000	142.700000	-11.549000	-18.172000	1
53.763000	142.750000	-10.866000	-18.172000	1
53.794000	142.800000	-7.066000	-18.172000	1
53.824000	142.860000	-7.413300	-18.172000	1
53.855000	142.910000	-7.747900	-18.172000	1
53.885000	142.970000	-8.445700	-18.172000	1
53.915000	143.020000	-7.404500	-18.172000	1
53.946000	143.070000	-8.101500	-18.172000	1
53.976000	143.130000	-7.064700	-18.172000	1
54.006000	143.180000	-7.424400	-18.172000	1
54.036000	143.240000	-9.812400	-18.172000	1
54.067000	143.290000	-9.121600	-18.172000	1
54.097000	143.350000	-8.780500	-18.172000	1
54.127000	143.400000	-8.802900	-18.172000	1
54.157000	143.460000	-9.471200	-18.172000	1
54.187000	143.510000	-9.119600	-18.172000	1
54.217000	143.560000	-7.755300	-18.172000	1
54.247000	143.620000	-6.732900	-18.172000	1
54.277000	143.670000	-3.628800	-18.172000	1
54.307000	143.730000	-2.589000	-18.172000	1
54.337000	143.780000	-2.933100	-18.172000	1
54.367000	143.840000	-1.897500	-18.172000	1
54.397000	143.900000	-2.237200	-18.172000	1
54.427000	143.950000	-2.231800	-18.173000	1
54.457000	144.010000	-3.289300	-18.173000	1
54.486000	144.060000	-2.589800	-18.173000	1
54.516000	144.120000	-3.615900	-18.173000	1
54.546000	144.170000	-3.254200	-18.173000	1
54.576000	144.230000	-3.272500	-18.173000	1
54.605000	144.280000	-3.615100	-18.173000	1
54.635000	144.340000	-2.951400	-18.173000	1
54.665000	144.400000	-2.570400	-18.173000	1
54.694000	144.450000	-1.903200	-18.173000	1
54.724000	144.510000	-2.244800	-18.173000	1
59.553000	156.390000	-3.931300	-18.177000	1
59.575000	156.460000	-4.256700	-18.177000	1
59.598000	156.540000	-1.870400	-18.177000	1
59.621000	156.610000	-3.594600	-18.177000	1
59.643000	156.690000	-4.621300	-18.177000	1
59.666000	156.760000	-4.280900	-18.177000	1
59.688000	156.840000	-4.281000	-18.177000	1
59.711000	156.910000	-3.594200	-18.177000	1
59.733000	156.990000	-3.244000	-18.177000	1
59.755000	157.060000	-1.187100	-18.177000	1
59.777000	157.140000	-2.209800	-18.177000	1
59.800000	157.210000	-1.175800	-18.178000	1
59.822000	157.290000	-4.949400	-18.178000	1
59.844000	157.360000	-6.012200	-18.178000	1
59.866000	157.440000	-7.028000	-18.177000	1
59.888000	157.510000	-6.337400	-18.178000	1
59.910000	157.590000	-6.329700	-18.178000	1
59.932000	157.670000	-4.960000	-18.178000	1
59.954000	157.740000	-3.929400	-18.178000	1
59.976000	157.820000	-3.945500	-18.178000	1
59.998000	157.890000	-4.283000	-18.178000	1
60.019000	157.970000	-4.282700	-18.178000	1
60.041000	158.050000	-4.611800	-18.178000	1
60.063000	158.120000	-5.638300	-18.178000	1
60.084000	158.200000	-3.604700	-18.178000	1
60.106000	158.280000	-4.267200	-18.178000	1
60.127000	158.350000	-3.237900	-18.178000	1
60.149000	158.430000	-4.578500	-18.178000	1
60.170000	158.510000	-5.959500	-18.178000	1
60.192000	158.580000	-2.871700	-18.178000	1
60.213000	158.660000	-3.206300	-18.178000	1
60.234000	158.740000	-1.826000	-18.178000	1
60.256000	158.810000	-3.572600	-18.178000	1
60.277000	158.890000	-5.967500	-18.178000	1
60.298000	158.970000	-5.279300	-18.178000	1
60.319000	159.050000	-5.643700	-18.178000	1
62.311000	168.210000	-5.325100	-18.180000	1
62.326000	168.300000	-3.907100	-18.180000	1
62.341000	168.390000	-5.321600	-18.180000	1
62.356000	168.480000	-4.597900	-18.180000	1
62.370000	168.570000	-3.907900	-18.180000	1
62.385000	168.660000	-2.239800	-18.181000	1
62.400000	168.750000	-2.561500	-18.180000	1
62.414000	168.840000	-3.957100	-18.181000	1
62.429000	168.930000	-3.943800	-18.180000	1
62.443000	169.020000	-4.974300	-18.180000	1
62.458000	169.110000	-4.307600	-18.180000	1
53.092000	141.480000	-6.307900	-17.414000	1
53.123000	141.530000	-12.857000	-17.414000	1
53.154000	141.590000	-13.550000	-17.414000	1
53.185000	141.640000	-15.251000	-17.414000	1
53.216000	141.690000	-13.167000	-17.414000	1
53.247000	141.740000	-11.109000	-17.414000	1
53.278000	141.790000	-8.722600	-17.414000	1
53.309000	141.850000	-6.633300	-17.414000	1
53.340000	141.900000	-6.977600	-17.414000	1
53.371000	141.950000	-5.958700	-17.414000	1
53.402000	142.000000	-5.958400	-17.414000	1
53.433000	142.060000	-6.277000	-17.414000	1
53.463000	142.110000	-6.975800	-17.414000	1
53.494000	142.160000	-6.309800	-17.414000	1
53.525000	142.210000	-8.352400	-17.414000	1
53.556000	142.270000	-10.428000	-17.415000	1
53.586000	142.320000	-10.751000	-17.414000	1
53.617000	142.370000	-10.768000	-17.415000	1
53.648000	142.430000	-9.738700	-17.415000	1
53.678000	142.480000	-11.111000	-17.415000	1
53.709000	142.530000	-10.753000	-17.415000	1
53.739000	142.590000	-9.035300	-17.415000	1
53.770000	142.640000	-6.310300	-17.414000	1
53.800000	142.690000	-10.091000	-17.415000	1
53.831000	142.750000	-8.354600	-17.415000	1
53.861000	142.800000	-8.352600	-17.415000	1
53.892000	142.860000	-8.031000	-17.415000	1
53.922000	142.910000	-9.031100	-17.415000	1
53.953000	142.960000	-9.037400	-17.415000	1
53.983000	143.020000	-8.340000	-17.415000	1
54.013000	143.070000	-8.723700	-17.415000	1
54.044000	143.130000	-8.704400	-17.415000	1
54.074000	143.180000	-8.005000	-17.415000	1
54.104000	143.230000	-7.998300	-17.415000	1
54.134000	143.290000	-8.694300	-17.415000	1
54.164000	143.340000	-7.997400	-17.415000	1
54.195000	143.400000	-8.705500	-17.415000	1
54.225000	143.450000	-9.031100	-17.415000	1
54.255000	143.510000	-6.959500	-17.415000	1
54.285000	143.560000	-4.897800	-17.415000	1
54.315000	143.620000	-6.613300	-17.415000	1
54.345000	143.670000	-3.210400	-17.415000	1
54.375000	143.730000	-2.481000	-17.415000	1
54.405000	143.780000	-1.455500	-17.415000	1
54.435000	143.840000	-3.178000	-17.415000	1
54.465000	143.890000	-6.294700	-17.415000	1
54.494000	143.950000	-3.177200	-17.415000	1
54.524000	144.000000	-4.573700	-17.415000	1
54.554000	144.060000	-3.515000	-17.415000	1
54.584000	144.120000	-1.107400	-17.415000	1
54.614000	144.170000	-1.457000	-17.415000	1
54.643000	144.230000	-1.112800	-17.415000	1
54.673000	144.280000	-0.772430	-17.415000	1
54.703000	144.340000	0.948190	-17.416000	1
54.732000	144.400000	-0.427850	-17.415000	1
54.762000	144.450000	-2.491600	-17.416000	1
62.344000	168.090000	-3.786100	-17.423000	1
62.359000	168.180000	-4.834400	-17.423000	1
62.374000	168.270000	-4.834600	-17.423000	1
62.389000	168.360000	-5.872800	-17.423000	1
62.403000	168.450000	-5.525600	-17.423000	1
62.418000	168.530000	-3.097500	-17.423000	1
62.433000	168.620000	-3.462700	-17.423000	1
62.448000	168.710000	-3.469200	-17.423000	1
62.462000	168.800000	-3.813300	-17.423000	1
62.477000	168.890000	-3.115900	-17.423000	1
62.491000	168.980000	-5.867200	-17.423000	1
62.506000	169.070000	-4.146400	-17.423000	1
53.160000	141.480000	-12.116000	-16.652000	1
53.191000	141.530000	-12.817000	-16.652000	1
53.222000	141.580000	-12.480000	-16.652000	1
53.253000	141.630000	-12.810000	-16.652000	1
53.284000	141.680000	-10.721000	-16.652000	1
53.315000	141.740000	-11.062000	-16.652000	1
53.346000	141.790000	-7.304200	-16.652000	1
53.377000	141.840000	-6.273300	-16.652000	1
53.408000	141.890000	-7.618700	-16.652000	1
53.439000	141.950000	-5.568300	-16.652000	1
53.469000	142.000000	-7.956000	-16.652000	1
53.500000	142.050000	-8.647100	-16.652000	1
53.531000	142.100000	-10.029000	-16.652000	1
53.562000	142.160000	-9.704400	-16.652000	1
53.592000	142.210000	-9.022900	-16.652000	1
53.623000	142.260000	-8.648300	-16.652000	1
53.654000	142.320000	-8.647900	-16.652000	1
53.685000	142.370000	-8.643600	-16.652000	1
53.715000	142.420000	-8.646800	-16.652000	1
53.746000	142.480000	-9.677600	-16.652000	1
53.776000	142.530000	-10.370000	-16.652000	1
53.807000	142.580000	-8.999800	-16.652000	1
53.838000	142.640000	-8.997500	-16.653000	1
53.868000	142.690000	-8.976400	-16.652000	1
53.899000	142.740000	-7.937200	-16.653000	1
53.929000	142.800000	-6.927200	-16.653000	1
53.959000	142.850000	-7.267200	-16.653000	1
53.990000	142.910000	-7.958700	-16.653000	1
54.020000	142.960000	-8.682700	-16.653000	1
54.051000	143.010000	-7.956700	-16.653000	1
54.081000	143.070000	-8.306600	-16.653000	1
54.111000	143.120000	-7.615800	-16.653000	1
54.141000	143.180000	-8.285300	-16.653000	1
54.172000	143.230000	-7.591000	-16.653000	1
54.202000	143.290000	-8.647500	-16.653000	1
54.232000	143.340000	-8.290300	-16.653000	1
54.262000	143.400000	-7.937000	-16.653000	1
54.292000	143.450000	-8.286600	-16.653000	1
54.322000	143.510000	-8.626600	-16.653000	1
54.352000	143.560000	-4.515000	-16.653000	1
54.382000	143.620000	-1.070000	-16.653000	1
60.173000	158.100000	-6.169500	-16.658000	1
60.195000	158.180000	-6.530800	-16.658000	1
60.216000	158.250000	-5.102800	-16.658000	1
60.238000	158.330000	-6.859400	-16.658000	1
60.259000	158.410000	-5.816200	-16.658000	1
60.281000	158.490000	-6.841700	-16.658000	1
60.302000	158.560000	-7.167100	-16.658000	1
60.323000	158.640000	-7.506300	-16.658000	1
60.345000	158.720000	-6.829000	-16.658000	1
60.366000	158.800000	-6.472700	-16.658000	1
60.387000	158.870000	-6.122800	-16.658000	1
60.408000	158.950000	-5.839100	-16.658000	1
60.429000	159.030000	-6.158100	-16.658000	1
60.450000	159.110000	-5.469800	-16.658000	1
60.471000	159.190000	-6.160100	-16.658000	1
60.492000	159.260000	-6.153500	-16.658000	1
60.513000	159.340000	-6.518800	-16.658000	1
60.534000	159.420000	-7.211200	-16.658000	1
60.555000	159.500000	-7.555000	-16.658000	1
60.576000	159.580000	-7.187200	-16.658000	1
62.361000	167.880000	-4.448900	-16.660000	1
62.376000	167.960000	-5.139400	-16.660000	1
62.391000	168.050000	-5.479800	-16.660000	1
62.406000	168.140000	-3.745800	-16.660000	1
62.421000	168.230000	-5.816700	-16.660000	1
62.436000	168.320000	-4.786700	-16.660000	1
62.451000	168.410000	-5.467300	-16.660000	1
62.466000	168.500000	-5.127600	-16.660000	1
62.481000	168.590000	-4.803800	-16.660000	1
62.495000	168.680000	-4.450300	-16.660000	1
62.510000	168.770000	-4.452900	-16.660000	1
62.525000	168.860000	-4.454200	-16.660000	1
62.539000	168.950000	-3.771300	-16.660000	1
62.554000	169.040000	-5.144400	-16.660000	1
53.133000	141.320000	-8.909300	-15.894000	1
53.164000	141.370000	-8.244400	-15.894000	1
53.196000	141.420000	-11.313000	-15.894000	1
53.227000	141.470000	-10.622000	-15.894000	1
53.258000	141.520000	-11.998000	-15.894000	1
53.289000	141.580000	-12.021000	-15.894000	1
53.320000	141.630000	-11.312000	-15.894000	1
53.351000	141.680000	-10.981000	-15.894000	1
53.382000	141.730000	-10.283000	-15.895000	1
53.413000	141.780000	-9.251000	-15.894000	1
53.444000	141.840000	-10.640000	-15.895000	1
53.475000	141.890000	-9.932900	-15.894000	1
53.506000	141.940000	-9.244200	-15.894000	1
53.537000	141.990000	-9.911000	-15.895000	1
53.567000	142.050000	-9.931500	-15.895000	1
53.598000	142.100000	-9.607100	-15.895000	1
53.629000	142.150000	-9.590600	-15.895000	1
53.660000	142.210000	-9.265900	-15.895000	1
53.690000	142.260000	-8.884600	-15.895000	1
53.721000	142.310000	-8.576200	-15.895000	1
53.752000	142.370000	-8.893000	-15.895000	1
53.782000	142.420000	-9.251800	-15.895000	1
53.813000	142.470000	-9.592000	-15.895000	1
53.844000	142.530000	-10.262000	-15.895000	1
53.874000	142.580000	-8.916900	-15.895000	1
53.905000	142.630000	-9.583400	-15.895000	1
53.935000	142.690000	-8.552400	-15.895000	1
53.966000	142.740000	-7.156900	-15.895000	1
53.996000	142.790000	-7.194200	-15.895000	1
54.027000	142.850000	-7.170500	-15.895000	1
54.057000	142.900000	-7.163400	-15.895000	1
54.087000	142.960000	-4.783800	-15.895000	1
54.118000	143.010000	-6.832700	-15.895000	1
54.148000	143.070000	-7.159100	-15.895000	1
54.178000	143.120000	-7.886500	-15.895000	1
54.209000	143.170000	-8.188900	-15.895000	1
54.239000	143.230000	-8.190900	-15.895000	1
54.269000	143.280000	-7.511500	-15.895000	1
54.299000	143.340000	-7.847600	-15.895000	1
54.329000	143.390000	-7.850000	-15.895000	1
54.359000	143.450000	-8.537700	-15.895000	1
54.390000	143.500000	-5.778700	-15.895000	1
