La	Lo	Sig	Theta	Ice
60.450000	156.510000	-6.313900	-18.184000	1
60.429000	156.590000	-3.198600	-18.184000	1
60.409000	156.670000	-1.126700	-18.185000	1
60.388000	156.750000	1.255200	-18.184000	1
60.367000	156.830000	0.580130	-18.184000	1
60.346000	156.900000	0.926680	-18.184000	1
60.325000	156.980000	0.933050	-18.184000	1
60.304000	157.060000	-1.466100	-18.184000	1
60.283000	157.140000	-3.197600	-18.184000	1
60.262000	157.210000	-6.305300	-18.184000	1
60.240000	157.290000	-7.329800	-18.184000	1
60.219000	157.370000	-6.645400	-18.184000	1
60.198000	157.450000	-6.991800	-18.184000	1
60.177000	157.520000	-6.645500	-18.184000	1
60.155000	157.600000	-6.312400	-18.184000	1
60.134000	157.680000	-7.329200	-18.184000	1
60.112000	157.750000	-3.203400	-18.184000	1
60.091000	157.830000	-0.460140	-18.184000	1
60.069000	157.910000	0.226460	-18.184000	1
60.048000	157.980000	-0.106170	-18.184000	1
60.026000	158.060000	-1.136200	-18.184000	1
60.516000	156.480000	-2.367300	-17.427000	1
60.495000	156.560000	-6.839000	-17.427000	1
60.475000	156.640000	0.035918	-17.426000	1
60.454000	156.720000	0.036256	-17.427000	1
60.433000	156.800000	0.032595	-17.426000	1
60.412000	156.870000	-0.653550	-17.426000	1
60.391000	156.950000	1.431700	-17.426000	1
60.370000	157.030000	1.416800	-17.426000	1
60.349000	157.110000	0.384330	-17.426000	1
60.328000	157.180000	-0.985840	-17.426000	1
60.307000	157.260000	-5.116700	-17.426000	1
60.285000	157.340000	-5.466800	-17.426000	1
60.264000	157.420000	-6.160900	-17.426000	1
60.243000	157.490000	-5.814500	-17.426000	1
60.221000	157.570000	-7.183900	-17.426000	1
60.200000	157.650000	-6.493400	-17.426000	1
60.179000	157.730000	-7.198900	-17.426000	1
60.157000	157.800000	-3.738100	-17.426000	1
60.135000	157.880000	0.034099	-17.426000	1
60.114000	157.960000	0.378000	-17.426000	1
60.092000	158.030000	0.037990	-17.426000	1
60.070000	158.110000	1.762000	-17.426000	1
