La	Lo	Sig	Theta	Ice
63.794000	163.570000	-2.689100	-16.663000	1
63.775000	163.660000	-0.274940	-16.663000	1
63.757000	163.750000	-0.278730	-16.663000	1
63.739000	163.840000	-0.282580	-16.663000	1
63.720000	163.930000	-2.680600	-16.663000	1
63.702000	164.020000	-2.674500	-16.663000	1
63.683000	164.110000	-0.617870	-16.663000	1
63.665000	164.200000	-2.685800	-16.663000	1
63.646000	164.290000	-1.667000	-16.663000	1
63.627000	164.380000	-2.681200	-16.663000	1
63.609000	164.470000	-4.401800	-16.663000	1
63.590000	164.550000	-3.030200	-16.663000	1
63.571000	164.640000	-3.021600	-16.663000	1
63.552000	164.730000	-0.954960	-16.663000	1
63.533000	164.820000	-1.651500	-16.663000	1
62.874000	165.360000	-0.877000	-9.092300	1
62.855000	165.440000	-0.873270	-9.092500	1
62.835000	165.530000	-0.865920	-9.092300	1
62.816000	165.620000	0.156380	-9.092200	1
62.796000	165.700000	3.245100	-9.092400	1
62.776000	165.790000	-2.257900	-9.092300	1
62.757000	165.870000	1.170900	-9.092500	1
62.737000	165.960000	0.838210	-9.092400	1
62.717000	166.050000	4.274400	-9.092400	1
62.697000	166.130000	0.476600	-9.092500	1
62.678000	166.220000	-2.598700	-9.092600	1
62.764000	165.150000	2.079400	-6.824800	1
62.744000	165.230000	-2.379800	-6.824800	1
62.725000	165.320000	0.009195	-6.825000	1
62.706000	165.400000	-2.720400	-6.824800	1
62.686000	165.490000	1.409700	-6.824800	1
62.667000	165.580000	5.188600	-6.824900	1
62.647000	165.660000	-0.328110	-6.824800	1
62.628000	165.750000	3.451900	-6.825000	1
62.608000	165.830000	0.364190	-6.824900	1
62.588000	165.920000	-0.664980	-6.824900	1
62.568000	166.000000	2.421300	-6.825000	1
62.549000	166.090000	2.421300	-6.825200	1
62.740000	165.020000	2.509600	-6.070100	1
62.721000	165.100000	-2.997100	-6.070100	1
62.701000	165.190000	0.781960	-6.070000	1
62.682000	165.280000	-2.332200	-6.070200	1
62.663000	165.360000	-1.298600	-6.070100	1
62.643000	165.450000	-2.332500	-6.070000	1
62.624000	165.530000	3.888600	-6.070100	1
62.604000	165.620000	4.901100	-6.070100	1
62.585000	165.710000	-1.302900	-6.070200	1
62.565000	165.790000	0.097992	-6.070200	1
62.545000	165.880000	-0.935960	-6.070100	1
62.526000	165.960000	2.150400	-6.070200	1
62.248000	164.450000	7.225100	2.993900	1
62.229000	164.530000	4.801700	2.993900	1
62.210000	164.620000	3.445000	2.994000	1
62.191000	164.700000	6.885100	2.994100	1
62.172000	164.790000	5.858400	2.994000	1
62.153000	164.870000	3.085200	2.994100	1
62.134000	164.960000	3.448400	2.993900	1
62.115000	165.040000	6.191700	2.994000	1
62.096000	165.130000	6.881600	2.993900	1
62.076000	165.210000	2.751500	2.993800	1
